granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-03-17-pt1-PgH-FrontMatter-2,CREC-2016-03-17,,,,,,,,,,,,
CREC-2016-03-17-pt1-PgH1421-7,CREC-2016-03-17,,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2016-03-17-pt1-PgH1421-5,CREC-2016-03-17,,,,,,,,,,,,
CREC-2016-03-17-pt1-PgH1421-4,CREC-2016-03-17,,,,,,,,,,,,
CREC-2016-03-17-pt1-PgH1421-2,CREC-2016-03-17,,,,,,,,,,,,
CREC-2016-03-17-pt1-PgH1421,CREC-2016-03-17,,,,,,,,,,,,
CREC-2016-03-17-pt1-PgH1421-6,CREC-2016-03-17,,SPEAKING,H,114,C001087,"Crawford, Eric A. ""Rick""",AR,R,"Crawford, Eric A. ""Rick""",Eric Crawford,Mr. CRAWFORD,"Eric A. ""Rick"" Crawford"
CREC-2016-03-17-pt1-PgH1421-3,CREC-2016-03-17,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-03-17-pt1-PgH1422-2,CREC-2016-03-17,,SPEAKING,H,114,P000605,"Perry, Scott",PA,R,"Perry, Scott",,Mr. PERRY,Scott Perry
CREC-2016-03-17-pt1-PgH1422-3,CREC-2016-03-17,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Earl Carter,Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter"
CREC-2016-03-17-pt1-PgH1422-4,CREC-2016-03-17,,SPEAKING,H,114,H001067,"Hudson, Richard",NC,R,"Hudson, Richard",,Mr. HUDSON,Richard Hudson
CREC-2016-03-17-pt1-PgH1434,CREC-2016-03-17,,,,,,,,,,,,
CREC-2016-03-17-pt1-PgH1422,CREC-2016-03-17,,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2016-03-17-pt1-PgH1446,CREC-2016-03-17,,,,,,,,,,,,
