granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-10-23-pt1-PgH7141-4,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7141-6,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7141-5,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7141-2,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7141-3,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7142,CREC-2015-10-23,,BILLS,Congressional Bills,3658,114,HR
CREC-2015-10-23-pt1-PgH7142,CREC-2015-10-23,,BILLS,Congressional Bills,3658,114,HR
CREC-2015-10-23-pt1-PgH7141-7,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7141,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7142-2,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7142-5,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7143-2,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7142-4,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7142-3,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7142-6,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7143,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,160,114,HR
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,483,114,HRES
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,1217,114,HR
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,2050,114,HR
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,2159,114,S
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,2300,114,HR
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,2400,114,HR
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,3435,114,HR
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,3762,114,HR
CREC-2015-10-23-pt1-PgH7143-3,CREC-2015-10-23,,BILLS,Congressional Bills,4015,114,HR
CREC-2015-10-23-pt1-PgH7164,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7167,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7167-3,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7167-2,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7167-5,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7167-4,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7164-2,CREC-2015-10-23,,BILLS,Congressional Bills,1090,114,HR
CREC-2015-10-23-pt1-PgH7164-2,CREC-2015-10-23,,BILLS,Congressional Bills,1090,114,HR
CREC-2015-10-23-pt1-PgH7167-6,CREC-2015-10-23,,,,,,
CREC-2015-10-23-pt1-PgH7168,CREC-2015-10-23,,BILLS,Congressional Bills,1151,114,HR
