granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-07-07-pt1-PgH4777-3,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4777-4,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4777-2,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH-FrontMatter-2,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4777-7,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4777-5,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4777-8,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4777-6,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4778,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4778-2,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4778-4,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4778-3,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4778-6,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4779,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4778-5,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4779-2,CREC-2015-07-07,,BILLS,Congressional Bills,893,114,HR
CREC-2015-07-07-pt1-PgH4779-2,CREC-2015-07-07,,BILLS,Congressional Bills,893,114,HR
CREC-2015-07-07-pt1-PgH4779-2,CREC-2015-07-07,,BILLS,Congressional Bills,1295,114,HR
CREC-2015-07-07-pt1-PgH4779-3,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4779-4,CREC-2015-07-07,,BILLS,Congressional Bills,907,114,HR
CREC-2015-07-07-pt1-PgH4779-4,CREC-2015-07-07,,BILLS,Congressional Bills,907,114,HR
CREC-2015-07-07-pt1-PgH4781,CREC-2015-07-07,,BILLS,Congressional Bills,91,114,HR
CREC-2015-07-07-pt1-PgH4781,CREC-2015-07-07,,BILLS,Congressional Bills,91,114,HR
CREC-2015-07-07-pt1-PgH4782,CREC-2015-07-07,,BILLS,Congressional Bills,1531,114,HR
CREC-2015-07-07-pt1-PgH4782,CREC-2015-07-07,,BILLS,Congressional Bills,1531,114,HR
CREC-2015-07-07-pt1-PgH4814,CREC-2015-07-07,,BILLS,Congressional Bills,91,114,HR
CREC-2015-07-07-pt1-PgH4814,CREC-2015-07-07,,BILLS,Congressional Bills,91,114,HR
CREC-2015-07-07-pt1-PgH4814,CREC-2015-07-07,,BILLS,Congressional Bills,1735,114,HR
CREC-2015-07-07-pt1-PgH4816,CREC-2015-07-07,,BILLS,Congressional Bills,5,114,HR
CREC-2015-07-07-pt1-PgH4816,CREC-2015-07-07,,BILLS,Congressional Bills,5,114,HR
CREC-2015-07-07-pt1-PgH4816,CREC-2015-07-07,,BILLS,Congressional Bills,347,114,HRES
CREC-2015-07-07-pt1-PgH4816,CREC-2015-07-07,,BILLS,Congressional Bills,2647,114,HR
CREC-2015-07-07-pt1-PgH4815,CREC-2015-07-07,,BILLS,Congressional Bills,91,114,HR
CREC-2015-07-07-pt1-PgH4815,CREC-2015-07-07,,BILLS,Congressional Bills,91,114,HR
CREC-2015-07-07-pt1-PgH4815,CREC-2015-07-07,,BILLS,Congressional Bills,1735,114,HR
CREC-2015-07-07-pt1-PgH4783,CREC-2015-07-07,,BILLS,Congressional Bills,333,114,HRES
CREC-2015-07-07-pt1-PgH4783,CREC-2015-07-07,,BILLS,Congressional Bills,2822,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,606,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,651,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,1075,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,1191,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,1295,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,1690,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,2048,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,2146,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,2252,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,2353,114,HR
CREC-2015-07-07-pt1-PgH4856,CREC-2015-07-07,,BILLS,Congressional Bills,2496,114,HR
CREC-2015-07-07-pt1-PgH4857,CREC-2015-07-07,,BILLS,Congressional Bills,178,114,S
CREC-2015-07-07-pt1-PgH4857,CREC-2015-07-07,,BILLS,Congressional Bills,665,114,S
CREC-2015-07-07-pt1-PgH4857,CREC-2015-07-07,,BILLS,Congressional Bills,802,114,S
CREC-2015-07-07-pt1-PgH4857,CREC-2015-07-07,,BILLS,Congressional Bills,1124,114,S
CREC-2015-07-07-pt1-PgH4857,CREC-2015-07-07,,BILLS,Congressional Bills,1568,114,S
CREC-2015-07-07-pt1-PgH4816-2,CREC-2015-07-07,,BILLS,Congressional Bills,167,114,HR
CREC-2015-07-07-pt1-PgH4816-2,CREC-2015-07-07,,BILLS,Congressional Bills,333,114,HRES
CREC-2015-07-07-pt1-PgH4816-2,CREC-2015-07-07,,BILLS,Congressional Bills,1029,114,HR
CREC-2015-07-07-pt1-PgH4816-2,CREC-2015-07-07,,BILLS,Congressional Bills,1030,114,HR
CREC-2015-07-07-pt1-PgH4816-2,CREC-2015-07-07,,BILLS,Congressional Bills,2643,114,HR
CREC-2015-07-07-pt1-PgH4816-2,CREC-2015-07-07,,BILLS,Congressional Bills,2822,114,HR
CREC-2015-07-07-pt1-PgH4816-2,CREC-2015-07-07,,BILLS,Congressional Bills,5386,114,HR
CREC-2015-07-07-pt1-PgH4857-3,CREC-2015-07-07,,BILLS,Congressional Bills,893,114,HR
CREC-2015-07-07-pt1-PgH4857-3,CREC-2015-07-07,,BILLS,Congressional Bills,1295,114,HR
CREC-2015-07-07-pt1-PgH4857-2,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4857-5,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4857-4,CREC-2015-07-07,,BILLS,Congressional Bills,533,114,HR
CREC-2015-07-07-pt1-PgH4857-4,CREC-2015-07-07,,BILLS,Congressional Bills,615,114,HR
CREC-2015-07-07-pt1-PgH4857-4,CREC-2015-07-07,,BILLS,Congressional Bills,893,114,HR
CREC-2015-07-07-pt1-PgH4857-4,CREC-2015-07-07,,BILLS,Congressional Bills,1295,114,HR
CREC-2015-07-07-pt1-PgH4857-4,CREC-2015-07-07,,BILLS,Congressional Bills,2146,114,HR
CREC-2015-07-07-pt1-PgH4857-6,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4860,CREC-2015-07-07,,BILLS,Congressional Bills,5,114,HR
CREC-2015-07-07-pt1-PgH4860,CREC-2015-07-07,,BILLS,Congressional Bills,6,114,HR
CREC-2015-07-07-pt1-PgH4860,CREC-2015-07-07,,BILLS,Congressional Bills,347,114,HRES
CREC-2015-07-07-pt1-PgH4860,CREC-2015-07-07,,BILLS,Congressional Bills,2256,114,HR
CREC-2015-07-07-pt1-PgH4860,CREC-2015-07-07,,BILLS,Congressional Bills,2647,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,59,114,HJRES
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,348,114,HRES
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2947,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2948,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2949,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2950,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2951,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2952,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2953,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2954,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2955,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2956,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2957,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2958,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2959,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2960,114,HR
CREC-2015-07-07-pt1-PgH4860-2,CREC-2015-07-07,,BILLS,Congressional Bills,2961,114,HR
CREC-2015-07-07-pt1-PgH4861,CREC-2015-07-07,,,,,,
CREC-2015-07-07-pt1-PgH4861-3,CREC-2015-07-07,,BILLS,Congressional Bills,2948,114,HR
CREC-2015-07-07-pt1-PgH4861-2,CREC-2015-07-07,,BILLS,Congressional Bills,2947,114,HR
CREC-2015-07-07-pt1-PgH4861-4,CREC-2015-07-07,,BILLS,Congressional Bills,2949,114,HR
CREC-2015-07-07-pt1-PgH4861-5,CREC-2015-07-07,,BILLS,Congressional Bills,2950,114,HR
CREC-2015-07-07-pt1-PgH4861-6,CREC-2015-07-07,,BILLS,Congressional Bills,2951,114,HR
CREC-2015-07-07-pt1-PgH4861-8,CREC-2015-07-07,,BILLS,Congressional Bills,2953,114,HR
CREC-2015-07-07-pt1-PgH4861-7,CREC-2015-07-07,,BILLS,Congressional Bills,2952,114,HR
CREC-2015-07-07-pt1-PgH4861-9,CREC-2015-07-07,,BILLS,Congressional Bills,2954,114,HR
CREC-2015-07-07-pt1-PgH4862-2,CREC-2015-07-07,,BILLS,Congressional Bills,2956,114,HR
CREC-2015-07-07-pt1-PgH4862,CREC-2015-07-07,,BILLS,Congressional Bills,2955,114,HR
CREC-2015-07-07-pt1-PgH4862-4,CREC-2015-07-07,,BILLS,Congressional Bills,2958,114,HR
CREC-2015-07-07-pt1-PgH4862-3,CREC-2015-07-07,,BILLS,Congressional Bills,2957,114,HR
CREC-2015-07-07-pt1-PgH4862-5,CREC-2015-07-07,,BILLS,Congressional Bills,2959,114,HR
CREC-2015-07-07-pt1-PgH4862-7,CREC-2015-07-07,,BILLS,Congressional Bills,2961,114,HR
CREC-2015-07-07-pt1-PgH4862-6,CREC-2015-07-07,,BILLS,Congressional Bills,2960,114,HR
CREC-2015-07-07-pt1-PgH4862-8,CREC-2015-07-07,,BILLS,Congressional Bills,59,114,HJRES
CREC-2015-07-07-pt1-PgH4864,CREC-2015-07-07,,BILLS,Congressional Bills,2647,114,HR
