granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-11-10-pt1-PgS7869-4,CREC-2015-11-10,,,,,,,,,,,,
CREC-2015-11-10-pt1-PgS7869-2,CREC-2015-11-10,,,,,,,,,,,,
CREC-2015-11-10-pt1-PgS7870,CREC-2015-11-10,,,,,,,,,,,,
CREC-2015-11-10-pt1-PgS7869-3,CREC-2015-11-10,,,,,,,,,,,,
CREC-2015-11-10-pt1-PgS7869-6,CREC-2015-11-10,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-10-pt1-PgS7870-2,CREC-2015-11-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-11-10-pt1-PgS7869,CREC-2015-11-10,,,,,,,,,,,,
CREC-2015-11-10-pt1-PgS7869-5,CREC-2015-11-10,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-10-pt1-PgS7870-3,CREC-2015-11-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-11-10-pt1-PgS7871-2,CREC-2015-11-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-11-10-pt1-PgS7871,CREC-2015-11-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-11-10-pt1-PgS7871-4,CREC-2015-11-10,,,,,,,,,,,,
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,L000577,"Lee, Mike",UT,R,"Lee, Mike",Mr. LEE,Mike Lee,
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,M001111,"Murray, Patty",WA,D,"Murray, Patty",Mrs. MURRAY,Patty Murray,
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Mikulski
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,M000702,"Mikulski, Barbara A.",MD,D,"Mikulski, Barbara A.",Ms. MIKULSKI,Barbara A. Mikulski,Barbara Ann Mikulski
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,C001035,"Collins, Susan M.",ME,R,"Collins, Susan M.",Ms. COLLINS,Susan M. Collins,Susan Collins
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",Mr. VITTER,David Vitter,
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",Mr. ISAKSON,Johnny Isakson,
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,T000464,"Tester, Jon",MT,D,"Tester, Jon",Mr. TESTER,Jon Tester,
CREC-2015-11-10-pt1-PgS7871-5,CREC-2015-11-10,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2015-11-10-pt1-PgS7871-3,CREC-2015-11-10,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-11-10-pt1-PgS7878,CREC-2015-11-10,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2015-11-10-pt1-PgS7878,CREC-2015-11-10,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",Mr. REED,Jack Reed,John Reed
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,R000122,"Reed, Jack",RI,D,"Reed, Jack",Mr. REED,Jack Reed,John F. Reed
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,K000360,"Kirk, Mark Steven",IL,R,"Kirk, Mark Steven",Mr. KIRK,Mark Kirk,Mark Steven Kirk
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-11-10-pt1-PgS7875,CREC-2015-11-10,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-11-10-pt1-PgS7878-2,CREC-2015-11-10,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-10-pt1-PgS7878-2,CREC-2015-11-10,,SPEAKING,S,114,T000464,"Tester, Jon",MT,D,"Tester, Jon",Mr. TESTER,Jon Tester,
CREC-2015-11-10-pt1-PgS7878-2,CREC-2015-11-10,,SPEAKING,S,114,C000880,"Crapo, Mike",ID,R,"Crapo, Mike",Mr. CRAPO,Mike Crapo,
CREC-2015-11-10-pt1-PgS7878-2,CREC-2015-11-10,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-11-10-pt1-PgS7884,CREC-2015-11-10,,,,,,,,,,,,
CREC-2015-11-10-pt1-PgS7881,CREC-2015-11-10,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-11-10-pt1-PgS7881,CREC-2015-11-10,,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Thomas Carper
