granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-03-17-pt1-PgH1665-3,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1665-2,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1665,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1665-5,CREC-2015-03-17,,SPEAKING,H,114,H001065,"Holding, George",NC,R,"Holding, George",Mr. HOLDING,George Holding,
CREC-2015-03-17-pt1-PgH1666-2,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1666,CREC-2015-03-17,,SPEAKING,H,114,R000585,"Reed, Tom",NY,R,"Reed, Tom",Mr. REED,Tom Reed,
CREC-2015-03-17-pt1-PgH-FrontMatter-3,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1665-4,CREC-2015-03-17,,SPEAKING,H,114,J000255,"Jones, Walter B., Jr.",NC,R,"Jones, Walter B., Jr.",Mr. JONES,Walter B. Jones,Walter Jones
CREC-2015-03-17-pt1-PgH1666-3,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1666-4,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1666-5,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1666-6,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1666-7,CREC-2015-03-17,,SPEAKING,H,114,N000182,"Neugebauer, Randy",TX,R,"Neugebauer, Randy",Mr. NEUGEBAUER,Randy Neugebauer,
CREC-2015-03-17-pt1-PgH1667,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1667-3,CREC-2015-03-17,,SPEAKING,H,114,I000057,"Israel, Steve",NY,D,"Israel, Steve",Mr. ISRAEL,Steve Israel,
CREC-2015-03-17-pt1-PgH1667-2,CREC-2015-03-17,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-03-17-pt1-PgH1667-5,CREC-2015-03-17,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2015-03-17-pt1-PgH1667-4,CREC-2015-03-17,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-03-17-pt1-PgH1668,CREC-2015-03-17,,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-03-17-pt1-PgH1667-6,CREC-2015-03-17,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
CREC-2015-03-17-pt1-PgH1668-2,CREC-2015-03-17,,SPEAKING,H,114,W000812,"Wagner, Ann",MO,R,"Wagner, Ann",Mrs. WAGNER,Ann Wagner,
CREC-2015-03-17-pt1-PgH1668-3,CREC-2015-03-17,,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2015-03-17-pt1-PgH1668-4,CREC-2015-03-17,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Mr. COSTELLO of Pennsylvania,Ryan A. Costello,Ryan Costello
CREC-2015-03-17-pt1-PgH1668-5,CREC-2015-03-17,,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,"Davis, Susan A.",Mrs. DAVIS of California,Susan A. Davis,Susan Davis
CREC-2015-03-17-pt1-PgH1668-6,CREC-2015-03-17,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-03-17-pt1-PgH1669,CREC-2015-03-17,,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Mr. VEASEY,Marc A. Veasey,Marc Veasey
CREC-2015-03-17-pt1-PgH1669-2,CREC-2015-03-17,,SPEAKING,H,114,H001058,"Huizenga, Bill",MI,R,"Huizenga, Bill",Mr. HUIZENGA of Michigan,Bill Huizenga,
CREC-2015-03-17-pt1-PgH1669-3,CREC-2015-03-17,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2015-03-17-pt1-PgH1669-4,CREC-2015-03-17,,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Gus Bilirakis
CREC-2015-03-17-pt1-PgH1669-5,CREC-2015-03-17,,SPEAKING,H,114,A000371,"Aguilar, Pete",CA,D,"Aguilar, Pete",Mr. AGUILAR,Pete Aguilar,
CREC-2015-03-17-pt1-PgH1669-6,CREC-2015-03-17,,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Ms. ADAMS,Alma S. Adams,Alma Adams
CREC-2015-03-17-pt1-PgH1670,CREC-2015-03-17,,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,"Yoder, Kevin",Mr. YODER,Kevin Yoder,
CREC-2015-03-17-pt1-PgH1670-2,CREC-2015-03-17,,,,,,,,,,,,
CREC-2015-03-17-pt1-PgH1677,CREC-2015-03-17,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-03-17-pt1-PgH1670-3,CREC-2015-03-17,,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,"Burgess, Michael C.",Mr. BURGESS,Michael C. Burgess,Michael Burgess
CREC-2015-03-17-pt1-PgH1670-3,CREC-2015-03-17,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS,Alcee L. Hastings,Alcee Hastings
CREC-2015-03-17-pt1-PgH1670-3,CREC-2015-03-17,,SPEAKING,H,114,W000187,"Waters, Maxine",CA,D,"Waters, Maxine",Ms. MAXINE WATERS of California,Maxine Waters,
CREC-2015-03-17-pt1-PgH1670-3,CREC-2015-03-17,,SPEAKING,H,114,M001160,"Moore, Gwen",WI,D,"Moore, Gwen",Ms. MOORE,Gwen Moore,
CREC-2015-03-17-pt1-PgH1670-3,CREC-2015-03-17,,SPEAKING,H,114,H001064,"Heck, Denny",WA,D,"Heck, Denny",Mr. HECK of Washington,Denny Heck,
CREC-2015-03-17-pt1-PgH1670-3,CREC-2015-03-17,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",Mr. COLLINS of Georgia,Doug Collins,
CREC-2015-03-17-pt1-PgH1670-3,CREC-2015-03-17,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Mr. HASTINGS of Florida,Alcee L. Hastings,Alcee Hastings
