granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-04-12-pt1-PgH1601-5,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1601-4,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH-FrontMatter-4,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1601-6,CREC-2016-04-12,,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Evan Jenkins,Mr. JENKINS of West Virginia,Evan H. Jenkins
CREC-2016-04-12-pt1-PgH1601,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1601-7,CREC-2016-04-12,,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Alma Adams,Ms. ADAMS,Alma S. Adams
CREC-2016-04-12-pt1-PgH1601-3,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1601-2,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1601-8,CREC-2016-04-12,,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2016-04-12-pt1-PgH1602,CREC-2016-04-12,,SPEAKING,H,114,F000454,"Foster, Bill",IL,D,"Foster, Bill",,Mr. FOSTER,Bill Foster
CREC-2016-04-12-pt1-PgH1602-2,CREC-2016-04-12,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Earl Carter,Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter"
CREC-2016-04-12-pt1-PgH1602-3,CREC-2016-04-12,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2016-04-12-pt1-PgH1602-4,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1602-6,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1602-5,CREC-2016-04-12,,,,,,,,,,,,
CREC-2016-04-12-pt1-PgH1602-7,CREC-2016-04-12,,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,"Brooks, Susan W.",Susan Brooks,Mrs. BROOKS of Indiana,Susan W. Brooks
