granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-12-08-pt1-PgH9027,CREC-2015-12-08,,,,,,,,,,,,
CREC-2015-12-08-pt1-PgH9027-3,CREC-2015-12-08,,,,,,,,,,,,
CREC-2015-12-08-pt1-PgH-FrontMatter-4,CREC-2015-12-08,,,,,,,,,,,,
CREC-2015-12-08-pt1-PgH9028,CREC-2015-12-08,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2015-12-08-pt1-PgH9028-2,CREC-2015-12-08,,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",,Mr. COHEN,Steve Cohen
CREC-2015-12-08-pt1-PgH9027-5,CREC-2015-12-08,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-12-08-pt1-PgH9027-2,CREC-2015-12-08,,,,,,,,,,,,
CREC-2015-12-08-pt1-PgH9027-4,CREC-2015-12-08,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2015-12-08-pt1-PgH9029,CREC-2015-12-08,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",,Mr. COLLINS of Georgia,Doug Collins
CREC-2015-12-08-pt1-PgH9029-2,CREC-2015-12-08,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2015-12-08-pt1-PgH9030,CREC-2015-12-08,,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,"Quigley, Mike",,Mr. QUIGLEY,Mike Quigley
