granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-11-05-pt1-PgH7745-2,CREC-2015-11-05,,,,,,,,,,,,
CREC-2015-11-05-pt1-PgH7745-5,CREC-2015-11-05,,,,,,,,,,,,
CREC-2015-11-05-pt1-PgH-FrontMatter-3,CREC-2015-11-05,,,,,,,,,,,,
CREC-2015-11-05-pt1-PgH7745,CREC-2015-11-05,,,,,,,,,,,,
CREC-2015-11-05-pt1-PgH7745-3,CREC-2015-11-05,,SPEAKING,H,114,H001055,"Heck, Joseph J.",NV,R,"Heck, Joseph J.",Joseph Heck,Mr. HECK of Nevada,Joseph J. Heck
CREC-2015-11-05-pt1-PgH7745-4,CREC-2015-11-05,,,,,,,,,,,,
CREC-2015-11-05-pt1-PgH7745-6,CREC-2015-11-05,,SPEAKING,H,114,R000409,"Rohrabacher, Dana",CA,R,"Rohrabacher, Dana",,Mr. ROHRABACHER,Dana Rohrabacher
CREC-2015-11-05-pt1-PgH7745-7,CREC-2015-11-05,,SPEAKING,H,114,C001061,"Cleaver, Emanuel",MO,D,"Cleaver, Emanuel",,Mr. CLEAVER,Emanuel Cleaver
CREC-2015-11-05-pt1-PgH7746,CREC-2015-11-05,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2015-11-05-pt1-PgH7746-5,CREC-2015-11-05,,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,"Guinta, Frank C.",Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2015-11-05-pt1-PgH7746-3,CREC-2015-11-05,,SPEAKING,H,114,M001180,"McKinley, David B.",WV,R,"McKinley, David B.",David McKinley,Mr. McKINLEY,David B. McKinley
CREC-2015-11-05-pt1-PgH7747,CREC-2015-11-05,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2015-11-05-pt1-PgH7746-2,CREC-2015-11-05,,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2015-11-05-pt1-PgH7746-4,CREC-2015-11-05,,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,"Ruiz, Raul",,Mr. RUIZ,Raul Ruiz
CREC-2015-11-05-pt1-PgH7747-2,CREC-2015-11-05,,SPEAKING,H,114,C001062,"Conaway, K. Michael",TX,R,"Conaway, K. Michael",K. Conaway,Mr. CONAWAY,K. Michael Conaway
CREC-2015-11-05-pt1-PgH7747-3,CREC-2015-11-05,,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Robin Kelly,Ms. KELLY of Illinois,Robin L. Kelly
CREC-2015-11-05-pt1-PgH7747-4,CREC-2015-11-05,,,,,,,,,,,,
CREC-2015-11-05-pt1-PgH8129,CREC-2015-11-05,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2015-11-05-pt1-PgH8129,CREC-2015-11-05,,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2015-11-05-pt1-PgH8133-2,CREC-2015-11-05,,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,"Thornberry, Mac",William Thornberry,Mr. THORNBERRY,Mac Thornberry
CREC-2015-11-05-pt1-PgH8133-2,CREC-2015-11-05,,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,"Thornberry, Mac",William M. Thornberry,Mr. THORNBERRY,Mac Thornberry
CREC-2015-11-05-pt1-PgH8133,CREC-2015-11-05,,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,"Thornberry, Mac",William Thornberry,Mr. THORNBERRY,Mac Thornberry
CREC-2015-11-05-pt1-PgH8133,CREC-2015-11-05,,SPEAKING,H,114,T000238,"Thornberry, Mac",TX,R,"Thornberry, Mac",William M. Thornberry,Mr. THORNBERRY,Mac Thornberry
CREC-2015-11-05-pt1-PgH8136,CREC-2015-11-05,,,,,,,,,,,,
