granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-03-13-pt1-PgH1629-2,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1629,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1629-3,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1629-5,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1629-6,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1629-4,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,134,114,HRES
CREC-2015-03-13-pt1-PgH1629-4,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,134,114,HRES
CREC-2015-03-13-pt1-PgH1629-7,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1213,114,HR
CREC-2015-03-13-pt1-PgH1630,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,895,110,HRES
CREC-2015-03-13-pt1-PgH1630,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,5,114,HRES
CREC-2015-03-13-pt1-PgH1630,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,895,114,HRES
CREC-2015-03-13-pt1-PgH1629-8,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1630-4,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1213,114,HR
CREC-2015-03-13-pt1-PgH1630-3,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1213,114,HR
CREC-2015-03-13-pt1-PgH1630-3,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1213,114,HR
CREC-2015-03-13-pt1-PgH1630-2,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1630-6,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,134,114,HRES
CREC-2015-03-13-pt1-PgH1630-6,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,134,114,HRES
CREC-2015-03-13-pt1-PgH1630-5,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,240,114,HR
CREC-2015-03-13-pt1-PgH1630-5,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,431,114,HR
CREC-2015-03-13-pt1-PgH1630-7,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1634,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,284,114,HR
CREC-2015-03-13-pt1-PgH1634,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,876,114,HR
CREC-2015-03-13-pt1-PgH1634,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,887,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,149,114,HRES
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1353,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1354,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1355,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1356,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1357,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1358,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1359,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1360,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1361,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1362,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1363,114,HR
CREC-2015-03-13-pt1-PgH1635,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1364,114,HR
CREC-2015-03-13-pt1-PgH1632-2,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1635-2,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1635-3,CREC-2015-03-13,2015-03-13,,,,,,
CREC-2015-03-13-pt1-PgH1635-4,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1353,114,HR
CREC-2015-03-13-pt1-PgH1635-5,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1354,114,HR
CREC-2015-03-13-pt1-PgH1635-6,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1355,114,HR
CREC-2015-03-13-pt1-PgH1635-8,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1357,114,HR
CREC-2015-03-13-pt1-PgH1635-7,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1356,114,HR
CREC-2015-03-13-pt1-PgH1635-11,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1360,114,HR
CREC-2015-03-13-pt1-PgH1635-9,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1358,114,HR
CREC-2015-03-13-pt1-PgH1635-10,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1359,114,HR
CREC-2015-03-13-pt1-PgH1635-13,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1362,114,HR
CREC-2015-03-13-pt1-PgH1635-14,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1363,114,HR
CREC-2015-03-13-pt1-PgH1635-12,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1361,114,HR
CREC-2015-03-13-pt1-PgH1636,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1364,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,15,114,HRES
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,21,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,94,114,HRES
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,156,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,222,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,244,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,284,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,306,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,413,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,420,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,452,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,531,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,556,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,592,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,624,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,653,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,658,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,690,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,699,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,703,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,704,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,762,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,777,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,818,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,880,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,885,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,910,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,918,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,932,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,953,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,985,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,997,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1017,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1021,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1037,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1105,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1106,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1137,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1149,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1174,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1188,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1197,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1212,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1282,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1298,114,HR
CREC-2015-03-13-pt1-PgH1636-2,CREC-2015-03-13,2015-03-13,,BILLS,Congressional Bills,1306,114,HR
