granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-12-09-pt1-PgS6931-7,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6931-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6931-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS-FrontMatter-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6931-4,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6931-6,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6931-8,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6931-5,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6932-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6932,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6932-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6995-2,CREC-2016-12-09,,ssev00,S,Committee on Environment and Public Works,S
CREC-2016-12-09-pt1-PgS6995,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6998,CREC-2016-12-09,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-12-09-pt1-PgS7000,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS6932-4,CREC-2016-12-09,,ssap00,S,Committee on Appropriations,S
CREC-2016-12-09-pt1-PgS6932-4,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS6932-4,CREC-2016-12-09,,jstx00,J,Joint Committee on Taxation,J
CREC-2016-12-09-pt1-PgS6932-4,CREC-2016-12-09,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2016-12-09-pt1-PgS7004,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7008,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7005,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7008-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7005-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7008-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7009,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7009-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7011,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7010,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7010-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7009-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7011-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7014,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7015,CREC-2016-12-09,,ssap00,S,Committee on Appropriations,S
CREC-2016-12-09-pt1-PgS7015-2,CREC-2016-12-09,,slia00,S,Committee on Indian Affairs,O
CREC-2016-12-09-pt1-PgS7015-2,CREC-2016-12-09,,hsii00,H,Committee on Natural Resources,S
CREC-2016-12-09-pt1-PgS7017,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7018,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7016,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7017-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7018-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7019,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7019-2,CREC-2016-12-09,,ssev00,S,Committee on Environment and Public Works,S
CREC-2016-12-09-pt1-PgS7020,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7023,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7024-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7023-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7024-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7024,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7026,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7025,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7025-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7026-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7027,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7027-2,CREC-2016-12-09,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-12-09-pt1-PgS7026-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7027-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7031,CREC-2016-12-09,,ssbu00,S,Committee on the Budget,S
CREC-2016-12-09-pt1-PgS7031-2,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS7031-2,CREC-2016-12-09,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-12-09-pt1-PgS7031-2,CREC-2016-12-09,,ssaf00,S,"Committee on Agriculture, Nutrition, and Forestry",S
CREC-2016-12-09-pt1-PgS7031-2,CREC-2016-12-09,,slia00,S,Committee on Indian Affairs,O
CREC-2016-12-09-pt1-PgS7031-2,CREC-2016-12-09,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-12-09-pt1-PgS7031-2,CREC-2016-12-09,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2016-12-09-pt1-PgS7031-2,CREC-2016-12-09,,ssap00,S,Committee on Appropriations,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssaf00,S,"Committee on Agriculture, Nutrition, and Forestry",S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssas00,S,Committee on Armed Services,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,sseg00,S,Committee on Energy and Natural Resources,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssev00,S,Committee on Environment and Public Works,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssfi00,S,Committee on Finance,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,slia00,S,Committee on Indian Affairs,O
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,ssra00,S,Committee on Rules and Administration,S
CREC-2016-12-09-pt1-PgS7027-4,CREC-2016-12-09,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,ssfi00,S,Committee on Finance,S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,jstx00,J,Joint Committee on Taxation,J
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,ssbu00,S,Committee on the Budget,S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-12-09-pt1-PgS7031-3,CREC-2016-12-09,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2016-12-09-pt1-PgS7033-2,CREC-2016-12-09,,jstx00,J,Joint Committee on Taxation,J
CREC-2016-12-09-pt1-PgS7033-2,CREC-2016-12-09,,ssbu00,S,Committee on the Budget,S
CREC-2016-12-09-pt1-PgS7034,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS7032,CREC-2016-12-09,,ssas00,S,Committee on Armed Services,S
CREC-2016-12-09-pt1-PgS7032,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS7035,CREC-2016-12-09,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-12-09-pt1-PgS7035-2,CREC-2016-12-09,,ssas00,S,Committee on Armed Services,S
CREC-2016-12-09-pt1-PgS7032-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7033,CREC-2016-12-09,,jstx00,J,Joint Committee on Taxation,J
CREC-2016-12-09-pt1-PgS7033,CREC-2016-12-09,,ssbu00,S,Committee on the Budget,S
CREC-2016-12-09-pt1-PgS7033,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS7033,CREC-2016-12-09,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-12-09-pt1-PgS7036,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS7036-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7038-3,CREC-2016-12-09,,ssga00,S,Committee on Governmental Affairs,S
CREC-2016-12-09-pt1-PgS7038-3,CREC-2016-12-09,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-12-09-pt1-PgS7038-3,CREC-2016-12-09,,ssas00,S,Committee on Armed Services,S
CREC-2016-12-09-pt1-PgS7038-3,CREC-2016-12-09,,slin00,S,Select Committee on Intelligence,L
CREC-2016-12-09-pt1-PgS7038-3,CREC-2016-12-09,,spag00,S,Special Committee on Aging,P
CREC-2016-12-09-pt1-PgS7037,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7038-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7038,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7039,CREC-2016-12-09,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-09-pt1-PgS7037-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7040,CREC-2016-12-09,,ssra00,S,Committee on Rules and Administration,S
CREC-2016-12-09-pt1-PgS7040-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7041-2,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7041-6,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7041-5,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7041-3,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7041-4,CREC-2016-12-09,,,,,
CREC-2016-12-09-pt1-PgS7041,CREC-2016-12-09,,ssfi00,S,Committee on Finance,S
CREC-2016-12-09-pt1-PgS7041,CREC-2016-12-09,,hswm00,H,Committee on Ways and Means,S
