granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-07-10-pt1-PgH5033-2,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5033-3,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5033,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5033-5,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5033-4,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5033-6,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5034-2,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5034,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5034-3,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5034-5,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5034-4,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5034-6,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5035-3,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5035-2,CREC-2015-07-10,2015-07-10,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2015-07-10-pt1-PgH5035,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5082,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5082-2,CREC-2015-07-10,2015-07-10,,hsap00,H,Committee on Appropriations,S
CREC-2015-07-10-pt1-PgH5083,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5083-2,CREC-2015-07-10,2015-07-10,,,,,
CREC-2015-07-10-pt1-PgH5035-4,CREC-2015-07-10,2015-07-10,,hsif00,H,Committee on Energy and Commerce,S
CREC-2015-07-10-pt1-PgH5035-4,CREC-2015-07-10,2015-07-10,,ssap00,S,Committee on Appropriations,S
CREC-2015-07-10-pt1-PgH5035-4,CREC-2015-07-10,2015-07-10,,hsap00,H,Committee on Appropriations,S
