granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-02-23-pt1-PgH821-5,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH821-6,CREC-2016-02-23,,SPEAKING,H,114,M001151,"Murphy, Tim",PA,R,"Murphy, Tim",Mr. MURPHY of Pennsylvania,Tim Murphy,
CREC-2016-02-23-pt1-PgH821-4,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH821-3,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH821-7,CREC-2016-02-23,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2016-02-23-pt1-PgH821,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH821-2,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH-FrontMatter-2,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH822-2,CREC-2016-02-23,,SPEAKING,H,114,D000610,"Deutch, Theodore E.",FL,D,"Deutch, Theodore E.",Mr. DEUTCH,Theodore E. Deutch,Theodore Deutch
CREC-2016-02-23-pt1-PgH822,CREC-2016-02-23,,SPEAKING,H,114,A000374,"Abraham, Ralph Lee",LA,R,"Abraham, Ralph Lee",Mr. ABRAHAM,Ralph Lee Abraham,Ralph Abraham
CREC-2016-02-23-pt1-PgH822-7,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH822-5,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH822-4,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH822-8,CREC-2016-02-23,,,,,,,,,,,,
CREC-2016-02-23-pt1-PgH822-3,CREC-2016-02-23,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2016-02-23-pt1-PgH822-6,CREC-2016-02-23,,,,,,,,,,,,
