granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-12-16-pt1-PgH7589-2,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7589,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH-FrontMatter,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7589-4,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7589-3,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7589-5,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7590,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7589-6,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,hssy00,H,Committee on Science and Technology,S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,hssy00,H,Committee on Science,S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,hsif00,H,Committee on Commerce,S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,ssap00,S,Committee on Appropriations,S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,hsap00,H,Committee on Appropriations,S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-12-16-pt1-PgH7590-2,CREC-2016-12-16,2016-12-16,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-12-16-pt1-PgH7609,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7609-2,CREC-2016-12-16,2016-12-16,,,,,
CREC-2016-12-16-pt1-PgH7609-3,CREC-2016-12-16,2016-12-16,,hsbu00,H,Committee on the Budget,S
