granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-01-08-pt1-PgH179,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH-FrontMatter,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH179-2,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH179-4,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH179-3,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH179-5,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH179-6,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH180,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH179-7,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH180-3,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH180-2,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH180-4,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH180-5,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH180-6,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH181,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH200,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH181-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,526,114,HR
CREC-2016-01-08-pt1-PgH181-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,581,114,HRES
CREC-2016-01-08-pt1-PgH181-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,982,114,HR
CREC-2016-01-08-pt1-PgH181-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,1927,114,HR
CREC-2016-01-08-pt1-PgH200-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,579,114,HRES
CREC-2016-01-08-pt1-PgH200-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,580,114,HRES
CREC-2016-01-08-pt1-PgH200-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,581,114,HRES
CREC-2016-01-08-pt1-PgH200-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,712,114,HR
CREC-2016-01-08-pt1-PgH200-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,1155,114,HR
CREC-2016-01-08-pt1-PgH200-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,1927,114,HR
CREC-2016-01-08-pt1-PgH200-2,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,3762,114,HR
CREC-2016-01-08-pt1-PgH210,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,3762,114,HR
CREC-2016-01-08-pt1-PgH211,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-08-pt1-PgH211,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-08-pt1-PgH211,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,1644,114,HR
CREC-2016-01-08-pt1-PgH211,CREC-2016-01-08,2016-01-08,,BILLS,Congressional Bills,3662,114,HR
CREC-2016-01-08-pt1-PgH213,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH213-3,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH213-2,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH213-4,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH213-5,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH214,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH214-2,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH214-4,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH214-3,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH214-5,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH215,CREC-2016-01-08,2016-01-08,,,,,,
CREC-2016-01-08-pt1-PgH215-2,CREC-2016-01-08,2016-01-08,,,,,,
