granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-04-05-pt1-PgS-FrontMatter,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1645-4,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1645-6,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1645-7,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1645-5,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1645-8,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1645-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1645-3,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1646,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1646-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1646-5,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1646-4,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1646-3,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1648,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1655,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1648-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1662,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1655-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1664-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1664-3,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1664,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1664-5,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1664-4,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1662-2,CREC-2016-04-05,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-04-05-pt1-PgS1665-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1665,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1665-3,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1665-4,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1666,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1666-4,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1666-3,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1666-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1666-5,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1673-3,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssaf00,S,"Committee on Agriculture, Nutrition, and Forestry",S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssas00,S,Committee on Armed Services,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,sseg00,S,Committee on Energy and Natural Resources,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssev00,S,Committee on Environment and Public Works,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssfi00,S,Committee on Finance,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,slia00,S,Committee on Indian Affairs,O
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssju00,S,Committee on the Judiciary,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,ssra00,S,Committee on Rules and Administration,S
CREC-2016-04-05-pt1-PgS1666-7,CREC-2016-04-05,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-04-05-pt1-PgS1666-6,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1675,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1673-2,CREC-2016-04-05,,ssaf00,S,"Committee on Agriculture, Nutrition, and Forestry",S
CREC-2016-04-05-pt1-PgS1673-2,CREC-2016-04-05,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2016-04-05-pt1-PgS1673-2,CREC-2016-04-05,,ssas00,S,Committee on Armed Services,S
CREC-2016-04-05-pt1-PgS1673,CREC-2016-04-05,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2016-04-05-pt1-PgS1673-4,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1675-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1675-3,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1675-6,CREC-2016-04-05,,ssas00,S,Committee on Armed Services,S
CREC-2016-04-05-pt1-PgS1675-6,CREC-2016-04-05,,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S
CREC-2016-04-05-pt1-PgS1675-6,CREC-2016-04-05,,sseg00,S,Committee on Energy and Natural Resources,S
CREC-2016-04-05-pt1-PgS1675-6,CREC-2016-04-05,,ssfr00,S,Committee on Foreign Relations,S
CREC-2016-04-05-pt1-PgS1675-6,CREC-2016-04-05,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2016-04-05-pt1-PgS1675-6,CREC-2016-04-05,,slin00,S,Select Committee on Intelligence,L
CREC-2016-04-05-pt1-PgS1675-6,CREC-2016-04-05,,ssju00,S,Committee on the Judiciary,S
CREC-2016-04-05-pt1-PgS1676,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1675-4,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1676-2,CREC-2016-04-05,,,,,
CREC-2016-04-05-pt1-PgS1675-5,CREC-2016-04-05,,,,,
