granuleId,packageId,date,title,collectionCode,granuleClass,chamber,pagePrefix,bookNumber,detailsLink,txtLink,pdfLink,packageLink,text_readability,text_bs4,parsed_text,relatedLink,docClass,category,lastModified,collectionName,__source_file,text_readability_len,text_bs4_len,parsed_text_len,search_text,search_text_len
CREC-2015-11-19-pt1-PgH8365,CREC-2015-11-19,2015-11-19,House of Representatives,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H8365]] ----------------------------------------------------------------------- House of Representatives The House met at 9:30 a.m. and was called to order by the Speaker pro tempore (Mr. Simpson). ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H8365]] ----------------------------------------------------------------------- House of Representatives The House met at 9:30 a.m. and was called to order by the Speaker pro tempore (Mr. Simpson). ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,416,0,416,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] [[page h8365]] ----------------------------------------------------------------------- house of representatives the house met at 9:30 a.m. and was called to order by the speaker pro tempore (mr. simpson). ____________________",416
CREC-2015-11-19-pt1-PgH8365-2,CREC-2015-11-19,2015-11-19,DESIGNATION OF THE SPEAKER PRO TEMPORE,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365-2,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-2/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-2/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, November 19, 2015. I hereby appoint the Honorable Michael K. Simpson to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] DESIGNATION OF THE SPEAKER PRO TEMPORE The SPEAKER pro tempore laid before the House the following communication from the Speaker: Washington, DC, November 19, 2015. I hereby appoint the Honorable Michael K. Simpson to act as Speaker pro tempore on this day. Paul D. Ryan, Speaker of the House of Representatives. ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365-2,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,525,0,525,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] designation of the speaker pro tempore the speaker pro tempore laid before the house the following communication from the speaker: washington, dc, november 19, 2015. i hereby appoint the honorable michael k. simpson to act as speaker pro tempore on this day. paul d. ryan, speaker of the house of representatives. ____________________",525
CREC-2015-11-19-pt1-PgH-FrontMatter-2,CREC-2015-11-19,2015-11-19,CONGRESSIONAL RECORD,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH-FrontMatter-2,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH-FrontMatter-2/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH-FrontMatter-2/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CONGRESSIONAL RECORD United States of America American eagle (seal) PROCEEDINGS AND DEBATES OF THE 114th CONGRESS, FIRST SESSION ------------------------------------------------------------------------- This symbol represents the time of day during the House proceedings, e.g.,1407 is 2:07 p.m. Matter set in this typeface Indicates words inserted or appended, rather than spoken, by a Member of the House on the floor. -------------------------------------------------------------------------- (seal) recycle Printed on recycled paper. Vol. 161 WASHINGTON, THURSDAY, NOVEMBER 19, 2015 No. 171",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] CONGRESSIONAL RECORD United States of America American eagle (seal) PROCEEDINGS AND DEBATES OF THE 114th CONGRESS, FIRST SESSION ------------------------------------------------------------------------- This symbol represents the time of day during the House proceedings, e.g.,1407 is 2:07 p.m. Matter set in this typeface Indicates words inserted or appended, rather than spoken, by a Member of the House on the floor. -------------------------------------------------------------------------- (seal) recycle Printed on recycled paper. Vol. 161 WASHINGTON, THURSDAY, NOVEMBER 19, 2015 No. 171",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH-FrontMatter-2,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,784,0,784,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] congressional record united states of america american eagle (seal) proceedings and debates of the 114th congress, first session ------------------------------------------------------------------------- this symbol represents the time of day during the house proceedings, e.g.,1407 is 2:07 p.m. matter set in this typeface indicates words inserted or appended, rather than spoken, by a member of the house on the floor. -------------------------------------------------------------------------- (seal) recycle printed on recycled paper. vol. 161 washington, thursday, november 19, 2015 no. 171",784
CREC-2015-11-19-pt1-PgH8365-3,CREC-2015-11-19,2015-11-19,PRAYER,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365-3,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-3/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-3/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Loving God, we give You thanks for giving us another day. On this final day of session before our Nation celebrates Thanksgiving, we give You thanks for all the blessings we enjoy. The problems facing the Nation, the concerns of its citizens will not be settled with simplistic solutions. The light of truth is sought in every corner of darkness, yet we stand humbly before You, admitting our limitations. Lord, give the Members of the people's House the ability to listen intently to differing opinions and respond creatively. May their faith in You be strong enough to stretch every self-interest to the broader vision of the common good, expecting Your intervention in ordered routine, and Your radical twist to basic intent. Thus may all seek Your wisdom to guide this government and this Nation now and forever. May all that is done this day be for Your greater honor and glory. Amen. ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Loving God, we give You thanks for giving us another day. On this final day of session before our Nation celebrates Thanksgiving, we give You thanks for all the blessings we enjoy. The problems facing the Nation, the concerns of its citizens will not be settled with simplistic solutions. The light of truth is sought in every corner of darkness, yet we stand humbly before You, admitting our limitations. Lord, give the Members of the people's House the ability to listen intently to differing opinions and respond creatively. May their faith in You be strong enough to stretch every self-interest to the broader vision of the common good, expecting Your intervention in ordered routine, and Your radical twist to basic intent. Thus may all seek Your wisdom to guide this government and this Nation now and forever. May all that is done this day be for Your greater honor and glory. Amen. ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365-3,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,1184,0,1184,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] prayer the chaplain, the reverend patrick j. conroy, offered the following prayer: loving god, we give you thanks for giving us another day. on this final day of session before our nation celebrates thanksgiving, we give you thanks for all the blessings we enjoy. the problems facing the nation, the concerns of its citizens will not be settled with simplistic solutions. the light of truth is sought in every corner of darkness, yet we stand humbly before you, admitting our limitations. lord, give the members of the people's house the ability to listen intently to differing opinions and respond creatively. may their faith in you be strong enough to stretch every self-interest to the broader vision of the common good, expecting your intervention in ordered routine, and your radical twist to basic intent. thus may all seek your wisdom to guide this government and this nation now and forever. may all that is done this day be for your greater honor and glory. amen. ____________________",1184
CREC-2015-11-19-pt1-PgH8365-4,CREC-2015-11-19,2015-11-19,THE JOURNAL,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365-4,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-4/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-4/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. Mr. WILSON of South Carolina. Mr. Speaker, pursuant to clause 1, rule I, I demand a vote on agreeing to the Speaker's approval of the Journal. The SPEAKER pro tempore. The question is on the Speaker's approval of the Journal. The question was taken; and the Speaker pro tempore announced that the ayes appeared to have it. Mr. WILSON of South Carolina. Mr. Speaker, I object to the vote on the ground that a quorum is not present and make the point of order that a quorum is not present. The SPEAKER pro tempore. Pursuant to clause 8, rule XX, further proceedings on this question will be postponed. The point of no quorum is considered withdrawn. ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. The Chair has examined the Journal of the last day's proceedings and announces to the House his approval thereof. Pursuant to clause 1, rule I, the Journal stands approved. Mr. WILSON of South Carolina. Mr. Speaker, pursuant to clause 1, rule I, I demand a vote on agreeing to the Speaker's approval of the Journal. The SPEAKER pro tempore. The question is on the Speaker's approval of the Journal. The question was taken; and the Speaker pro tempore announced that the ayes appeared to have it. Mr. WILSON of South Carolina. Mr. Speaker, I object to the vote on the ground that a quorum is not present and make the point of order that a quorum is not present. The SPEAKER pro tempore. Pursuant to clause 8, rule XX, further proceedings on this question will be postponed. The point of no quorum is considered withdrawn. ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365-4,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,1069,0,1069,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] the journal the speaker pro tempore. the chair has examined the journal of the last day's proceedings and announces to the house his approval thereof. pursuant to clause 1, rule i, the journal stands approved. mr. wilson of south carolina. mr. speaker, pursuant to clause 1, rule i, i demand a vote on agreeing to the speaker's approval of the journal. the speaker pro tempore. the question is on the speaker's approval of the journal. the question was taken; and the speaker pro tempore announced that the ayes appeared to have it. mr. wilson of south carolina. mr. speaker, i object to the vote on the ground that a quorum is not present and make the point of order that a quorum is not present. the speaker pro tempore. pursuant to clause 8, rule xx, further proceedings on this question will be postponed. the point of no quorum is considered withdrawn. ____________________",1069
CREC-2015-11-19-pt1-PgH8365-5,CREC-2015-11-19,2015-11-19,PLEDGE OF ALLEGIANCE,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365-5,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-5/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-5/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentleman from New Jersey (Mr. Lance) come forward and lead the House in the Pledge of Allegiance. Mr. LANCE led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. Will the gentleman from New Jersey (Mr. Lance) come forward and lead the House in the Pledge of Allegiance. Mr. LANCE led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365-5,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,591,0,591,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] pledge of allegiance the speaker pro tempore. will the gentleman from new jersey (mr. lance) come forward and lead the house in the pledge of allegiance. mr. lance led the pledge of allegiance as follows: i pledge allegiance to the flag of the united states of america, and to the republic for which it stands, one nation under god, indivisible, with liberty and justice for all. ____________________",591
CREC-2015-11-19-pt1-PgH8365-6,CREC-2015-11-19,2015-11-19,ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365-6,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-6/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-6/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE The SPEAKER pro tempore. The Chair will entertain up to five requests for 1-minute speeches on each side of the aisle. ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ANNOUNCEMENT BY THE SPEAKER PRO TEMPORE The SPEAKER pro tempore. The Chair will entertain up to five requests for 1-minute speeches on each side of the aisle. ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365-6,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,370,0,370,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] announcement by the speaker pro tempore the speaker pro tempore. the chair will entertain up to five requests for 1-minute speeches on each side of the aisle. ____________________",370
CREC-2015-11-19-pt1-PgH8365-7,CREC-2015-11-19,2015-11-19,SAFETY OF AMERICAN FAMILIES,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365-7,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-7/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-7/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] SAFETY OF AMERICAN FAMILIES (Mr. THOMPSON of Pennsylvania asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. THOMPSON of Pennsylvania. Mr. Speaker, the first value of American leadership is the safety and security of our citizens. While it is important to support those fleeing conflicts across the globe, the CIA Director's recent statements on the distinct possibility of additional attacks and the national security implications surrounding Syrian refugees at this point are too great to ignore. The FBI has also indicated that it is next to impossible to appropriately screen refugees. For this reason, I have called upon the President to place a hold on admitting refugees into the country. Additionally, I have joined with members of the Pennsylvania congressional delegation in requesting that Governor Tom Wolf also place a moratorium on accepting refugees into the Commonwealth. The House today will consider legislation that suspends refugee admissions until we assure that adequate screening security for threats is in place. We must not take any chances that could put our country at risk. This is the first in many steps that will provide Americans security, while also supporting our long-term humanitarian tradition in this country. I encourage my colleagues to support the SAFE Act that will be on the floor later this morning. ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8365] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] SAFETY OF AMERICAN FAMILIES (Mr. THOMPSON of Pennsylvania asked and was given permission to address the House for 1 minute and to revise and extend his remarks.) Mr. THOMPSON of Pennsylvania. Mr. Speaker, the first value of American leadership is the safety and security of our citizens. While it is important to support those fleeing conflicts across the globe, the CIA Director's recent statements on the distinct possibility of additional attacks and the national security implications surrounding Syrian refugees at this point are too great to ignore. The FBI has also indicated that it is next to impossible to appropriately screen refugees. For this reason, I have called upon the President to place a hold on admitting refugees into the country. Additionally, I have joined with members of the Pennsylvania congressional delegation in requesting that Governor Tom Wolf also place a moratorium on accepting refugees into the Commonwealth. The House today will consider legislation that suspends refugee admissions until we assure that adequate screening security for threats is in place. We must not take any chances that could put our country at risk. This is the first in many steps that will provide Americans security, while also supporting our long-term humanitarian tradition in this country. I encourage my colleagues to support the SAFE Act that will be on the floor later this morning. ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365-7,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,1612,0,1612,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8365] from the congressional record online through the government publishing office [ www.gpo.gov ] safety of american families (mr. thompson of pennsylvania asked and was given permission to address the house for 1 minute and to revise and extend his remarks.) mr. thompson of pennsylvania. mr. speaker, the first value of american leadership is the safety and security of our citizens. while it is important to support those fleeing conflicts across the globe, the cia director's recent statements on the distinct possibility of additional attacks and the national security implications surrounding syrian refugees at this point are too great to ignore. the fbi has also indicated that it is next to impossible to appropriately screen refugees. for this reason, i have called upon the president to place a hold on admitting refugees into the country. additionally, i have joined with members of the pennsylvania congressional delegation in requesting that governor tom wolf also place a moratorium on accepting refugees into the commonwealth. the house today will consider legislation that suspends refugee admissions until we assure that adequate screening security for threats is in place. we must not take any chances that could put our country at risk. this is the first in many steps that will provide americans security, while also supporting our long-term humanitarian tradition in this country. i encourage my colleagues to support the safe act that will be on the floor later this morning. ____________________",1612
CREC-2015-11-19-pt1-PgH8365-8,CREC-2015-11-19,2015-11-19,JAPANESE INTERNMENT AND REFUGEES,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8365-8,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-8/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8365-8/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Pages H8365-H8366] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] JAPANESE INTERNMENT AND REFUGEES (Mr. TAKANO asked and was given permission to address the House for 1 minute.) Mr. TAKANO. Mr. Speaker, 70 years ago my parents and grandparents were [[Page H8366]] stripped of their possessions and placed in Japanese American internment camps. They were not guilty of espionage. They did not commit treason. They simply looked like our enemy, and that cost my family their freedom. Yesterday the mayor of Roanoke, Virginia, suggested that this country's treatment of Japanese Americans during the 1940s is a model for how we should address today's global refugee crisis. It does not take courage to condemn such disgraceful comments, nor does it take wisdom to say our World War II policies were a product of fear and hysteria. What takes wisdom is recognizing that history is now repeating itself. What takes courage is sending a message to the world that America will protect innocent people regardless of their nationality or religion. That is what my mother and father deserved 70 years ago, and that is what these refugees deserve today. ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Pages H8365-H8366] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] JAPANESE INTERNMENT AND REFUGEES (Mr. TAKANO asked and was given permission to address the House for 1 minute.) Mr. TAKANO. Mr. Speaker, 70 years ago my parents and grandparents were [[Page H8366]] stripped of their possessions and placed in Japanese American internment camps. They were not guilty of espionage. They did not commit treason. They simply looked like our enemy, and that cost my family their freedom. Yesterday the mayor of Roanoke, Virginia, suggested that this country's treatment of Japanese Americans during the 1940s is a model for how we should address today's global refugee crisis. It does not take courage to condemn such disgraceful comments, nor does it take wisdom to say our World War II policies were a product of fear and hysteria. What takes wisdom is recognizing that history is now repeating itself. What takes courage is sending a message to the world that America will protect innocent people regardless of their nationality or religion. That is what my mother and father deserved 70 years ago, and that is what these refugees deserve today. ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8365-8,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,1295,0,1295,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [pages h8365-h8366] from the congressional record online through the government publishing office [ www.gpo.gov ] japanese internment and refugees (mr. takano asked and was given permission to address the house for 1 minute.) mr. takano. mr. speaker, 70 years ago my parents and grandparents were [[page h8366]] stripped of their possessions and placed in japanese american internment camps. they were not guilty of espionage. they did not commit treason. they simply looked like our enemy, and that cost my family their freedom. yesterday the mayor of roanoke, virginia, suggested that this country's treatment of japanese americans during the 1940s is a model for how we should address today's global refugee crisis. it does not take courage to condemn such disgraceful comments, nor does it take wisdom to say our world war ii policies were a product of fear and hysteria. what takes wisdom is recognizing that history is now repeating itself. what takes courage is sending a message to the world that america will protect innocent people regardless of their nationality or religion. that is what my mother and father deserved 70 years ago, and that is what these refugees deserve today. ____________________",1295
CREC-2015-11-19-pt1-PgH8366-2,CREC-2015-11-19,2015-11-19,THE REPUBLICAN SYRIAN REFUGEE BILL,CREC,HOUSE,H,H,1,https://www.govinfo.gov/app/details/CREC-2015-11-19/CREC-2015-11-19-pt1-PgH8366-2,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8366-2/htm,https://api.govinfo.gov/packages/CREC-2015-11-19/granules/CREC-2015-11-19-pt1-PgH8366-2/pdf,https://api.govinfo.gov/packages/CREC-2015-11-19/summary,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8366] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE REPUBLICAN SYRIAN REFUGEE BILL (Ms. LORETTA SANCHEZ of California asked and was given permission to address the House for 1 minute and to revise and extend her remarks.) Ms. LORETTA SANCHEZ of California. Mr. Speaker, I rise today to express my concern and opposition to the Republican Syrian refugee bill. This restrictive and misguided legislation would immediately shut down the current refugee resettlement and cripple our refugee programs for the future. I represent Orange County, California, one of the historically known areas of resettling refugees from all around the world. We are ready. We are ready. Once this administration has taken a look at the backgrounds, has done the extensive research that they do with respect to somebody's background, we are ready to help resettle these refugees. Refusing to resettle any Syrian refugees would inadvertently empower Daesh and boost their recruitment abilities among vulnerable populations struggling to survive. We cannot let Daesh push us to succumb to fear and to prejudice. These Syrian refugees are fleeing the same violence that we have seen in Paris and Beirut and Baghdad this last week. Three-quarters of them are women and children. A quarter of them are over 60 years of age. Refugees are not the enemy. So remember the words on our Statue of Liberty: ``Give me your tired, your poor, your huddled masses yearning to breathe free.'' ____________________",,"[Congressional Record Volume 161, Number 171 (Thursday, November 19, 2015)] [House] [Page H8366] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE REPUBLICAN SYRIAN REFUGEE BILL (Ms. LORETTA SANCHEZ of California asked and was given permission to address the House for 1 minute and to revise and extend her remarks.) Ms. LORETTA SANCHEZ of California. Mr. Speaker, I rise today to express my concern and opposition to the Republican Syrian refugee bill. This restrictive and misguided legislation would immediately shut down the current refugee resettlement and cripple our refugee programs for the future. I represent Orange County, California, one of the historically known areas of resettling refugees from all around the world. We are ready. We are ready. Once this administration has taken a look at the backgrounds, has done the extensive research that they do with respect to somebody's background, we are ready to help resettle these refugees. Refusing to resettle any Syrian refugees would inadvertently empower Daesh and boost their recruitment abilities among vulnerable populations struggling to survive. We cannot let Daesh push us to succumb to fear and to prejudice. These Syrian refugees are fleeing the same violence that we have seen in Paris and Beirut and Baghdad this last week. Three-quarters of them are women and children. A quarter of them are over 60 years of age. Refugees are not the enemy. So remember the words on our Statue of Liberty: ``Give me your tired, your poor, your huddled masses yearning to breathe free.'' ____________________",https://api.govinfo.gov/related/CREC-2015-11-19-pt1-PgH8366-2,CREC,Proceedings of Congress and General Congressional Publications,2025-07-21T12:08:21Z,Congressional Record,package_114_170.csv,1616,0,1616,"[congressional record volume 161, number 171 (thursday, november 19, 2015)] [house] [page h8366] from the congressional record online through the government publishing office [ www.gpo.gov ] the republican syrian refugee bill (ms. loretta sanchez of california asked and was given permission to address the house for 1 minute and to revise and extend her remarks.) ms. loretta sanchez of california. mr. speaker, i rise today to express my concern and opposition to the republican syrian refugee bill. this restrictive and misguided legislation would immediately shut down the current refugee resettlement and cripple our refugee programs for the future. i represent orange county, california, one of the historically known areas of resettling refugees from all around the world. we are ready. we are ready. once this administration has taken a look at the backgrounds, has done the extensive research that they do with respect to somebody's background, we are ready to help resettle these refugees. refusing to resettle any syrian refugees would inadvertently empower daesh and boost their recruitment abilities among vulnerable populations struggling to survive. we cannot let daesh push us to succumb to fear and to prejudice. these syrian refugees are fleeing the same violence that we have seen in paris and beirut and baghdad this last week. three-quarters of them are women and children. a quarter of them are over 60 years of age. refugees are not the enemy. so remember the words on our statue of liberty: ``give me your tired, your poor, your huddled masses yearning to breathe free.'' ____________________",1616
