granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-06-08-pt1-PgH3505-4,CREC-2016-06-08,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,,"Wittman, Robert J.",Robert Wittman,Mr. WITTMAN,Robert J. Wittman
CREC-2016-06-08-pt1-PgH3505-6,CREC-2016-06-08,SPEAKING,H,114,W000804,"Wittman, Robert J.",VA,R,,"Wittman, Robert J.",Robert Wittman,Mr. WITTMAN,Robert J. Wittman
CREC-2016-06-08-pt1-PgH3505,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3505-2,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH-FrontMatter,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3505-5,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3505-3,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3505-7,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3506,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3508-3,CREC-2016-06-08,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,,"Woodall, Rob",,Mr. WOODALL,Rob Woodall
CREC-2016-06-08-pt1-PgH3508,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3506-2,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3508-2,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3517,CREC-2016-06-08,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,,"Gutierrez, Luis V.",Luis Gutierrez,Mr. GUTIERREZ,Luis V. Gutierrez
CREC-2016-06-08-pt1-PgH3506-3,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3509,CREC-2016-06-08,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,,"Woodall, Rob",,Mr. WOODALL,Rob Woodall
CREC-2016-06-08-pt1-PgH3509,CREC-2016-06-08,SPEAKING,H,114,P000598,"Polis, Jared",CO,D,,"Polis, Jared",,Mr. POLIS,Jared Polis
CREC-2016-06-08-pt1-PgH3509,CREC-2016-06-08,SPEAKING,H,114,R000487,"Royce, Edward R.",CA,R,,"Royce, Edward R.",Ed Royce,Mr. ROYCE,Edward R. Royce
CREC-2016-06-08-pt1-PgH3509,CREC-2016-06-08,SPEAKING,H,114,H001060,"Hurt, Robert",VA,R,,"Hurt, Robert",,Mr. HURT of Virginia,Robert Hurt
CREC-2016-06-08-pt1-PgH3509,CREC-2016-06-08,SPEAKING,H,114,G000410,"Green, Gene",TX,D,,"Green, Gene",,Mr. GENE GREEN of Texas,Gene Green
CREC-2016-06-08-pt1-PgH3517-2,CREC-2016-06-08,,,,,,,,,,,,
CREC-2016-06-08-pt1-PgH3517-3,CREC-2016-06-08,,,,,,,,,,,,
