granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-07-24-pt1-PgS5565-3,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5681,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgS5565-4,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5681-2,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgS5681-2,CREC-2015-07-24,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-07-24-pt1-PgS5565,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5565-2,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5565-5,CREC-2015-07-24,,SPEAKING,S,114,M000303,"McCain, John",AZ,R,"McCain, John",Mr. McCAIN,John McCain,John Sidney McCain
CREC-2015-07-24-pt1-PgS5565-5,CREC-2015-07-24,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-07-24-pt1-PgS5565-5,CREC-2015-07-24,,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,P000603,"Paul, Rand",KY,R,"Paul, Rand",Mr. PAUL,Rand Paul,
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,"Cruz, Ted",Mr. CRUZ,Ted Cruz,
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,B000711,"Boxer, Barbara",CA,D,"Boxer, Barbara",Mrs. BOXER,Barbara Boxer,
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,D000618,"Daines, Steve",MT,R,"Daines, Steve",Mr. DAINES,Steve Daines,
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,P000595,"Peters, Gary C.",MI,D,"Peters, Gary C.",Mr. PETERS,Gary C. Peters,Gary Peters
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2015-07-24-pt1-PgS5566,CREC-2015-07-24,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-07-24-pt1-PgS5682,CREC-2015-07-24,,SPEAKING,S,114,M001169,"Murphy, Christopher",CT,D,"Murphy, Christopher",Mr. MURPHY,Christopher Murphy,Christopher S. Murphy
CREC-2015-07-24-pt1-PgS5682-2,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5682-4,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5682-3,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5682-6,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5682-5,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5682-7,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5683,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5683-2,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5685,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgS5683-3,CREC-2015-07-24,,SPEAKING,S,114,K000360,"Kirk, Mark Steven",IL,R,"Kirk, Mark Steven",Mr. KIRK,Mark Kirk,Mark Steven Kirk
CREC-2015-07-24-pt1-PgS5686,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgS5687,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgS5689,CREC-2015-07-24,,SPEAKING,S,114,E000285,"Enzi, Michael B.",WY,R,"Enzi, Michael B.",Mr. ENZI,Michael B. Enzi,Michael Enzi
CREC-2015-07-24-pt1-PgS5687-2,CREC-2015-07-24,,SPEAKING,S,114,C001047,"Capito, Shelley Moore",WV,R,"Capito, Shelley Moore",Mrs. CAPITO,Shelley Moore Capito,Shelley Capito
CREC-2015-07-24-pt1-PgS5690,CREC-2015-07-24,,SPEAKING,S,114,W000779,"Wyden, Ron",OR,D,"Wyden, Ron",Mr. WYDEN,Ron Wyden,
CREC-2015-07-24-pt1-PgS5690-2,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5691,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5690-3,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5691-2,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5691-3,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5691-5,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5691-4,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5692,CREC-2015-07-24,,SPEAKING,S,114,C000880,"Crapo, Mike",ID,R,"Crapo, Mike",Mr. CRAPO,Mike Crapo,
CREC-2015-07-24-pt1-PgS5692-2,CREC-2015-07-24,,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2015-07-24-pt1-PgS5693,CREC-2015-07-24,,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2015-07-24-pt1-PgS5692-3,CREC-2015-07-24,,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2015-07-24-pt1-PgS5694,CREC-2015-07-24,,SPEAKING,S,114,B001277,"Blumenthal, Richard",CT,D,"Blumenthal, Richard",Mr. BLUMENTHAL,Richard Blumenthal,
CREC-2015-07-24-pt1-PgS5693-3,CREC-2015-07-24,,SPEAKING,S,114,G000562,"Gardner, Cory",CO,R,"Gardner, Cory",Mr. GARDNER,Cory Gardner,
CREC-2015-07-24-pt1-PgS5693-2,CREC-2015-07-24,,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,"Fischer, Deb",Mrs. FISCHER,Deb Fischer,
CREC-2015-07-24-pt1-PgS5694-2,CREC-2015-07-24,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-07-24-pt1-PgS5696,CREC-2015-07-24,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Hatch
CREC-2015-07-24-pt1-PgS5696,CREC-2015-07-24,,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Mr. HATCH,Orrin G. Hatch,Orrin Grant Hatch
CREC-2015-07-24-pt1-PgS5696-2,CREC-2015-07-24,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-07-24-pt1-PgS5699-2,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgS5699,CREC-2015-07-24,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-07-24-pt1-PgS5699-4,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgD876,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgS5699-3,CREC-2015-07-24,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-07-24-pt1-PgD877,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgD877-2,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgD877-3,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgD877-4,CREC-2015-07-24,,,,,,,,,,,,
CREC-2015-07-24-pt1-PgD877-5,CREC-2015-07-24,,,,,,,,,,,,
