granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-07-21-pt1-PgH5299,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5299-3,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5299-2,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5300,CREC-2015-07-21,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2015-07-21-pt1-PgH5301,CREC-2015-07-21,,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Gus Bilirakis
CREC-2015-07-21-pt1-PgH5299-5,CREC-2015-07-21,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-07-21-pt1-PgH5299-4,CREC-2015-07-21,,SPEAKING,H,114,J000255,"Jones, Walter B., Jr.",NC,R,"Jones, Walter B., Jr.",Mr. JONES,Walter B. Jones,Walter Jones
CREC-2015-07-21-pt1-PgH-FrontMatter-5,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5301-2,CREC-2015-07-21,,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",Mr. CURBELO of Florida,Carlos Curbelo,
CREC-2015-07-21-pt1-PgH5302,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5302-2,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5302-3,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5302-5,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5302-6,CREC-2015-07-21,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-07-21-pt1-PgH5302-4,CREC-2015-07-21,,,,,,,,,,,,
CREC-2015-07-21-pt1-PgH5302-7,CREC-2015-07-21,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2015-07-21-pt1-PgH5302-9,CREC-2015-07-21,,SPEAKING,H,114,D000624,"Dingell, Debbie",MI,D,"Dingell, Debbie",Mrs. DINGELL,Debbie Dingell,
CREC-2015-07-21-pt1-PgH5302-8,CREC-2015-07-21,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-07-21-pt1-PgH5302-10,CREC-2015-07-21,,SPEAKING,H,114,C000266,"Chabot, Steve",OH,R,"Chabot, Steve",Mr. CHABOT,Steve Chabot,
CREC-2015-07-21-pt1-PgH5303,CREC-2015-07-21,,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2015-07-21-pt1-PgH5303-2,CREC-2015-07-21,,SPEAKING,H,114,M001180,"McKinley, David B.",WV,R,"McKinley, David B.",Mr. McKINLEY,David B. McKinley,David McKinley
CREC-2015-07-21-pt1-PgH5303-4,CREC-2015-07-21,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
