granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-06-19-pt1-PgH4545,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4545-3,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4545-2,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4545-4,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4545-6,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4545-5,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4545-7,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4546,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2042,114,HR
CREC-2015-06-19-pt1-PgH4546-2,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2843,114,HR
CREC-2015-06-19-pt1-PgH4546-2,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2844,114,HR
CREC-2015-06-19-pt1-PgH4546-2,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2845,114,HR
CREC-2015-06-19-pt1-PgH4546-4,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2843,114,HR
CREC-2015-06-19-pt1-PgH4546-3,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgH4546-5,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2844,114,HR
CREC-2015-06-19-pt1-PgH4546-6,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2845,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,33,114,HCONRES
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,49,114,HCONRES
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,57,114,HCONRES
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,167,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,210,114,HRES
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,237,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,291,114,HRES
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,328,114,HRES
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,712,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,893,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,985,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1130,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1174,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1193,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1226,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1498,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1610,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1624,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1725,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1752,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1926,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,1953,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2063,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2096,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2315,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2477,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2522,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2610,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2615,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2646,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2742,114,HR
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2835,114,HR
CREC-2015-06-19-pt1-PgE935-2,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgE935-3,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgE936,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgE935-4,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,644,114,HR
CREC-2015-06-19-pt1-PgE936-2,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgE937,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgE936-3,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgE937-2,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgD735-2,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgD735,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgD735-4,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgD735-3,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2042,114,HR
CREC-2015-06-19-pt1-PgD735-3,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2843,114,HR
CREC-2015-06-19-pt1-PgD735-3,CREC-2015-06-19,2015-06-19,,BILLS,Congressional Bills,2845,114,HR
CREC-2015-06-19-pt1-PgD735-5,CREC-2015-06-19,2015-06-19,,,,,,
CREC-2015-06-19-pt1-PgD735-6,CREC-2015-06-19,2015-06-19,,,,,,
