granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-06-19-pt1-PgH4545,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4545-3,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4545-2,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4545-4,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4545-6,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4545-5,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4545-7,CREC-2015-06-19,2015-06-19,,hsif00,H,Committee on Energy and Commerce,S
CREC-2015-06-19-pt1-PgH4545-7,CREC-2015-06-19,2015-06-19,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2015-06-19-pt1-PgH4545-7,CREC-2015-06-19,2015-06-19,,hsii00,H,Committee on Natural Resources,S
CREC-2015-06-19-pt1-PgH4545-7,CREC-2015-06-19,2015-06-19,,hswm00,H,Committee on Ways and Means,S
CREC-2015-06-19-pt1-PgH4546,CREC-2015-06-19,2015-06-19,,hsif00,H,Committee on Energy and Commerce,S
CREC-2015-06-19-pt1-PgH4546-2,CREC-2015-06-19,2015-06-19,,hshm00,H,Committee on Homeland Security,S
CREC-2015-06-19-pt1-PgH4546-2,CREC-2015-06-19,2015-06-19,,hsed00,H,Committee on Education and the Workforce,S
CREC-2015-06-19-pt1-PgH4546-2,CREC-2015-06-19,2015-06-19,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2015-06-19-pt1-PgH4546-4,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4546-3,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4546-5,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4546-6,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgH4546-7,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE935-2,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE935-3,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE936,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE935-4,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE936-2,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE937,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE936-3,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgE937-2,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgD735-2,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgD735,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgD735-4,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgD735-3,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgD735-5,CREC-2015-06-19,2015-06-19,,,,,
CREC-2015-06-19-pt1-PgD735-6,CREC-2015-06-19,2015-06-19,,jspr00,J,Joint Committee on Printing,J
