granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-11-02-pt1-PgH7349,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7349-2,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7349-5,CREC-2015-11-02,,BILLS,Congressional Bills,1314,114,HR
CREC-2015-11-02-pt1-PgH7349-7,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7349-3,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7349-4,CREC-2015-11-02,,BILLS,Congressional Bills,1731,114,S
CREC-2015-11-02-pt1-PgH7349-6,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7349-8,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7349-9,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350-2,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350-5,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350-4,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350-6,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350-3,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350-7,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7350-8,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7351,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7351-2,CREC-2015-11-02,,BILLS,Congressional Bills,623,114,HR
CREC-2015-11-02-pt1-PgH7351-2,CREC-2015-11-02,,BILLS,Congressional Bills,623,114,HR
CREC-2015-11-02-pt1-PgH7351-2,CREC-2015-11-02,,BILLS,Congressional Bills,1314,114,HR
CREC-2015-11-02-pt1-PgH7351-3,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7351-4,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7353,CREC-2015-11-02,,BILLS,Congressional Bills,3361,114,HR
CREC-2015-11-02-pt1-PgH7353,CREC-2015-11-02,,BILLS,Congressional Bills,3505,114,HR
CREC-2015-11-02-pt1-PgH7351-5,CREC-2015-11-02,,,,,,
CREC-2015-11-02-pt1-PgH7351-6,CREC-2015-11-02,,BILLS,Congressional Bills,3361,114,HR
CREC-2015-11-02-pt1-PgH7351-6,CREC-2015-11-02,,BILLS,Congressional Bills,3361,114,HR
CREC-2015-11-02-pt1-PgH7355,CREC-2015-11-02,,BILLS,Congressional Bills,3503,114,HR
CREC-2015-11-02-pt1-PgH7355,CREC-2015-11-02,,BILLS,Congressional Bills,3598,114,HR
CREC-2015-11-02-pt1-PgH7357,CREC-2015-11-02,,BILLS,Congressional Bills,3503,114,HR
CREC-2015-11-02-pt1-PgH7357,CREC-2015-11-02,,BILLS,Congressional Bills,3503,114,HR
