granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-07-18-pt1-PgH5019-2,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5019,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH-FrontMatter-3,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5019-5,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5019-3,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5019-4,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5019-6,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5020,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5020-2,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5019-8,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5019-7,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5020-3,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5020-4,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5022,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5022-3,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5022-2,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-3,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-4,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-6,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-7,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-5,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-8,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-9,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-2,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-11,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-10,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgH5023-12,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgE1151-2,CREC-2016-07-18,2016-07-14,,7983,1729,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",Mr. VAN HOLLEN,Chris Van Hollen,
CREC-2016-07-18-pt1-PgE1151-5,CREC-2016-07-18,2016-07-18,,8207,2071,SPEAKING,H,114,H001056,"Herrera Beutler, Jaime",WA,R,"Herrera Beutler, Jaime",Ms. HERRERA BEUTLER,Jaime Herrera Beutler,
CREC-2016-07-18-pt1-PgE1151-3,CREC-2016-07-18,2016-07-18,,,2101,SPEAKING,H,114,H001068,"Huffman, Jared",CA,D,"Huffman, Jared",Mr. HUFFMAN,Jared Huffman,
CREC-2016-07-18-pt1-PgE1151-6,CREC-2016-07-18,2016-07-18,,7884,2003,SPEAKING,H,114,R000593,"Ross, Dennis A.",FL,R,"Ross, Dennis A.",Mr. ROSS,Dennis A. Ross,Dennis Ross
CREC-2016-07-18-pt1-PgE1152,CREC-2016-07-18,2016-07-18,,7974,1686,SPEAKING,H,114,L000562,"Lynch, Stephen F.",MA,D,"Lynch, Stephen F.",Mr. LYNCH,Stephen F. Lynch,Mr. Stephen Lynch
CREC-2016-07-18-pt1-PgE1151-7,CREC-2016-07-18,2016-07-18,,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-07-18-pt1-PgE1152-2,CREC-2016-07-18,2016-07-18,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-07-18-pt1-PgE1152-4,CREC-2016-07-18,2016-07-18,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-07-18-pt1-PgE1153,CREC-2016-07-18,2016-07-18,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2016-07-18-pt1-PgE1153-2,CREC-2016-07-18,2016-07-18,,8153,2063,SPEAKING,H,114,B001273,"Black, Diane",TN,R,"Black, Diane",Mrs. BLACK,Diane Black,
CREC-2016-07-18-pt1-PgE1152-3,CREC-2016-07-18,2016-07-18,,,2134,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Mr. Daniel Kildee
CREC-2016-07-18-pt1-PgE1153-3,CREC-2016-07-18,2016-07-18,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-07-18-pt1-PgE1154,CREC-2016-07-18,2016-07-18,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-07-18-pt1-PgE1155,CREC-2016-07-18,2016-07-18,,,2236,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Mr. Earl Carter
CREC-2016-07-18-pt1-PgE1154-2,CREC-2016-07-18,2016-07-18,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2016-07-18-pt1-PgD832,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgE1155-2,CREC-2016-07-18,2016-07-18,,8046,1071,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Mr. SMITH of New Jersey,Christopher H. Smith,Christopher Smith
CREC-2016-07-18-pt1-PgD832-3,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgD832-2,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgD832-4,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
CREC-2016-07-18-pt1-PgD833-2,CREC-2016-07-18,2016-07-18,,,,,,,,,,,,,,
