granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-07-18-pt1-PgH5019-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5019,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH-FrontMatter-3,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5019-5,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5019-3,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5019-4,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5019-6,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5020,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5020-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5019-8,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5019-7,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5020-3,CREC-2016-07-18,2016-07-18,,hsju00,H,Committee on the Judiciary,S
CREC-2016-07-18-pt1-PgH5020-3,CREC-2016-07-18,2016-07-18,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-07-18-pt1-PgH5020-3,CREC-2016-07-18,2016-07-18,,hsii00,H,Committee on Natural Resources,S
CREC-2016-07-18-pt1-PgH5020-3,CREC-2016-07-18,2016-07-18,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2016-07-18-pt1-PgH5020-3,CREC-2016-07-18,2016-07-18,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-07-18-pt1-PgH5020-4,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5022,CREC-2016-07-18,2016-07-18,,hsap00,H,Committee on Appropriations,S
CREC-2016-07-18-pt1-PgH5022,CREC-2016-07-18,2016-07-18,,hsju00,H,Committee on the Judiciary,S
CREC-2016-07-18-pt1-PgH5022-3,CREC-2016-07-18,2016-07-18,,hswm00,H,Committee on Ways and Means,S
CREC-2016-07-18-pt1-PgH5022-2,CREC-2016-07-18,2016-07-18,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-07-18-pt1-PgH5022-2,CREC-2016-07-18,2016-07-18,,hsii00,H,Committee on Natural Resources,S
CREC-2016-07-18-pt1-PgH5022-2,CREC-2016-07-18,2016-07-18,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-07-18-pt1-PgH5022-2,CREC-2016-07-18,2016-07-18,,hswm00,H,Committee on Ways and Means,S
CREC-2016-07-18-pt1-PgH5023,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hsas00,H,Committee on Armed Services,S
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hsii00,H,Committee on Natural Resources,S
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hsju00,H,Committee on the Judiciary,S
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hspw00,H,Committee on Transportation and Infrastructure,S
CREC-2016-07-18-pt1-PgH5020-5,CREC-2016-07-18,2016-07-18,,hshm00,H,Committee on Homeland Security,S
CREC-2016-07-18-pt1-PgH5023-3,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-4,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-6,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-7,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-5,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-8,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-9,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-11,CREC-2016-07-18,2016-07-18,,hshm00,H,Committee on Homeland Security,S
CREC-2016-07-18-pt1-PgH5023-10,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgH5023-12,CREC-2016-07-18,2016-07-18,,hsju00,H,Committee on the Judiciary,S
CREC-2016-07-18-pt1-PgE1151-2,CREC-2016-07-18,2016-07-14,,,,,
CREC-2016-07-18-pt1-PgE1151-5,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1151-3,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1151-6,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1152,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1151-7,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1152-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1152-4,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1153,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1153-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1152-3,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1153-3,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1154,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1155,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1154-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgD832,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1155-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgD832-3,CREC-2016-07-18,2016-07-18,,hsii00,H,Committee on Natural Resources,S
CREC-2016-07-18-pt1-PgD832-3,CREC-2016-07-18,2016-07-18,,hsju00,H,Committee on the Judiciary,S
CREC-2016-07-18-pt1-PgD832-3,CREC-2016-07-18,2016-07-18,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-07-18-pt1-PgD832-3,CREC-2016-07-18,2016-07-18,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2016-07-18-pt1-PgD832-3,CREC-2016-07-18,2016-07-18,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-07-18-pt1-PgD832-2,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgD832-4,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgD833-2,CREC-2016-07-18,2016-07-18,,jspr00,J,Joint Committee on Printing,J
CREC-2016-07-18-pt1-PgD833,CREC-2016-07-18,2016-07-18,,,,,
CREC-2016-07-18-pt1-PgE1151-4,CREC-2016-07-18,2016-07-18,,,,,
