granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-01-21-pt1-PgS141-6,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS-FrontMatter,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS141-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS141-5,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS141-7,CREC-2016-01-21,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-21-pt1-PgS141-7,CREC-2016-01-21,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-21-pt1-PgS141-3,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS141-4,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS141-8,CREC-2016-01-21,,BILLS,Congressional Bills,29,114,SJRES
CREC-2016-01-21-pt1-PgS141-8,CREC-2016-01-21,,BILLS,Congressional Bills,29,114,SJRES
CREC-2016-01-21-pt1-PgS142,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS142-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS143-2,CREC-2016-01-21,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-21-pt1-PgS143-2,CREC-2016-01-21,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-21-pt1-PgS143-2,CREC-2016-01-21,,BILLS,Congressional Bills,2012,114,S
CREC-2016-01-21-pt1-PgS149,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS143,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS142-3,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS147,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS147-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS150,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS150-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS152,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS153-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS151,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS155,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS153,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS154,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS156,CREC-2016-01-21,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-21-pt1-PgS156,CREC-2016-01-21,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-21-pt1-PgS156-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS156-3,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS157-3,CREC-2016-01-21,,BILLS,Congressional Bills,29,114,SJRES
CREC-2016-01-21-pt1-PgS157,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS157-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS157-4,CREC-2016-01-21,,BILLS,Congressional Bills,2464,114,S
CREC-2016-01-21-pt1-PgS157-5,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS159,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS160-2,CREC-2016-01-21,,BILLS,Congressional Bills,348,114,SRES
CREC-2016-01-21-pt1-PgS160,CREC-2016-01-21,,BILLS,Congressional Bills,2459,114,S
CREC-2016-01-21-pt1-PgS160,CREC-2016-01-21,,BILLS,Congressional Bills,2460,114,S
CREC-2016-01-21-pt1-PgS160,CREC-2016-01-21,,BILLS,Congressional Bills,2461,114,S
CREC-2016-01-21-pt1-PgS160,CREC-2016-01-21,,BILLS,Congressional Bills,2462,114,S
CREC-2016-01-21-pt1-PgS160,CREC-2016-01-21,,BILLS,Congressional Bills,2463,114,S
CREC-2016-01-21-pt1-PgS160,CREC-2016-01-21,,BILLS,Congressional Bills,2464,114,S
CREC-2016-01-21-pt1-PgS161-2,CREC-2016-01-21,,BILLS,Congressional Bills,2459,114,S
CREC-2016-01-21-pt1-PgS161,CREC-2016-01-21,,BILLS,Congressional Bills,2459,114,S
CREC-2016-01-21-pt1-PgS161,CREC-2016-01-21,,BILLS,Congressional Bills,2459,114,S
CREC-2016-01-21-pt1-PgS161-3,CREC-2016-01-21,,BILLS,Congressional Bills,348,114,SRES
CREC-2016-01-21-pt1-PgS161-3,CREC-2016-01-21,,BILLS,Congressional Bills,348,114,SRES
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,340,114,SRES
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,340,114,SRES
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,347,114,SRES
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,524,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,979,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,1086,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,1175,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,1503,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,1783,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,1874,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,2051,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,2053,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,2144,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,2386,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,2418,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,2426,114,S
CREC-2016-01-21-pt1-PgS160-3,CREC-2016-01-21,,BILLS,Congressional Bills,2437,114,S
CREC-2016-01-21-pt1-PgS161-4,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS162,CREC-2016-01-21,,BILLS,Congressional Bills,2464,114,S
CREC-2016-01-21-pt1-PgS162,CREC-2016-01-21,,BILLS,Congressional Bills,2464,114,S
CREC-2016-01-21-pt1-PgS162-2,CREC-2016-01-21,,BILLS,Congressional Bills,2012,114,S
CREC-2016-01-21-pt1-PgS162-2,CREC-2016-01-21,,BILLS,Congressional Bills,2012,114,S
CREC-2016-01-21-pt1-PgS162-3,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS162-4,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgS163,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgD52,CREC-2016-01-21,,BILLS,Congressional Bills,22,114,SJRES
CREC-2016-01-21-pt1-PgD52,CREC-2016-01-21,,BILLS,Congressional Bills,348,114,SRES
CREC-2016-01-21-pt1-PgD52,CREC-2016-01-21,,BILLS,Congressional Bills,2012,114,S
CREC-2016-01-21-pt1-PgD52,CREC-2016-01-21,,BILLS,Congressional Bills,2459,114,S
CREC-2016-01-21-pt1-PgD52,CREC-2016-01-21,,BILLS,Congressional Bills,2464,114,S
CREC-2016-01-21-pt1-PgD53,CREC-2016-01-21,,BILLS,Congressional Bills,107,114,HCONRES
CREC-2016-01-21-pt1-PgD52-2,CREC-2016-01-21,,BILLS,Congressional Bills,2051,114,S
CREC-2016-01-21-pt1-PgD53-2,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgD53-3,CREC-2016-01-21,,,,,,
CREC-2016-01-21-pt1-PgD53-4,CREC-2016-01-21,,BILLS,Congressional Bills,107,114,HCONRES
