granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-07-29-pt1-PgS-FrontMatter,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgS5205-3,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgS5205-4,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgD847,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgS5205-2,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgD847-3,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgD847-2,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgD847-5,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgD847-4,CREC-2016-07-29,2016-07-29,,,,,
CREC-2016-07-29-pt1-PgD847-6,CREC-2016-07-29,2016-07-29,,jspr00,J,Joint Committee on Printing,J
CREC-2016-07-29-pt1-PgS5205-5,CREC-2016-07-29,2016-07-29,,,,,
