granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2015-04-27-pt1-PgH2469-7,CREC-2015-04-27,BILLS,Congressional Bills,,3,114,SCONRES
CREC-2015-04-27-pt1-PgH2469-7,CREC-2015-04-27,BILLS,Congressional Bills,,21,114,HCONRES
CREC-2015-04-27-pt1-PgH2469-7,CREC-2015-04-27,BILLS,Congressional Bills,,25,114,HCONRES
CREC-2015-04-27-pt1-PgH2469-4,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH-FrontMatter,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2469-3,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2469-5,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2469,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2469-2,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2469-6,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2469-8,CREC-2015-04-27,BILLS,Congressional Bills,,676,113,HRES
CREC-2015-04-27-pt1-PgH2469-8,CREC-2015-04-27,BILLS,Congressional Bills,,676,113,HRES
CREC-2015-04-27-pt1-PgH2469-8,CREC-2015-04-27,BILLS,Congressional Bills,,5,114,HRES
CREC-2015-04-27-pt1-PgH2469-9,CREC-2015-04-27,BILLS,Congressional Bills,,3,114,SCONRES
CREC-2015-04-27-pt1-PgH2469-10,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2470,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2474,CREC-2015-04-27,BILLS,Congressional Bills,,1732,114,HR
CREC-2015-04-27-pt1-PgH2474,CREC-2015-04-27,BILLS,Congressional Bills,,2028,114,HR
CREC-2015-04-27-pt1-PgH2474,CREC-2015-04-27,BILLS,Congressional Bills,,2029,114,HR
CREC-2015-04-27-pt1-PgH2472-2,CREC-2015-04-27,,,,,,
CREC-2015-04-27-pt1-PgH2474-3,CREC-2015-04-27,BILLS,Congressional Bills,,3015,114,HCONRES
CREC-2015-04-27-pt1-PgH2474-3,CREC-2015-04-27,BILLS,Congressional Bills,,3105,114,HCONRES
CREC-2015-04-27-pt1-PgH2474-2,CREC-2015-04-27,BILLS,Congressional Bills,,42,114,HCONRES
CREC-2015-04-27-pt1-PgH2474-2,CREC-2015-04-27,BILLS,Congressional Bills,,2030,114,HR
CREC-2015-04-27-pt1-PgH2474-2,CREC-2015-04-27,BILLS,Congressional Bills,,2031,114,HR
CREC-2015-04-27-pt1-PgH2474-2,CREC-2015-04-27,BILLS,Congressional Bills,,2032,114,HR
