granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-12-07-pt1-PgH9015,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9015-2,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9015-6,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9015-3,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH-FrontMatter-5,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9016,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9015-5,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9015-4,CREC-2015-12-07,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-12-07-pt1-PgH9016-2,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9016-3,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9016-6,CREC-2015-12-07,,SPEAKING,H,114,H001070,"Hardy, Cresent",NV,R,"Hardy, Cresent",Mr. HARDY,Cresent Hardy,
CREC-2015-12-07-pt1-PgH9016-5,CREC-2015-12-07,,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-12-07-pt1-PgH9016-4,CREC-2015-12-07,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-12-07-pt1-PgH9016-8,CREC-2015-12-07,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2015-12-07-pt1-PgH9016-7,CREC-2015-12-07,,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,"DelBene, Suzan K.",Ms. DelBENE,Suzan K. DelBene,Suzan DelBene
CREC-2015-12-07-pt1-PgH9017,CREC-2015-12-07,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Mr. KILDEE,Daniel T. Kildee,Daniel Kildee
CREC-2015-12-07-pt1-PgH9017-2,CREC-2015-12-07,,SPEAKING,H,114,S000583,"Smith, Lamar",TX,R,"Smith, Lamar",Mr. SMITH of Texas,Lamar Smith,
CREC-2015-12-07-pt1-PgH9017-3,CREC-2015-12-07,,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Mr. BILIRAKIS,Gus M. Bilirakis,Gus Bilirakis
CREC-2015-12-07-pt1-PgH9018-2,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9018-3,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9017-6,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9017-5,CREC-2015-12-07,,SPEAKING,H,114,B001243,"Blackburn, Marsha",TN,R,"Blackburn, Marsha",Mrs. BLACKBURN,Marsha Blackburn,
CREC-2015-12-07-pt1-PgH9018,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9017-4,CREC-2015-12-07,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-12-07-pt1-PgH9018-4,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9018-5,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9018-6,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9018-7,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9018-8,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9018-9,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9018-10,CREC-2015-12-07,,SPEAKING,H,114,M001182,"Mulvaney, Mick",SC,R,"Mulvaney, Mick",Mr. MULVANEY,Mick Mulvaney,
CREC-2015-12-07-pt1-PgH9018-10,CREC-2015-12-07,,SPEAKING,H,114,C001078,"Connolly, Gerald E.",VA,D,"Connolly, Gerald E.",Mr. CONNOLLY,Gerald E. Connolly,Gerald Connolly
CREC-2015-12-07-pt1-PgH9018-10,CREC-2015-12-07,,SPEAKING,H,114,B001286,"Bustos, Cheri",IL,D,"Bustos, Cheri",Mrs. BUSTOS,Cheri Bustos,
CREC-2015-12-07-pt1-PgH9021,CREC-2015-12-07,,SPEAKING,H,114,U000031,"Upton, Fred",MI,R,"Upton, Fred",Mr. UPTON,Fred Upton,
CREC-2015-12-07-pt1-PgH9021,CREC-2015-12-07,,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,"Pallone, Frank",Mr. PALLONE,"Frank Pallone, Jr.",Frank Pallone
CREC-2015-12-07-pt1-PgH9022,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9022-2,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9022-3,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9022-4,CREC-2015-12-07,,SPEAKING,H,114,U000031,"Upton, Fred",MI,R,"Upton, Fred",Mr. UPTON,Fred Upton,
CREC-2015-12-07-pt1-PgH9022-5,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9025-2,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9025,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9024-2,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9025-3,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgH9025-4,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgS8427-3,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgS8427-4,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgS-FrontMatter-5,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgS8427-5,CREC-2015-12-07,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-12-07-pt1-PgH9025-5,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgS8427,CREC-2015-12-07,,,,,,,,,,,,
CREC-2015-12-07-pt1-PgS8427-2,CREC-2015-12-07,,,,,,,,,,,,
