granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-03-02-pt1-PgH1088,CREC-2016-03-02,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,,"Jenkins, Evan H.",Evan Jenkins,Mr. JENKINS of West Virginia,Evan H. Jenkins
CREC-2016-03-02-pt1-PgH1087-5,CREC-2016-03-02,SPEAKING,H,114,G000535,"Gutierrez, Luis V.",IL,D,,"Gutierrez, Luis V.",Luis Gutierrez,Mr. GUTIERREZ,Luis V. Gutierrez
CREC-2016-03-02-pt1-PgH1087,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1087-4,CREC-2016-03-02,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2016-03-02-pt1-PgH-FrontMatter,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1088-2,CREC-2016-03-02,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2016-03-02-pt1-PgH1087-3,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1087-2,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1088-3,CREC-2016-03-02,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,,"Lance, Leonard",,Mr. LANCE,Leonard Lance
CREC-2016-03-02-pt1-PgH1090,CREC-2016-03-02,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-03-02-pt1-PgH1091-2,CREC-2016-03-02,SPEAKING,H,114,L000585,"LaHood, Darin",IL,R,,"LaHood, Darin",,Mr. LaHOOD,Darin LaHood
CREC-2016-03-02-pt1-PgH1089,CREC-2016-03-02,SPEAKING,H,114,R000599,"Ruiz, Raul",CA,D,,"Ruiz, Raul",,Mr. RUIZ,Raul Ruiz
CREC-2016-03-02-pt1-PgH1089-2,CREC-2016-03-02,SPEAKING,H,114,B001284,"Brooks, Susan W.",IN,R,,"Brooks, Susan W.",Susan Brooks,Mrs. BROOKS of Indiana,Susan W. Brooks
CREC-2016-03-02-pt1-PgH1091,CREC-2016-03-02,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2016-03-02-pt1-PgH1092,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1091-3,CREC-2016-03-02,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,,"LaMalfa, Doug",,Mr. LaMALFA,Doug LaMalfa
CREC-2016-03-02-pt1-PgH1092-2,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1092-3,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1092-5,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1092-7,CREC-2016-03-02,SPEAKING,H,114,S001196,"Stefanik, Elise M.",NY,R,,"Stefanik, Elise M.",Elise Stefanik,Ms. STEFANIK,Elise M. Stefanik
CREC-2016-03-02-pt1-PgH1092-4,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1092-6,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1092-8,CREC-2016-03-02,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",,Mr. KILMER,Derek Kilmer
CREC-2016-03-02-pt1-PgH1092-9,CREC-2016-03-02,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2016-03-02-pt1-PgH1093-2,CREC-2016-03-02,SPEAKING,H,114,J000290,"Jenkins, Lynn",KS,R,,"Jenkins, Lynn",,Ms. JENKINS of Kansas,Lynn Jenkins
CREC-2016-03-02-pt1-PgH1093,CREC-2016-03-02,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2016-03-02-pt1-PgH1093-5,CREC-2016-03-02,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,,"Chu, Judy",,Ms. JUDY CHU of California,Judy Chu
CREC-2016-03-02-pt1-PgH1093-3,CREC-2016-03-02,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,,"Higgins, Brian",,Mr. HIGGINS,Brian Higgins
CREC-2016-03-02-pt1-PgH1093-4,CREC-2016-03-02,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2016-03-02-pt1-PgH1093-6,CREC-2016-03-02,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,,"Benishek, Dan",,Mr. BENISHEK,Dan Benishek
CREC-2016-03-02-pt1-PgH1094-2,CREC-2016-03-02,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2016-03-02-pt1-PgH1094,CREC-2016-03-02,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,,"Peters, Scott H.",Scott Peters,Mr. PETERS,Scott H. Peters
CREC-2016-03-02-pt1-PgH1094-3,CREC-2016-03-02,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-03-02-pt1-PgH1094-4,CREC-2016-03-02,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,,"Capps, Lois",,Mrs. CAPPS,Lois Capps
CREC-2016-03-02-pt1-PgH1097,CREC-2016-03-02,,,,,,,,,,,,
CREC-2016-03-02-pt1-PgH1094-5,CREC-2016-03-02,SPEAKING,H,114,M000087,"Maloney, Carolyn B.",NY,D,,"Maloney, Carolyn B.",Carolyn Maloney,Mrs. CAROLYN B. MALONEY of New York,Carolyn B. Maloney
CREC-2016-03-02-pt1-PgH1094-6,CREC-2016-03-02,SPEAKING,H,114,L000582,"Lieu, Ted",CA,D,,"Lieu, Ted",,Mr. TED LIEU of California,Ted Lieu
CREC-2016-03-02-pt1-PgH1095,CREC-2016-03-02,SPEAKING,H,114,B001248,"Burgess, Michael C.",TX,R,,"Burgess, Michael C.",Michael Burgess,Mr. BURGESS,Michael C. Burgess
CREC-2016-03-02-pt1-PgH1095,CREC-2016-03-02,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
