granuleId,packageId,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-11-09-pt1-PgS7845-3,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7845,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7846,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7845-5,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7845-2,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7845-7,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7845-6,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7845-4,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7847,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7846-2,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7852,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7853,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7853-2,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7847-2,CREC-2015-11-09,,BILLS,Congressional Bills,2029,114,HR
CREC-2015-11-09-pt1-PgS7847-2,CREC-2015-11-09,,BILLS,Congressional Bills,2029,114,HR
CREC-2015-11-09-pt1-PgS7853-4,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7853-3,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7854,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7854-2,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7855,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7856,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7858,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7859,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7859-2,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7857,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7860,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7860-2,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7860-3,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7860-4,CREC-2015-11-09,,BILLS,Congressional Bills,90,114,HCONRES
CREC-2015-11-09-pt1-PgS7860-4,CREC-2015-11-09,,BILLS,Congressional Bills,91,114,HCONRES
CREC-2015-11-09-pt1-PgS7860-4,CREC-2015-11-09,,BILLS,Congressional Bills,92,114,HCONRES
CREC-2015-11-09-pt1-PgS7860-4,CREC-2015-11-09,,BILLS,Congressional Bills,1356,114,S
CREC-2015-11-09-pt1-PgS7860-5,CREC-2015-11-09,,BILLS,Congressional Bills,2258,114,S
CREC-2015-11-09-pt1-PgS7860-5,CREC-2015-11-09,,BILLS,Congressional Bills,2259,114,S
CREC-2015-11-09-pt1-PgS7860-5,CREC-2015-11-09,,BILLS,Congressional Bills,2260,114,S
CREC-2015-11-09-pt1-PgS7860-5,CREC-2015-11-09,,BILLS,Congressional Bills,2261,114,S
CREC-2015-11-09-pt1-PgS7862,CREC-2015-11-09,,BILLS,Congressional Bills,310,114,SRES
CREC-2015-11-09-pt1-PgS7862,CREC-2015-11-09,,BILLS,Congressional Bills,310,114,SRES
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,282,114,SRES
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,282,114,SRES
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,302,114,SRES
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,314,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,804,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,885,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,928,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1082,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1110,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1424,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1426,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1539,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1659,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1831,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1856,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1865,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1919,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,1982,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2029,114,HR
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2091,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2110,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2123,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2145,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2151,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2208,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2251,114,S
CREC-2015-11-09-pt1-PgS7860-7,CREC-2015-11-09,,BILLS,Congressional Bills,2253,114,S
CREC-2015-11-09-pt1-PgS7860-6,CREC-2015-11-09,,BILLS,Congressional Bills,310,114,SRES
CREC-2015-11-09-pt1-PgS7860-6,CREC-2015-11-09,,BILLS,Congressional Bills,311,114,SRES
CREC-2015-11-09-pt1-PgS7862-2,CREC-2015-11-09,,BILLS,Congressional Bills,311,114,SRES
CREC-2015-11-09-pt1-PgS7862-2,CREC-2015-11-09,,BILLS,Congressional Bills,311,114,SRES
CREC-2015-11-09-pt1-PgS7862-3,CREC-2015-11-09,,BILLS,Congressional Bills,2029,114,HR
CREC-2015-11-09-pt1-PgS7862-3,CREC-2015-11-09,,BILLS,Congressional Bills,2029,114,HR
CREC-2015-11-09-pt1-PgS7863,CREC-2015-11-09,,BILLS,Congressional Bills,2029,114,HR
CREC-2015-11-09-pt1-PgS7863,CREC-2015-11-09,,BILLS,Congressional Bills,2029,114,HR
CREC-2015-11-09-pt1-PgS7863-2,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7863-3,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7863-4,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7863-5,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7863-6,CREC-2015-11-09,,,,,,
CREC-2015-11-09-pt1-PgS7863-7,CREC-2015-11-09,,,,,,
