granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-10-13-pt1-PgS-FrontMatter,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgS6297-3,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgS6297-2,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgS6297-5,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgD1011,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgS6297-4,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgD1011-2,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgD1011-3,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgD1011-4,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgD1011-5,CREC-2016-10-13,2016-10-13,,,,,
CREC-2016-10-13-pt1-PgD1011-6,CREC-2016-10-13,2016-10-13,,jspr00,J,Joint Committee on Printing,J
