granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2016-12-07-pt1-PgH-FrontMatter-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7273-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7273,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7273-4,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7273-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7273-5,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7274,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7275,CREC-2016-12-07,2016-12-07,,hsag00,H,Committee on Agriculture,S
CREC-2016-12-07-pt1-PgH7276,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7277,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7276-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7278-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7277-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7278,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7279,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7279-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7280,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7280-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7281,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7281-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7280-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7282,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7282-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7283,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7283-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7284,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7284-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7284-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-4,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-5,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-6,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-7,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-8,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-9,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7285-10,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7286,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7286-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7286-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7286-4,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7286-5,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7286-6,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7287,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7287-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7287-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7287-4,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7287-5,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7288-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7288,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7288-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7292,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7288-4,CREC-2016-12-07,2016-12-07,,hsru00,H,Committee on Rules,S
CREC-2016-12-07-pt1-PgH7288-4,CREC-2016-12-07,2016-12-07,,hsba00,H,Committee on Financial Services,S
CREC-2016-12-07-pt1-PgH7288-4,CREC-2016-12-07,2016-12-07,,hswm00,H,Committee on Ways and Means,S
CREC-2016-12-07-pt1-PgH7292-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7297,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,hsed00,H,Committee on Education and the Workforce,S
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,hsii00,H,Committee on Natural Resources,S
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,hswm00,H,Committee on Ways and Means,S
CREC-2016-12-07-pt1-PgH7292-3,CREC-2016-12-07,2016-12-07,,hsju00,H,Committee on the Judiciary,S
CREC-2016-12-07-pt1-PgH7298,CREC-2016-12-07,2016-12-07,,hsii00,H,Committee on Natural Resources,S
CREC-2016-12-07-pt1-PgH7298,CREC-2016-12-07,2016-12-07,,sseg00,S,Committee on Energy and Natural Resources,S
CREC-2016-12-07-pt1-PgH7299,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7301,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7299-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7301-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7302,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7303,CREC-2016-12-07,2016-12-07,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2016-12-07-pt1-PgH7310,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7306,CREC-2016-12-07,2016-12-07,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2016-12-07-pt1-PgH7306,CREC-2016-12-07,2016-12-07,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2016-12-07-pt1-PgH7312,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7312-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7324,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7325,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,hsba00,H,Committee on Financial Services,S
CREC-2016-12-07-pt1-PgH7313,CREC-2016-12-07,2016-12-07,,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S
CREC-2016-12-07-pt1-PgH7326-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7326,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7327,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7328,CREC-2016-12-07,2016-12-07,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2016-12-07-pt1-PgH7328,CREC-2016-12-07,2016-12-07,,hlig00,H,Permanent Select Committee on Intelligence,L
CREC-2016-12-07-pt1-PgH7328,CREC-2016-12-07,2016-12-07,,hsas00,H,Committee on Armed Services,S
CREC-2016-12-07-pt1-PgH7328,CREC-2016-12-07,2016-12-07,,hsap00,H,Committee on Appropriations,S
CREC-2016-12-07-pt1-PgH7328,CREC-2016-12-07,2016-12-07,,slin00,S,Select Committee on Intelligence,L
CREC-2016-12-07-pt1-PgH7328-2,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7328-3,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7328-5,CREC-2016-12-07,2016-12-07,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2016-12-07-pt1-PgH7328-5,CREC-2016-12-07,2016-12-07,,hsas00,H,Committee on Armed Services,S
CREC-2016-12-07-pt1-PgH7328-4,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7330,CREC-2016-12-07,2016-12-07,,,,,
CREC-2016-12-07-pt1-PgH7333,CREC-2016-12-07,2016-12-07,,hsru00,H,Committee on Rules,S
CREC-2016-12-07-pt1-PgH7333-2,CREC-2016-12-07,2016-12-07,,ssju00,S,Committee on the Judiciary,S
CREC-2016-12-07-pt1-PgH7333-2,CREC-2016-12-07,2016-12-07,,hsju00,H,Committee on the Judiciary,S
