granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-01-05-pt1-PgH3-4,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH3-6,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH3-5,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH3-3,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH3-2,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH-FrontMatter-4,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH3-7,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH3,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH3-8,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH4-3,CREC-2016-01-05,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-01-05-pt1-PgH4,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH4-2,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH4-7,CREC-2016-01-05,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-01-05-pt1-PgH4-5,CREC-2016-01-05,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-01-05-pt1-PgH4-4,CREC-2016-01-05,,,,,,,,,,,,,,
CREC-2016-01-05-pt1-PgH4-6,CREC-2016-01-05,,7827,1833,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",Mr. McCARTHY,Kevin McCarthy,
CREC-2016-01-05-pt1-PgH5,CREC-2016-01-05,,,2223,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,"Hill, J. French",Mr. HILL,J. French Hill,
