granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-01-22-pt1-PgH483,CREC-2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH483-7,CREC-2015-01-22,,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2015-01-22-pt1-PgH-FrontMatter-5,CREC-2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH483-6,CREC-2015-01-22,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-01-22-pt1-PgH483-2,CREC-2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH483-4,CREC-2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH483-3,CREC-2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH483-5,CREC-2015-01-22,,,,,,,,,,,,
CREC-2015-01-22-pt1-PgH483-8,CREC-2015-01-22,,SPEAKING,H,114,C001093,"Collins, Doug",GA,R,"Collins, Doug",,Mr. COLLINS of Georgia,Doug Collins
CREC-2015-01-22-pt1-PgH484-2,CREC-2015-01-22,,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",,Mr. HULTGREN,Randy Hultgren
CREC-2015-01-22-pt1-PgH484-3,CREC-2015-01-22,,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,"Kilmer, Derek",,Mr. KILMER,Derek Kilmer
CREC-2015-01-22-pt1-PgH484-4,CREC-2015-01-22,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-01-22-pt1-PgH484,CREC-2015-01-22,,SPEAKING,H,114,B001278,"Bonamici, Suzanne",OR,D,"Bonamici, Suzanne",,Ms. BONAMICI,Suzanne Bonamici
CREC-2015-01-22-pt1-PgH484-6,CREC-2015-01-22,,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,"Veasey, Marc A.",Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2015-01-22-pt1-PgH484-5,CREC-2015-01-22,,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Louise Slaughter,Ms. SLAUGHTER,Louise McIntosh Slaughter
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,"Slaughter, Louise McIntosh",Louise M. Slaughter,Ms. SLAUGHTER,Louise McIntosh Slaughter
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,E000290,"Edwards, Donna F.",MD,D,"Edwards, Donna F.",Donna Edwards,Ms. EDWARDS,Donna F. Edwards
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,L000581,"Lawrence, Brenda L.",MI,D,"Lawrence, Brenda L.",Brenda Lawrence,Mrs. LAWRENCE,Brenda L. Lawrence
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Alma Adams,Ms. ADAMS,Alma S. Adams
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,C001080,"Chu, Judy",CA,D,"Chu, Judy",,Ms. JUDY CHU of California,Judy Chu
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,T000465,"Tsongas, Niki",MA,D,"Tsongas, Niki",,Ms. TSONGAS,Niki Tsongas
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,T000469,"Tonko, Paul",NY,D,"Tonko, Paul",,Mr. TONKO,Paul Tonko
CREC-2015-01-22-pt1-PgH485,CREC-2015-01-22,,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
