granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-02-02-pt1-PgH-FrontMatter-2,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH435-6,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH435,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH436,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH435-2,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH435-5,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH435-4,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH435-3,CREC-2016-02-02,,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,"Costello, Ryan A.",Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2016-02-02-pt1-PgH436-8,CREC-2016-02-02,,SPEAKING,H,114,W000798,"Walberg, Tim",MI,R,"Walberg, Tim",,Mr. WALBERG,Tim Walberg
CREC-2016-02-02-pt1-PgH436-6,CREC-2016-02-02,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2016-02-02-pt1-PgH436-3,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH436-5,CREC-2016-02-02,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2016-02-02-pt1-PgH436-4,CREC-2016-02-02,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2016-02-02-pt1-PgH436-2,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH436-9,CREC-2016-02-02,,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",,Mr. HIGGINS,Brian Higgins
CREC-2016-02-02-pt1-PgH436-7,CREC-2016-02-02,,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Alma Adams,Ms. ADAMS,Alma S. Adams
CREC-2016-02-02-pt1-PgH437-3,CREC-2016-02-02,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",,Mr. THOMPSON of Pennsylvania,Glenn Thompson
CREC-2016-02-02-pt1-PgH438-2,CREC-2016-02-02,,SPEAKING,H,114,H001072,"Hill, J. French",AR,R,"Hill, J. French",J. Hill,Mr. HILL,J. French Hill
CREC-2016-02-02-pt1-PgH437-2,CREC-2016-02-02,,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-02-02-pt1-PgH437,CREC-2016-02-02,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2016-02-02-pt1-PgH438,CREC-2016-02-02,,SPEAKING,H,114,B001270,"Bass, Karen",CA,D,"Bass, Karen",,Ms. BASS,Karen Bass
CREC-2016-02-02-pt1-PgH437-5,CREC-2016-02-02,,SPEAKING,H,114,H001059,"Hultgren, Randy",IL,R,"Hultgren, Randy",,Mr. HULTGREN,Randy Hultgren
CREC-2016-02-02-pt1-PgH437-4,CREC-2016-02-02,,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,"Kelly, Robin L.",Robin Kelly,Ms. KELLY of Illinois,Robin L. Kelly
CREC-2016-02-02-pt1-PgH438-3,CREC-2016-02-02,,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",,Ms. TITUS,Dina Titus
CREC-2016-02-02-pt1-PgH438-4,CREC-2016-02-02,,SPEAKING,H,114,E000291,"Ellmers, Renee L.",NC,R,"Ellmers, Renee L.",Renee Ellmers,Mrs. ELLMERS of North Carolina,Renee L. Ellmers
CREC-2016-02-02-pt1-PgH438-5,CREC-2016-02-02,,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,"Peters, Scott H.",Scott Peters,Mr. PETERS,Scott H. Peters
CREC-2016-02-02-pt1-PgH438-6,CREC-2016-02-02,,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",,Mrs. CAPPS,Lois Capps
CREC-2016-02-02-pt1-PgH438-7,CREC-2016-02-02,,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",,Mr. COSTA,Jim Costa
CREC-2016-02-02-pt1-PgH450,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH439,CREC-2016-02-02,,SPEAKING,H,114,S001187,"Stivers, Steve",OH,R,"Stivers, Steve",,Mr. STIVERS,Steve Stivers
CREC-2016-02-02-pt1-PgH439,CREC-2016-02-02,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-02-02-pt1-PgH450-2,CREC-2016-02-02,,SPEAKING,H,114,H000324,"Hastings, Alcee L.",FL,D,"Hastings, Alcee L.",Alcee Hastings,Mr. HASTINGS,Alcee L. Hastings
CREC-2016-02-02-pt1-PgH450-2,CREC-2016-02-02,,SPEAKING,H,114,C001091,"Castro, Joaquin",TX,D,"Castro, Joaquin",,Mr. CASTRO of Texas,Joaquin Castro
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,P000591,"Price, Tom",GA,R,"Price, Tom",,Mr. TOM PRICE of Georgia,Tom Price
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,V000128,"Van Hollen, Chris",MD,D,"Van Hollen, Chris",,Mr. VAN HOLLEN,Chris Van Hollen
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,R000582,"Roe, David P.",TN,R,"Roe, David P.",David Roe,Mr. ROE of Tennessee,David P. Roe
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,D000617,"DelBene, Suzan K.",WA,D,"DelBene, Suzan K.",Suzan DelBene,Ms. DelBENE,Suzan K. DelBene
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",,Mr. McCLINTOCK,Tom McClintock
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,Y000062,"Yarmuth, John A.",KY,D,"Yarmuth, John A.",John Yarmuth,Mr. YARMUTH,John A. Yarmuth
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,B001275,"Bucshon, Larry",IN,R,"Bucshon, Larry",,Mr. BUCSHON,Larry Bucshon
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,S001145,"Schakowsky, Janice D.",IL,D,"Schakowsky, Janice D.",Janice Schakowsky,Ms. SCHAKOWSKY,Janice D. Schakowsky
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,P000609,"Palmer, Gary J.",AL,R,"Palmer, Gary J.",Gary Palmer,Mr. PALMER,Gary J. Palmer
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,S000185,"Scott, Robert C. ""Bobby""",VA,D,"Scott, Robert C. ""Bobby""",Robert Scott,Mr. SCOTT of Virginia,"Robert C. ""Bobby"" Scott"
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,N000002,"Nadler, Jerrold",NY,D,"Nadler, Jerrold",,Mr. NADLER,Jerrold Nadler
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,S001176,"Scalise, Steve",LA,R,"Scalise, Steve",,Mr. SCALISE,Steve Scalise
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,W000822,"Watson Coleman, Bonnie",NJ,D,"Watson Coleman, Bonnie",,Mrs. WATSON COLEMAN,Bonnie Watson Coleman
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Gus Bilirakis,Mr. BILIRAKIS,Gus M. Bilirakis
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,B001273,"Black, Diane",TN,R,"Black, Diane",,Mrs. BLACK,Diane Black
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,L000263,"Levin, Sander M.",MI,D,"Levin, Sander M.",Sander Levin,Mr. LEVIN,Sander M. Levin
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,S000522,"Smith, Christopher H.",NJ,R,"Smith, Christopher H.",Christopher Smith,Mr. SMITH of New Jersey,Christopher H. Smith
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,A000370,"Adams, Alma S.",NC,D,"Adams, Alma S.",Alma Adams,Ms. ADAMS,Alma S. Adams
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,P000373,"Pitts, Joseph R.",PA,R,"Pitts, Joseph R.",Joseph Pitts,Mr. PITTS,Joseph R. Pitts
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Keith Rothfus,Mr. ROTHFUS,Keith J. Rothfus
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,K000188,"Kind, Ron",WI,D,"Kind, Ron",,Mr. KIND,Ron Kind
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,G000570,"Guinta, Frank C.",NH,R,"Guinta, Frank C.",Frank Guinta,Mr. GUINTA,Frank C. Guinta
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,B000755,"Brady, Kevin",TX,R,"Brady, Kevin",,Mr. BRADY of Texas,Kevin Brady
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,A000372,"Allen, Rick W.",GA,R,"Allen, Rick W.",Rick Allen,Mr. ALLEN,Rick W. Allen
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,G000576,"Grothman, Glenn",WI,R,"Grothman, Glenn",,Mr. GROTHMAN,Glenn Grothman
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-02-02-pt1-PgH441,CREC-2016-02-02,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",,Mr. POE of Texas,Ted Poe
CREC-2016-02-02-pt1-PgH470,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH482,CREC-2016-02-02,,,,,,,,,,,,
CREC-2016-02-02-pt1-PgH451,CREC-2016-02-02,,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,"Hensarling, Jeb",,Mr. HENSARLING,Jeb Hensarling
