granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-01-25-pt1-PgH367-7,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH367-2,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH367,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH367-5,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH367-3,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH367-4,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH367-6,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH-FrontMatter,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH367-8,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368-4,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368-3,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368-6,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368-2,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368-7,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368-5,CREC-2016-01-25,,hswm00,H,Committee on Ways and Means,S
CREC-2016-01-25-pt1-PgH368-5,CREC-2016-01-25,,hsvr00,H,Committee on Veterans' Affairs,S
CREC-2016-01-25-pt1-PgH371-3,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH371,CREC-2016-01-25,,hsif00,H,Committee on Energy and Commerce,S
CREC-2016-01-25-pt1-PgH371,CREC-2016-01-25,,hssy00,H,"Committee on Science, Space, and Technology",S
CREC-2016-01-25-pt1-PgH371,CREC-2016-01-25,,hsii00,H,Committee on Natural Resources,S
CREC-2016-01-25-pt1-PgH371,CREC-2016-01-25,,hsru00,H,Committee on Rules,S
CREC-2016-01-25-pt1-PgH371-2,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgE53-2,CREC-2016-01-25,,,,,
CREC-2016-01-25-pt1-PgH368-8,CREC-2016-01-25,,hsba00,H,Committee on Financial Services,S
CREC-2016-01-25-pt1-PgH368-8,CREC-2016-01-25,,hsed00,H,Committee on Education and the Workforce,S
