granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-12-27-pt1-PgH-FrontMatter-3,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgH7629-3,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgH7629-2,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgH7629-4,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgH7629-5,CREC-2016-12-27,2016-12-27,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-27-pt1-PgH7629-5,CREC-2016-12-27,2016-12-27,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-27-pt1-PgH7629-6,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgH7629-7,CREC-2016-12-27,2016-12-27,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-27-pt1-PgH7629-7,CREC-2016-12-27,2016-12-27,,BILLS,Congressional Bills,944,114,HRES
CREC-2016-12-27-pt1-PgH7630,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgH7629-8,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgH7630-2,CREC-2016-12-27,2016-12-27,,BILLS,Congressional Bills,6535,114,HR
CREC-2016-12-27-pt1-PgH7630-4,CREC-2016-12-27,2016-12-27,,BILLS,Congressional Bills,6535,114,HR
CREC-2016-12-27-pt1-PgH7630-3,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgS-FrontMatter-5,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgS7177,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgS7177-3,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgS7177-2,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgE1739-2,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgE1739-3,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgE1739-4,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgE1740,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgE1740-2,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgD1147,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgD1147-2,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgD1147-3,CREC-2016-12-27,2016-12-27,,BILLS,Congressional Bills,6535,114,HR
CREC-2016-12-27-pt1-PgD1147-4,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgD1147-5,CREC-2016-12-27,2016-12-27,,,,,,
CREC-2016-12-27-pt1-PgD1147-6,CREC-2016-12-27,2016-12-27,,,,,,
