granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2015-06-22-pt1-PgS4333-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4333-4,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4334-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4333,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4333-5,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4333-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4334,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4333-6,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4334-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4334-4,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4334-6,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4334-5,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4335-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4335-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4335,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4336,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4337,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4337-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4338,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4340,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4338-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4341-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4341-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4341,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4341-4,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4341-5,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4342,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4342-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4343,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4343-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4342-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4343-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4343-4,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4343-5,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4343-6,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4345-2,CREC-2015-06-22,,ssev00,S,Committee on Environment and Public Works,S
CREC-2015-06-22-pt1-PgS4345,CREC-2015-06-22,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssaf00,S,"Committee on Agriculture, Nutrition, and Forestry",S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssas00,S,Committee on Armed Services,S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssbk00,S,"Committee on Banking, Housing, and Urban Affairs",S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssev00,S,Committee on Environment and Public Works,S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssfi00,S,Committee on Finance,S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssfr00,S,Committee on Foreign Relations,S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,slia00,S,Committee on Indian Affairs,O
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2015-06-22-pt1-PgS4343-7,CREC-2015-06-22,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2015-06-22-pt1-PgS4346,CREC-2015-06-22,,ssfr00,S,Committee on Foreign Relations,S
CREC-2015-06-22-pt1-PgS4346,CREC-2015-06-22,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2015-06-22-pt1-PgS4345-3,CREC-2015-06-22,,ssju00,S,Committee on the Judiciary,S
CREC-2015-06-22-pt1-PgS4345-3,CREC-2015-06-22,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2015-06-22-pt1-PgS4345-3,CREC-2015-06-22,,ssev00,S,Committee on Environment and Public Works,S
CREC-2015-06-22-pt1-PgS4346-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4347,CREC-2015-06-22,,ssfr00,S,Committee on Foreign Relations,S
CREC-2015-06-22-pt1-PgS4348,CREC-2015-06-22,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2015-06-22-pt1-PgS4348-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4348-5,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4348-6,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4348-4,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4348-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4348-7,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4357,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4352,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4357-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4358,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4521,CREC-2015-06-22,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2015-06-22-pt1-PgS4522,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4522-2,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4522-3,CREC-2015-06-22,,,,,
CREC-2015-06-22-pt1-PgS4358-2,CREC-2015-06-22,,ssas00,S,Committee on Armed Services,S
CREC-2015-06-22-pt1-PgS4358-2,CREC-2015-06-22,,hsas00,H,Committee on Armed Services,S
CREC-2015-06-22-pt1-PgS4358-2,CREC-2015-06-22,,slin00,S,Select Committee on Intelligence,L
CREC-2015-06-22-pt1-PgS4358-2,CREC-2015-06-22,,hlig00,H,House Permanent Select Committee on Intelligence,L
CREC-2015-06-22-pt1-PgS4358-2,CREC-2015-06-22,,ssap00,S,Committee on Appropriations,S
CREC-2015-06-22-pt1-PgS4358-2,CREC-2015-06-22,,hsap00,H,Committee on Appropriations,S
CREC-2015-06-22-pt1-PgS4358-2,CREC-2015-06-22,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
