granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-04-29-pt1-PgH2113-2,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH-FrontMatter,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2113,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2113-3,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2113-5,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2113-4,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2113-6,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2113-7,CREC-2016-04-29,2016-04-29,,BILLS,Congressional Bills,4651,114,HR
CREC-2016-04-29-pt1-PgH2113-7,CREC-2016-04-29,2016-04-29,,BILLS,Congressional Bills,4651,114,HR
CREC-2016-04-29-pt1-PgH2113-8,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2114,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2114-2,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2114-3,CREC-2016-04-29,2016-04-29,,BILLS,Congressional Bills,88,114,HJRES
CREC-2016-04-29-pt1-PgH2114-3,CREC-2016-04-29,2016-04-29,,BILLS,Congressional Bills,88,114,HJRES
CREC-2016-04-29-pt1-PgH2114-5,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2114-6,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2114-4,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2115,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2115-2,CREC-2016-04-29,2016-04-29,,,,,,
CREC-2016-04-29-pt1-PgH2128,CREC-2016-04-29,2016-04-29,,,,,,
