granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2016-12-08-pt1-PgH7401-8,CREC-2016-12-08,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,,"DeFazio, Peter A.",Peter DeFazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2016-12-08-pt1-PgH7401-4,CREC-2016-12-08,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,,"Woodall, Rob",,Mr. WOODALL,Rob Woodall
CREC-2016-12-08-pt1-PgH7401-5,CREC-2016-12-08,,,,,,,,,,,,
CREC-2016-12-08-pt1-PgH7401-6,CREC-2016-12-08,,,,,,,,,,,,
CREC-2016-12-08-pt1-PgH7401-7,CREC-2016-12-08,SPEAKING,H,114,B001293,"Bishop, Mike",MI,R,,"Bishop, Mike",,Mr. BISHOP of Michigan,Mike Bishop
CREC-2016-12-08-pt1-PgH7401-2,CREC-2016-12-08,,,,,,,,,,,,
CREC-2016-12-08-pt1-PgH7401-3,CREC-2016-12-08,,,,,,,,,,,,
CREC-2016-12-08-pt1-PgH-FrontMatter-3,CREC-2016-12-08,,,,,,,,,,,,
CREC-2016-12-08-pt1-PgH7402,CREC-2016-12-08,SPEAKING,H,114,W000816,"Williams, Roger",TX,R,,"Williams, Roger",,Mr. WILLIAMS,Roger Williams
CREC-2016-12-08-pt1-PgH7402-5,CREC-2016-12-08,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2016-12-08-pt1-PgH7402-3,CREC-2016-12-08,SPEAKING,H,114,R000603,"Rouzer, David",NC,R,,"Rouzer, David",,Mr. ROUZER,David Rouzer
CREC-2016-12-08-pt1-PgH7402-7,CREC-2016-12-08,SPEAKING,H,114,H001057,"Huelskamp, Tim",KS,R,,"Huelskamp, Tim",,Mr. HUELSKAMP,Tim Huelskamp
CREC-2016-12-08-pt1-PgH7402-6,CREC-2016-12-08,SPEAKING,H,114,S001180,"Schrader, Kurt",OR,D,,"Schrader, Kurt",,Mr. SCHRADER,Kurt Schrader
CREC-2016-12-08-pt1-PgH7402-4,CREC-2016-12-08,SPEAKING,H,114,O000170,"O'Rourke, Beto",TX,D,,"O'Rourke, Beto",,Mr. O'ROURKE,Beto O'Rourke
CREC-2016-12-08-pt1-PgH7402-2,CREC-2016-12-08,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
CREC-2016-12-08-pt1-PgH7403,CREC-2016-12-08,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,W000810,"Woodall, Rob",GA,R,,"Woodall, Rob",,Mr. WOODALL,Rob Woodall
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Louise Slaughter,Ms. SLAUGHTER,Louise McIntosh Slaughter
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,S000480,"Slaughter, Louise McIntosh",NY,D,,"Slaughter, Louise McIntosh",Louise M. Slaughter,Ms. SLAUGHTER,Louise McIntosh Slaughter
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,,"Cole, Tom",,Mr. COLE,Tom Cole
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,,"Matsui, Doris O.",Doris Matsui,Ms. MATSUI,Doris O. Matsui
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,C001090,"Cartwright, Matt",PA,D,,"Cartwright, Matt",,Mr. CARTWRIGHT,Matt Cartwright
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,,"Frankel, Lois",,Ms. FRANKEL of Florida,Lois Frankel
CREC-2016-12-08-pt1-PgH7403-2,CREC-2016-12-08,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,,"Lee, Barbara",,Ms. LEE,Barbara Lee
CREC-2016-12-08-pt1-PgH7412-3,CREC-2016-12-08,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2016-12-08-pt1-PgH7527,CREC-2016-12-08,,,,,,,,,,,,
CREC-2016-12-08-pt1-PgH7412-2,CREC-2016-12-08,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-12-08-pt1-PgH7412-2,CREC-2016-12-08,SPEAKING,H,114,G000289,"Goodlatte, Bob",VA,R,,"Goodlatte, Bob",Robert W. Goodlatte,Mr. GOODLATTE,Bob Goodlatte
CREC-2016-12-08-pt1-PgH7412,CREC-2016-12-08,SPEAKING,H,114,O000168,"Olson, Pete",TX,R,,"Olson, Pete",,Mr. OLSON,Pete Olson
CREC-2016-12-08-pt1-PgH7412,CREC-2016-12-08,SPEAKING,H,114,G000546,"Graves, Sam",MO,R,,"Graves, Sam",,Mr. GRAVES of Missouri,Sam Graves
CREC-2016-12-08-pt1-PgH7526,CREC-2016-12-08,SPEAKING,H,114,R000586,"Renacci, James B.",OH,R,,"Renacci, James B.",James Renacci,Mr. RENACCI,James B. Renacci
CREC-2016-12-08-pt1-PgH7526,CREC-2016-12-08,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-12-08-pt1-PgH7526,CREC-2016-12-08,SPEAKING,H,114,G000410,"Green, Gene",TX,D,,"Green, Gene",,Mr. GENE GREEN of Texas,Gene Green
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,R000395,"Rogers, Harold",KY,R,,"Rogers, Harold",,Mr. ROGERS of Kentucky,Harold Rogers
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,L000480,"Lowey, Nita M.",NY,D,,"Lowey, Nita M.",Nita Lowey,Mrs. LOWEY,Nita M. Lowey
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,F000372,"Frelinghuysen, Rodney P.",NJ,R,,"Frelinghuysen, Rodney P.",Rodney Frelinghuysen,Mr. FRELINGHUYSEN,Rodney P. Frelinghuysen
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,V000108,"Visclosky, Peter J.",IN,D,,"Visclosky, Peter J.",Peter Visclosky,Mr. VISCLOSKY,Peter J. Visclosky
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,C001053,"Cole, Tom",OK,R,,"Cole, Tom",,Mr. COLE,Tom Cole
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,M001180,"McKinley, David B.",WV,R,,"McKinley, David B.",David McKinley,Mr. McKINLEY,David B. McKinley
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,U000031,"Upton, Fred",MI,R,,"Upton, Fred",,Mr. UPTON,Fred Upton
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,S000248,"Serrano, Jose E.",NY,D,,"Serrano, Jose E.",Jose Serrano,Mr. SERRANO,Jose E. Serrano
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,W000809,"Womack, Steve",AR,R,,"Womack, Steve",,Mr. WOMACK,Steve Womack
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,P000523,"Price, David E.",NC,D,,"Price, David E.",David Price,Mr. PRICE of North Carolina,David E. Price
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,S001148,"Simpson, Michael K.",ID,R,,"Simpson, Michael K.",Michael Simpson,Mr. SIMPSON,Michael K. Simpson
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,F000030,"Farr, Sam",CA,D,,"Farr, Sam",,Mr. FARR,Sam Farr
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,M001143,"McCollum, Betty",MN,D,,"McCollum, Betty",,Ms. McCOLLUM,Betty McCollum
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,K000380,"Kildee, Daniel T.",MI,D,,"Kildee, Daniel T.",Daniel Kildee,Mr. KILDEE,Daniel T. Kildee
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,C001051,"Carter, John R.",TX,R,,"Carter, John R.",John Carter,Mr. CARTER of Texas,John R. Carter
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,,"Jackson Lee, Sheila",,Ms. JACKSON LEE,Sheila Jackson Lee
CREC-2016-12-08-pt1-PgH7498,CREC-2016-12-08,SPEAKING,H,114,P000197,"Pelosi, Nancy",CA,D,,"Pelosi, Nancy",,Ms. PELOSI,Nancy Pelosi
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,S001154,"Shuster, Bill",PA,R,,"Shuster, Bill",,Mr. SHUSTER,Bill Shuster
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,D000191,"DeFazio, Peter A.",OR,D,,"DeFazio, Peter A.",Peter DeFazio,Mr. DeFAZIO,Peter A. DeFazio
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,G000563,"Gibbs, Bob",OH,R,,"Gibbs, Bob",,Mr. GIBBS,Bob Gibbs
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,N000179,"Napolitano, Grace F.",CA,D,,"Napolitano, Grace F.",Grace Napolitano,Mrs. NAPOLITANO,Grace F. Napolitano
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,C000059,"Calvert, Ken",CA,R,,"Calvert, Ken",,Mr. CALVERT,Ken Calvert
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,D000216,"DeLauro, Rosa L.",CT,D,,"DeLauro, Rosa L.",Rosa DeLauro,Ms. DeLAURO,Rosa L. DeLauro
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,,"Courtney, Joe",,Mr. COURTNEY,Joe Courtney
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,M001165,"McCarthy, Kevin",CA,R,,"McCarthy, Kevin",,Mr. McCARTHY,Kevin McCarthy
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,,"Thompson, Mike",,Mr. THOMPSON of California,Mike Thompson
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,F000460,"Farenthold, Blake",TX,R,,"Farenthold, Blake",,Mr. FARENTHOLD,Blake Farenthold
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,K000009,"Kaptur, Marcy",OH,D,,"Kaptur, Marcy",,Ms. KAPTUR,Marcy Kaptur
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,S000051,"Sanford, Mark",SC,R,,"Sanford, Mark",,Mr. SANFORD,Mark Sanford
CREC-2016-12-08-pt1-PgH7413,CREC-2016-12-08,SPEAKING,H,114,G000577,"Graves, Garret",LA,R,,"Graves, Garret",,Mr. GRAVES of Louisiana,Garret Graves
