granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-08-30-pt1-PgS5223-2,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgS-FrontMatter,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgS5223-4,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgS5223-5,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgD865-2,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgD865,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgD865-3,CREC-2016-08-30,2016-08-30,,BILLS,Congressional Bills,50,114,SCONRES
CREC-2016-08-30-pt1-PgD865-4,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgD865-5,CREC-2016-08-30,2016-08-30,,,,,,
CREC-2016-08-30-pt1-PgD865-6,CREC-2016-08-30,2016-08-30,,BILLS,Congressional Bills,50,114,SCONRES
CREC-2016-08-30-pt1-PgS5223-3,CREC-2016-08-30,2016-08-30,,,,,,
