granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-11-19-pt1-PgH8365-2,CREC-2015-11-19,,,,,,,,,,,,
CREC-2015-11-19-pt1-PgH8365-3,CREC-2015-11-19,,,,,,,,,,,,
CREC-2015-11-19-pt1-PgH8365-5,CREC-2015-11-19,,,,,,,,,,,,
CREC-2015-11-19-pt1-PgH-FrontMatter-2,CREC-2015-11-19,,,,,,,,,,,,
CREC-2015-11-19-pt1-PgH8365-6,CREC-2015-11-19,,,,,,,,,,,,
CREC-2015-11-19-pt1-PgH8365,CREC-2015-11-19,,,,,,,,,,,,
CREC-2015-11-19-pt1-PgH8365-4,CREC-2015-11-19,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-11-19-pt1-PgH8365-7,CREC-2015-11-19,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2015-11-19-pt1-PgH8365-8,CREC-2015-11-19,,SPEAKING,H,114,T000472,"Takano, Mark",CA,D,"Takano, Mark",Mr. TAKANO,Mark Takano,
CREC-2015-11-19-pt1-PgH8366-2,CREC-2015-11-19,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",Ms. LORETTA SANCHEZ of California,Loretta Sanchez,
CREC-2015-11-19-pt1-PgH8366-3,CREC-2015-11-19,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2015-11-19-pt1-PgH8366,CREC-2015-11-19,,SPEAKING,H,114,L000578,"LaMalfa, Doug",CA,R,"LaMalfa, Doug",Mr. LaMALFA,Doug LaMalfa,
CREC-2015-11-19-pt1-PgH8366-5,CREC-2015-11-19,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2015-11-19-pt1-PgH8366-4,CREC-2015-11-19,,SPEAKING,H,114,L000567,"Lance, Leonard",NJ,R,"Lance, Leonard",Mr. LANCE,Leonard Lance,
CREC-2015-11-19-pt1-PgH8378,CREC-2015-11-19,,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Doris Matsui
CREC-2015-11-19-pt1-PgH8378,CREC-2015-11-19,,SPEAKING,H,114,H001036,"Hensarling, Jeb",TX,R,"Hensarling, Jeb",Mr. HENSARLING,Jeb Hensarling,
