granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-03-01-pt1-PgH-FrontMatter-3,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1047-3,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1047-2,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1047-4,CREC-2016-03-01,,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2016-03-01-pt1-PgH1047,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1048,CREC-2016-03-01,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",Ms. FOXX,Virginia Foxx,
CREC-2016-03-01-pt1-PgH1049,CREC-2016-03-01,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-03-01-pt1-PgH1048-2,CREC-2016-03-01,,SPEAKING,H,114,H001047,"Himes, James A.",CT,D,"Himes, James A.",Mr. HIMES,James A. Himes,James Himes
CREC-2016-03-01-pt1-PgH1051,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1050,CREC-2016-03-01,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",Mr. JOLLY,David W. Jolly,David Jolly
CREC-2016-03-01-pt1-PgH1051-3,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1051-5,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1049-2,CREC-2016-03-01,,SPEAKING,H,114,G000574,"Gallego, Ruben",AZ,D,"Gallego, Ruben",Mr. GALLEGO,Ruben Gallego,
CREC-2016-03-01-pt1-PgH1050-2,CREC-2016-03-01,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-03-01-pt1-PgH1051-2,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1051-4,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1051-6,CREC-2016-03-01,,,,,,,,,,,,
CREC-2016-03-01-pt1-PgH1051-7,CREC-2016-03-01,,SPEAKING,H,114,K000386,"Katko, John",NY,R,"Katko, John",Mr. KATKO,John Katko,
CREC-2016-03-01-pt1-PgH1051-8,CREC-2016-03-01,,SPEAKING,H,114,F000462,"Frankel, Lois",FL,D,"Frankel, Lois",Ms. FRANKEL of Florida,Lois Frankel,
CREC-2016-03-01-pt1-PgH1051-10,CREC-2016-03-01,,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",Mr. HIGGINS,Brian Higgins,
CREC-2016-03-01-pt1-PgH1051-9,CREC-2016-03-01,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2016-03-01-pt1-PgH1052-3,CREC-2016-03-01,,SPEAKING,H,114,J000297,"Jenkins, Evan H.",WV,R,"Jenkins, Evan H.",Mr. JENKINS of West Virginia,Evan H. Jenkins,Evan Jenkins
CREC-2016-03-01-pt1-PgH1052,CREC-2016-03-01,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-03-01-pt1-PgH1052-2,CREC-2016-03-01,,SPEAKING,H,114,D000598,"Davis, Susan A.",CA,D,"Davis, Susan A.",Mrs. DAVIS of California,Susan A. Davis,Susan Davis
CREC-2016-03-01-pt1-PgH1052-4,CREC-2016-03-01,,SPEAKING,H,114,C001036,"Capps, Lois",CA,D,"Capps, Lois",Mrs. CAPPS,Lois Capps,
CREC-2016-03-01-pt1-PgH1052-5,CREC-2016-03-01,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-03-01-pt1-PgH1052-6,CREC-2016-03-01,,SPEAKING,H,114,M001163,"Matsui, Doris O.",CA,D,"Matsui, Doris O.",Ms. MATSUI,Doris O. Matsui,Doris Matsui
CREC-2016-03-01-pt1-PgH1053,CREC-2016-03-01,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Robert Dold
CREC-2016-03-01-pt1-PgH1053-2,CREC-2016-03-01,,SPEAKING,H,114,H001063,"Hahn, Janice",CA,D,"Hahn, Janice",Ms. HAHN,Janice Hahn,
CREC-2016-03-01-pt1-PgH1053-3,CREC-2016-03-01,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2016-03-01-pt1-PgH1053-4,CREC-2016-03-01,,SPEAKING,H,114,C001066,"Castor, Kathy",FL,D,"Castor, Kathy",Ms. CASTOR of Florida,Kathy Castor,
CREC-2016-03-01-pt1-PgH1053-5,CREC-2016-03-01,,SPEAKING,H,114,B001271,"Benishek, Dan",MI,R,"Benishek, Dan",Mr. BENISHEK,Dan Benishek,
CREC-2016-03-01-pt1-PgH1053-6,CREC-2016-03-01,,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2016-03-01-pt1-PgH1054,CREC-2016-03-01,,SPEAKING,H,114,Y000063,"Yoder, Kevin",KS,R,"Yoder, Kevin",Mr. YODER,Kevin Yoder,
CREC-2016-03-01-pt1-PgH1054-3,CREC-2016-03-01,,SPEAKING,H,114,C001103,"Carter, Earl L. ""Buddy""",GA,R,"Carter, Earl L. ""Buddy""",Mr. CARTER of Georgia,"Earl L. ""Buddy"" Carter",Earl Carter
CREC-2016-03-01-pt1-PgH1054-2,CREC-2016-03-01,,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2016-03-01-pt1-PgH1054-4,CREC-2016-03-01,,SPEAKING,H,114,W000797,"Wasserman Schultz, Debbie",FL,D,"Wasserman Schultz, Debbie",Ms. WASSERMAN SCHULTZ,Debbie Wasserman Schultz,
