granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2015-05-01-pt1-PgH2775-2,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2775-3,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2775,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2775-5,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2775-6,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,1732,114,HR
CREC-2015-05-01-pt1-PgH2775-6,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,1732,114,HR
CREC-2015-05-01-pt1-PgH2775-4,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2776,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2776-3,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2776-2,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,2106,114,HR
CREC-2015-05-01-pt1-PgH2776-2,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,2106,114,HR
CREC-2015-05-01-pt1-PgH2783,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2783-2,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,21,114,HR
CREC-2015-05-01-pt1-PgH2783-2,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,21,114,HR
CREC-2015-05-01-pt1-PgH2776-4,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,223,114,HRES
CREC-2015-05-01-pt1-PgH2776-4,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,2028,114,HR
CREC-2015-05-01-pt1-PgH2783-4,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2783-5,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2784,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,243,114,HRES
CREC-2015-05-01-pt1-PgH2784,CREC-2015-05-01,2015-05-01,,BILLS,Congressional Bills,243,114,HRES
CREC-2015-05-01-pt1-PgH2783-3,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2784-3,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2784-2,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2785,CREC-2015-05-01,2015-05-01,,,,,,
CREC-2015-05-01-pt1-PgH2784-4,CREC-2015-05-01,2015-05-01,,,,,,
