granuleId,packageId,date,committees,authorityId,chamber,committeeName,type
CREC-2015-05-01-pt1-PgH2775-2,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2775-3,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2775,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2775-5,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2775-6,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2775-4,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2776,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2776-3,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2776-2,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2783,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2783-2,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2776-4,CREC-2015-05-01,2015-05-01,,hsap00,H,Committee on Appropriations,S
CREC-2015-05-01-pt1-PgH2783-4,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2783-5,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2784,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2783-3,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2784-3,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2784-2,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2785,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2784-4,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2784-5,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2785-2,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2785-3,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2786,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2789,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2789-2,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2788,CREC-2015-05-01,2015-05-01,,,,,
CREC-2015-05-01-pt1-PgH2790,CREC-2015-05-01,2015-05-01,,hswm00,H,Committee on Ways and Means,S
CREC-2015-05-01-pt1-PgH2789-3,CREC-2015-05-01,2015-05-01,,hsas00,H,Committee on Armed Services,S
