granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-07-08-pt1-PgH4867,CREC-2015-07-08,,,,,,,,,,,,
CREC-2015-07-08-pt1-PgH4867-3,CREC-2015-07-08,,,,,,,,,,,,
CREC-2015-07-08-pt1-PgH4867-4,CREC-2015-07-08,,SPEAKING,H,114,P000592,"Poe, Ted",TX,R,"Poe, Ted",Mr. POE of Texas,Ted Poe,
CREC-2015-07-08-pt1-PgH4867-2,CREC-2015-07-08,,,,,,,,,,,,
CREC-2015-07-08-pt1-PgH-FrontMatter,CREC-2015-07-08,,,,,,,,,,,,
CREC-2015-07-08-pt1-PgH4868,CREC-2015-07-08,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-07-08-pt1-PgH4868-3,CREC-2015-07-08,,SPEAKING,H,114,S001150,"Schiff, Adam B.",CA,D,"Schiff, Adam B.",Mr. SCHIFF,Adam B. Schiff,Adam Schiff
CREC-2015-07-08-pt1-PgH4868-2,CREC-2015-07-08,,SPEAKING,H,114,M001195,"Mooney, Alexander X.",WV,R,"Mooney, Alexander X.",Mr. MOONEY of West Virginia,Alexander X. Mooney,Alexander Mooney
CREC-2015-07-08-pt1-PgH4869-2,CREC-2015-07-08,,SPEAKING,H,114,C001069,"Courtney, Joe",CT,D,"Courtney, Joe",Mr. COURTNEY,Joe Courtney,
CREC-2015-07-08-pt1-PgH4870,CREC-2015-07-08,,SPEAKING,H,114,B001283,"Bridenstine, Jim",OK,R,"Bridenstine, Jim",Mr. BRIDENSTINE,Jim Bridenstine,
CREC-2015-07-08-pt1-PgH4870-2,CREC-2015-07-08,,SPEAKING,H,114,J000126,"Johnson, Eddie Bernice",TX,D,"Johnson, Eddie Bernice",Ms. EDDIE BERNICE JOHNSON of Texas,Eddie Bernice Johnson,Eddie Johnson
