granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-11-22-pt1-PgH6309-3,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6309-4,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6309-5,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH-FrontMatter-3,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6309-2,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6309,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6309-6,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6309-7,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6311,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6312,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6312-2,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6312-3,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6312-4,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgH6312-5,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgS6501,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgS-FrontMatter-6,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgS6501-3,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgS6501-2,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgE1523-2,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1523-3,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1523-4,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1524-2,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1524,CREC-2016-11-22,,8068,1604,SPEAKING,H,114,C001038,"Crowley, Joseph",NY,D,"Crowley, Joseph",Mr. CROWLEY,Joseph Crowley,
CREC-2016-11-22-pt1-PgE1524-3,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1525,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1525-2,CREC-2016-11-22,,7930,2013,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Mr. DOLD,Robert J. Dold,Mr. Robert Dold
CREC-2016-11-22-pt1-PgE1525-3,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1526-2,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1526,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgE1525-4,CREC-2016-11-22,,7814,1501,SPEAKING,H,114,L000551,"Lee, Barbara",CA,D,"Lee, Barbara",Ms. LEE,Barbara Lee,
CREC-2016-11-22-pt1-PgD1059,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgD1059-2,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgD1059-3,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgD1059-4,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgD1059-5,CREC-2016-11-22,,,,,,,,,,,,,,
CREC-2016-11-22-pt1-PgD1059-6,CREC-2016-11-22,,,,,,,,,,,,,,
