granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2015-10-05-pt1-PgH6793-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6793-6,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6793-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6793,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH-FrontMatter-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6793-4,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6793-5,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6793-7,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6794-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6794-5,CREC-2015-10-05,,hswm00,H,Committee on Ways and Means,S
CREC-2015-10-05-pt1-PgH6794,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6794-4,CREC-2015-10-05,,hsgo00,H,Committee on Oversight and Government Reform,S
CREC-2015-10-05-pt1-PgH6794-4,CREC-2015-10-05,,hsii00,H,Committee on Natural Resources,S
CREC-2015-10-05-pt1-PgH6794-3,CREC-2015-10-05,,hsba00,H,Committee on Financial Services,S
CREC-2015-10-05-pt1-PgH6794-3,CREC-2015-10-05,,hsfa00,H,Committee on Foreign Affairs,S
CREC-2015-10-05-pt1-PgH6794-3,CREC-2015-10-05,,hsii00,H,Committee on Natural Resources,S
CREC-2015-10-05-pt1-PgH6794-3,CREC-2015-10-05,,hsju00,H,Committee on the Judiciary,S
CREC-2015-10-05-pt1-PgH6794-3,CREC-2015-10-05,,hswm00,H,Committee on Ways and Means,S
CREC-2015-10-05-pt1-PgH6795-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6795,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6795-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgH6795-4,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7109-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7109,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7109-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7109-4,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS-FrontMatter-4,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7109-5,CREC-2015-10-05,,ssap00,S,Committee on Appropriations,S
CREC-2015-10-05-pt1-PgS7109-6,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7109-7,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7111-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7111,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7110,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7111-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7114-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7113,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7114,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7114-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7117-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7117,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7117-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7118,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7120,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7119,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7121,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7121-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7121-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7122-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7122,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7122-3,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7122-4,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7122-5,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7122-6,CREC-2015-10-05,,ssfr00,S,Committee on Foreign Relations,S
CREC-2015-10-05-pt1-PgS7122-7,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7123,CREC-2015-10-05,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2015-10-05-pt1-PgS7123,CREC-2015-10-05,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2015-10-05-pt1-PgS7123,CREC-2015-10-05,,slin00,S,Select Committee on Intelligence,L
CREC-2015-10-05-pt1-PgS7123,CREC-2015-10-05,,sssb00,S,Committee on Small Business and Entrepreneurship,S
CREC-2015-10-05-pt1-PgS7123,CREC-2015-10-05,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2015-10-05-pt1-PgS7124,CREC-2015-10-05,,ssra00,S,Committee on Rules and Administration,S
CREC-2015-10-05-pt1-PgS7123-2,CREC-2015-10-05,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2015-10-05-pt1-PgS7123-2,CREC-2015-10-05,,ssva00,S,Committee on Veterans' Affairs,S
CREC-2015-10-05-pt1-PgS7123-2,CREC-2015-10-05,,ssju00,S,Committee on the Judiciary,S
CREC-2015-10-05-pt1-PgS7124-2,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7125,CREC-2015-10-05,,,,,
CREC-2015-10-05-pt1-PgS7125-2,CREC-2015-10-05,,ssra00,S,Committee on Rules and Administration,S
CREC-2015-10-05-pt1-PgS7126,CREC-2015-10-05,,sssb00,S,Committee on Small Business and Entrepreneurship,S
CREC-2015-10-05-pt1-PgS7126-2,CREC-2015-10-05,,sssb00,S,Committee on Small Business and Entrepreneurship,S
