granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-04-28-pt1-PgH2069-2,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2069-5,CREC-2016-04-28,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen,
CREC-2016-04-28-pt1-PgH2069-4,CREC-2016-04-28,,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2016-04-28-pt1-PgH2069,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH-FrontMatter,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2070-2,CREC-2016-04-28,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",Ms. SPEIER,Jackie Speier,
CREC-2016-04-28-pt1-PgH2069-3,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2070,CREC-2016-04-28,,SPEAKING,H,114,R000598,"Rothfus, Keith J.",PA,R,"Rothfus, Keith J.",Mr. ROTHFUS,Keith J. Rothfus,Keith Rothfus
CREC-2016-04-28-pt1-PgH2071-2,CREC-2016-04-28,,SPEAKING,H,114,G000553,"Green, Al",TX,D,"Green, Al",Mr. AL GREEN of Texas,Al Green,
CREC-2016-04-28-pt1-PgH2071,CREC-2016-04-28,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-04-28-pt1-PgH2072-5,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2072-2,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2072-4,CREC-2016-04-28,,SPEAKING,H,114,P000608,"Peters, Scott H.",CA,D,"Peters, Scott H.",Mr. PETERS,Scott H. Peters,Scott Peters
CREC-2016-04-28-pt1-PgH2072-6,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2072-3,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2072,CREC-2016-04-28,,,,,,,,,,,,
CREC-2016-04-28-pt1-PgH2072-7,CREC-2016-04-28,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
