granuleId,packageId,date,title,collectionCode,granuleClass,chamber,pagePrefix,bookNumber,detailsLink,txtLink,pdfLink,packageLink,text_readability,text_bs4,parsed_text,relatedLink,docClass,category,lastModified,collectionName,__source_file,text_readability_len,text_bs4_len,parsed_text_len,search_text,search_text_len
CREC-2016-08-09-pt1-PgS-FrontMatter,CREC-2016-08-09,2016-08-09,House of Representatives,CREC,SENATE,S,S,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgS-FrontMatter,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS-FrontMatter/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS-FrontMatter/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,,,,https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgS-FrontMatter,CREC,Proceedings of Congress and General Congressional Publications,2025-07-11T17:17:22Z,Congressional Record,package_114_310.csv,0,0,0,,0
CREC-2016-08-09-pt1-PgS5211-2,CREC-2016-08-09,2016-08-09,House of Representatives,CREC,SENATE,S,S,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgS5211-2,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-2/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-2/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Senate] [Page S5211] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] House of Representatives The House was not in session today. Its next meeting will be held on Tuesday, September 6, 2016, at 2 p.m. _________________________________",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Senate] [Page S5211] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] House of Representatives The House was not in session today. Its next meeting will be held on Tuesday, September 6, 2016, at 2 p.m. _________________________________",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgS5211-2,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,353,0,353,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [senate] [page s5211] from the congressional record online through the government publishing office [ www.gpo.gov ] house of representatives the house was not in session today. its next meeting will be held on tuesday, september 6, 2016, at 2 p.m. _________________________________",353
CREC-2016-08-09-pt1-PgS5211-5,CREC-2016-08-09,2016-08-09,"ADJOURNMENT UNTIL FRIDAY, AUGUST 12, 2016, AT 8 A.M.",CREC,SENATE,S,S,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgS5211-5,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-5/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-5/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Senate] [Page S5211] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ADJOURNMENT UNTIL FRIDAY, AUGUST 12, 2016, AT 8 A.M. The ACTING PRESIDENT pro tempore. Under the previous order, the Senate stands adjourned until 8 a.m. on Friday, August 12, 2016. Thereupon, the Senate, at 12:55 and 35 seconds p.m., adjourned until Friday, August 12, 2016 at 8 a.m.",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Senate] [Page S5211] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] ADJOURNMENT UNTIL FRIDAY, AUGUST 12, 2016, AT 8 A.M. The ACTING PRESIDENT pro tempore. Under the previous order, the Senate stands adjourned until 8 a.m. on Friday, August 12, 2016. Thereupon, the Senate, at 12:55 and 35 seconds p.m., adjourned until Friday, August 12, 2016 at 8 a.m.",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgS5211-5,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,472,0,472,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [senate] [page s5211] from the congressional record online through the government publishing office [ www.gpo.gov ] adjournment until friday, august 12, 2016, at 8 a.m. the acting president pro tempore. under the previous order, the senate stands adjourned until 8 a.m. on friday, august 12, 2016. thereupon, the senate, at 12:55 and 35 seconds p.m., adjourned until friday, august 12, 2016 at 8 a.m.",472
CREC-2016-08-09-pt1-PgS5211-4,CREC-2016-08-09,2016-08-09,APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE,CREC,SENATE,S,S,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgS5211-4,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-4/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-4/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Senate] [Page S5211] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE The PRESIDING OFFICER. The clerk will please read a communication to the Senate from the President pro tempore (Mr. Hatch). The assistant bill clerk read the following letter: U.S. Senate, President pro tempore, Washington, DC, August 9, 2016. To the Senate: Under the provisions of rule I, paragraph 3, of the Standing Rules of the Senate, I hereby appoint the Honorable David Vitter, a Senator from the State of Louisiana, to perform the duties of the Chair. Orrin G. Hatch, President pro tempore. Mr. VITTER thereupon assumed the Chair as Acting President pro tempore. ____________________",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Senate] [Page S5211] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] APPOINTMENT OF ACTING PRESIDENT PRO TEMPORE The PRESIDING OFFICER. The clerk will please read a communication to the Senate from the President pro tempore (Mr. Hatch). The assistant bill clerk read the following letter: U.S. Senate, President pro tempore, Washington, DC, August 9, 2016. To the Senate: Under the provisions of rule I, paragraph 3, of the Standing Rules of the Senate, I hereby appoint the Honorable David Vitter, a Senator from the State of Louisiana, to perform the duties of the Chair. Orrin G. Hatch, President pro tempore. Mr. VITTER thereupon assumed the Chair as Acting President pro tempore. ____________________",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgS5211-4,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,824,0,824,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [senate] [page s5211] from the congressional record online through the government publishing office [ www.gpo.gov ] appointment of acting president pro tempore the presiding officer. the clerk will please read a communication to the senate from the president pro tempore (mr. hatch). the assistant bill clerk read the following letter: u.s. senate, president pro tempore, washington, dc, august 9, 2016. to the senate: under the provisions of rule i, paragraph 3, of the standing rules of the senate, i hereby appoint the honorable david vitter, a senator from the state of louisiana, to perform the duties of the chair. orrin g. hatch, president pro tempore. mr. vitter thereupon assumed the chair as acting president pro tempore. ____________________",824
CREC-2016-08-09-pt1-PgD853-2,CREC-2016-08-09,2016-08-09,Daily Digest/Senate Committee Meetings,CREC,DAILYDIGEST,,D,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgD853-2,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-2/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-2/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Committee Meetings No committee meetings were held.",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Committee Meetings No committee meetings were held.",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgD853-2,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,244,0,244,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [daily digest] [page d853] from the congressional record online through the government publishing office [ www.gpo.gov ] committee meetings no committee meetings were held.",244
CREC-2016-08-09-pt1-PgD853,CREC-2016-08-09,2016-08-09,Daily Digest/Senate,CREC,DAILYDIGEST,,D,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgD853,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Tuesday, August 9, 2016 [[Page D853]] Daily Digest Senate Chamber Action The Senate met at 12:55:05 p.m. in pro forma session, and adjourned at 12:55:35 p.m. until 8 a.m., on Friday, August 12, 2016.",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Tuesday, August 9, 2016 [[Page D853]] Daily Digest Senate Chamber Action The Senate met at 12:55:05 p.m. in pro forma session, and adjourned at 12:55:35 p.m. until 8 a.m., on Friday, August 12, 2016.",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgD853,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,392,0,392,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [daily digest] [page d853] from the congressional record online through the government publishing office [ www.gpo.gov ] tuesday, august 9, 2016 [[page d853]] daily digest senate chamber action the senate met at 12:55:05 p.m. in pro forma session, and adjourned at 12:55:35 p.m. until 8 a.m., on friday, august 12, 2016.",392
CREC-2016-08-09-pt1-PgD853-3,CREC-2016-08-09,2016-08-09,Daily Digest/House of Representatives,CREC,DAILYDIGEST,,D,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgD853-3,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-3/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-3/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] House of Representatives Chamber Action The House was not in session today. The House is scheduled to meet at 2 p.m. on Tuesday, September 6, 2016, pursuant to the provisions of S. Con. Res. 50.",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] House of Representatives Chamber Action The House was not in session today. The House is scheduled to meet at 2 p.m. on Tuesday, September 6, 2016, pursuant to the provisions of S. Con. Res. 50.",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgD853-3,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,387,0,387,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [daily digest] [page d853] from the congressional record online through the government publishing office [ www.gpo.gov ] house of representatives chamber action the house was not in session today. the house is scheduled to meet at 2 p.m. on tuesday, september 6, 2016, pursuant to the provisions of s. con. res. 50.",387
CREC-2016-08-09-pt1-PgS5211-3,CREC-2016-08-09,2016-08-09,Senate,CREC,SENATE,S,S,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgS5211-3,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-3/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgS5211-3/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,,,,https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgS5211-3,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,0,0,0,,0
CREC-2016-08-09-pt1-PgD853-4,CREC-2016-08-09,2016-08-09,Daily Digest/House Committee Meetings,CREC,DAILYDIGEST,,D,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgD853-4,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-4/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-4/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Committee Meetings No hearings are scheduled. Joint Meetings No joint committee meetings were held.",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] Committee Meetings No hearings are scheduled. Joint Meetings No joint committee meetings were held.",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgD853-4,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,292,0,292,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [daily digest] [page d853] from the congressional record online through the government publishing office [ www.gpo.gov ] committee meetings no hearings are scheduled. joint meetings no joint committee meetings were held.",292
CREC-2016-08-09-pt1-PgD853-5,CREC-2016-08-09,2016-08-09,Daily Digest/COMMITTEE MEETINGS FOR 2016-08-12,CREC,DAILYDIGEST,,D,1,https://www.govinfo.gov/app/details/CREC-2016-08-09/CREC-2016-08-09-pt1-PgD853-5,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-5/htm,https://api.govinfo.gov/packages/CREC-2016-08-09/granules/CREC-2016-08-09-pt1-PgD853-5/pdf,https://api.govinfo.gov/packages/CREC-2016-08-09/summary,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] COMMITTEE MEETINGS FOR FRIDAY, AUGUST 12, 2016 (Committee meetings are open unless otherwise indicated) Senate No meetings/hearings scheduled. House No hearings are scheduled.",,"[Congressional Record Volume 162, Number 125 (Tuesday, August 9, 2016)] [Daily Digest] [Page D853] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] COMMITTEE MEETINGS FOR FRIDAY, AUGUST 12, 2016 (Committee meetings are open unless otherwise indicated) Senate No meetings/hearings scheduled. House No hearings are scheduled.",https://api.govinfo.gov/related/CREC-2016-08-09-pt1-PgD853-5,CREC,Proceedings of Congress and General Congressional Publications,2025-03-07T17:33:58Z,Congressional Record,package_114_310.csv,368,0,368,"[congressional record volume 162, number 125 (tuesday, august 9, 2016)] [daily digest] [page d853] from the congressional record online through the government publishing office [ www.gpo.gov ] committee meetings for friday, august 12, 2016 (committee meetings are open unless otherwise indicated) senate no meetings/hearings scheduled. house no hearings are scheduled.",368
