granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-12-02-pt1-PgH8863-3,CREC-2015-12-02,,,,,,,,,,,,
CREC-2015-12-02-pt1-PgH8863,CREC-2015-12-02,,,,,,,,,,,,
CREC-2015-12-02-pt1-PgH8864-3,CREC-2015-12-02,,SPEAKING,H,114,R000580,"Roskam, Peter J.",IL,R,"Roskam, Peter J.",Peter Roskam,Mr. ROSKAM,Peter J. Roskam
CREC-2015-12-02-pt1-PgH8864-2,CREC-2015-12-02,,SPEAKING,H,114,D000096,"Davis, Danny K.",IL,D,"Davis, Danny K.",Danny Davis,Mr. DANNY K. DAVIS of Illinois,Danny K. Davis
CREC-2015-12-02-pt1-PgH8863-2,CREC-2015-12-02,,,,,,,,,,,,
CREC-2015-12-02-pt1-PgH-FrontMatter-2,CREC-2015-12-02,,,,,,,,,,,,
CREC-2015-12-02-pt1-PgH8863-4,CREC-2015-12-02,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-12-02-pt1-PgH8864,CREC-2015-12-02,,SPEAKING,H,114,J000296,"Jolly, David W.",FL,R,"Jolly, David W.",David Jolly,Mr. JOLLY,David W. Jolly
CREC-2015-12-02-pt1-PgH8865,CREC-2015-12-02,,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,"McGovern, James P.",James McGovern,Mr. McGOVERN,James P. McGovern
CREC-2015-12-02-pt1-PgH8865-2,CREC-2015-12-02,,SPEAKING,H,114,C001107,"Curbelo, Carlos",FL,R,"Curbelo, Carlos",,Mr. CURBELO of Florida,Carlos Curbelo
CREC-2015-12-02-pt1-PgH8866,CREC-2015-12-02,,SPEAKING,H,114,G000559,"Garamendi, John",CA,D,"Garamendi, John",,Mr. GARAMENDI,John Garamendi
CREC-2015-12-02-pt1-PgH8867,CREC-2015-12-02,,SPEAKING,H,114,F000449,"Fortenberry, Jeff",NE,R,"Fortenberry, Jeff",,Mr. FORTENBERRY,Jeff Fortenberry
CREC-2015-12-02-pt1-PgH8867-2,CREC-2015-12-02,,SPEAKING,H,114,Y000062,"Yarmuth, John A.",KY,D,"Yarmuth, John A.",John Yarmuth,Mr. YARMUTH,John A. Yarmuth
CREC-2015-12-02-pt1-PgH8868,CREC-2015-12-02,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-12-02-pt1-PgH8869,CREC-2015-12-02,,,,,,,,,,,,
