granuleId,packageId,collectionCode,collectionName,references,contents__number,contents__congress,contents__type
CREC-2015-08-04-pt1-PgH5785-7,CREC-2015-08-04,BILLS,Congressional Bills,,72,114,HCONRES
CREC-2015-08-04-pt1-PgH5785-7,CREC-2015-08-04,BILLS,Congressional Bills,,72,114,HCONRES
CREC-2015-08-04-pt1-PgH5785-4,CREC-2015-08-04,BILLS,Congressional Bills,,380,114,HRES
CREC-2015-08-04-pt1-PgH5785-4,CREC-2015-08-04,BILLS,Congressional Bills,,380,114,HRES
CREC-2015-08-04-pt1-PgH-FrontMatter,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5785,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5785-3,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5785-2,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5785-6,CREC-2015-08-04,BILLS,Congressional Bills,,72,114,HCONRES
CREC-2015-08-04-pt1-PgH5785-6,CREC-2015-08-04,BILLS,Congressional Bills,,72,114,HCONRES
CREC-2015-08-04-pt1-PgH5785-5,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5785-8,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5787,CREC-2015-08-04,BILLS,Congressional Bills,,1073,114,HR
CREC-2015-08-04-pt1-PgH5786,CREC-2015-08-04,BILLS,Congressional Bills,,72,114,HCONRES
CREC-2015-08-04-pt1-PgH5786,CREC-2015-08-04,BILLS,Congressional Bills,,72,114,HCONRES
CREC-2015-08-04-pt1-PgH5786-2,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5787-3,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5787-2,CREC-2015-08-04,BILLS,Congressional Bills,,64,114,HJRES
CREC-2015-08-04-pt1-PgH5787-2,CREC-2015-08-04,BILLS,Congressional Bills,,72,114,HCONRES
CREC-2015-08-04-pt1-PgH5787-2,CREC-2015-08-04,BILLS,Congressional Bills,,3438,114,HR
CREC-2015-08-04-pt1-PgH5787-2,CREC-2015-08-04,BILLS,Congressional Bills,,3439,114,HR
CREC-2015-08-04-pt1-PgH5787-2,CREC-2015-08-04,BILLS,Congressional Bills,,3440,114,HR
CREC-2015-08-04-pt1-PgH5787-2,CREC-2015-08-04,BILLS,Congressional Bills,,3441,114,HR
CREC-2015-08-04-pt1-PgH5788,CREC-2015-08-04,BILLS,Congressional Bills,,3438,114,HR
CREC-2015-08-04-pt1-PgH5788-2,CREC-2015-08-04,BILLS,Congressional Bills,,3439,114,HR
CREC-2015-08-04-pt1-PgH5788-3,CREC-2015-08-04,BILLS,Congressional Bills,,3440,114,HR
CREC-2015-08-04-pt1-PgH5788-5,CREC-2015-08-04,BILLS,Congressional Bills,,64,114,HJRES
CREC-2015-08-04-pt1-PgS-FrontMatter-6,CREC-2015-08-04,,,,,,
CREC-2015-08-04-pt1-PgH5788-6,CREC-2015-08-04,BILLS,Congressional Bills,,15,114,HRES
CREC-2015-08-04-pt1-PgH5788-6,CREC-2015-08-04,BILLS,Congressional Bills,,167,114,HR
CREC-2015-08-04-pt1-PgH5788-6,CREC-2015-08-04,BILLS,Congressional Bills,,169,114,HR
CREC-2015-08-04-pt1-PgH5788-6,CREC-2015-08-04,BILLS,Congressional Bills,,187,114,HR
CREC-2015-08-04-pt1-PgH5788-6,CREC-2015-08-04,BILLS,Congressional Bills,,209,114,HR
