granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-06-23-pt1-PgH4174-2,CREC-2016-06-23,SPEAKING,H,114,R000395,"Rogers, Harold",KY,R,,"Rogers, Harold",Mr. ROGERS of Kentucky,Harold Rogers,
CREC-2016-06-23-pt1-PgH4173-5,CREC-2016-06-23,SPEAKING,H,114,S000250,"Sessions, Pete",TX,R,,"Sessions, Pete",Mr. SESSIONS,Pete Sessions,
CREC-2016-06-23-pt1-PgH4173-5,CREC-2016-06-23,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2016-06-23-pt1-PgH4174,CREC-2016-06-23,SPEAKING,H,114,M000312,"McGovern, James P.",MA,D,,"McGovern, James P.",Mr. McGOVERN,James P. McGovern,James McGovern
CREC-2016-06-23-pt1-PgH4173-4,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH-FrontMatter-3,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4173-2,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4173,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4173-3,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-3,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-4,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-2,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-5,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-6,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-8,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-7,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgH4175-9,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4517,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS-FrontMatter-10,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4517-2,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4517-3,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4517-4,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4518,CREC-2016-06-23,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-06-23-pt1-PgS4517-5,CREC-2016-06-23,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2016-06-23-pt1-PgS4518-2,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4518-3,CREC-2016-06-23,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-23-pt1-PgS4518-6,CREC-2016-06-23,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-23-pt1-PgS4518-6,CREC-2016-06-23,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,,"Manchin, Joe, III",Mr. MANCHIN,Joe Manchin III,Joseph Manchin
CREC-2016-06-23-pt1-PgS4518-5,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4518-4,CREC-2016-06-23,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-23-pt1-PgS4518-7,CREC-2016-06-23,SPEAKING,S,114,M001183,"Manchin, Joe, III",WV,D,,"Manchin, Joe, III",Mr. MANCHIN,Joe Manchin III,Joseph Manchin
CREC-2016-06-23-pt1-PgS4518-7,CREC-2016-06-23,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-23-pt1-PgS4521,CREC-2016-06-23,,,,,,,,,,,,
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,D000563,"Durbin, Richard J.",IL,D,,"Durbin, Richard J.",Mr. DURBIN,Richard J. Durbin,Richard Durbin
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,,"King, Angus S., Jr.",Mr. KING,Angus S. King Jr.,Angus King
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,K000383,"King, Angus S., Jr.",ME,I,,"King, Angus S., Jr.",Mr. KING,Angus S. King Jr.,Angus S. King
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Thomas Carper
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Thomas Tillis
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,T000476,"Tillis, Thomas",NC,R,,"Tillis, Thomas",Mr. TILLIS,Thom Tillis,Thomas Roland Tillis
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,U000039,"Udall, Tom",NM,D,,"Udall, Tom",Mr. UDALL,Tom Udall,
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,M001176,"Merkley, Jeff",OR,D,,"Merkley, Jeff",Mr. MERKLEY,Jeff Merkley,
CREC-2016-06-23-pt1-PgS4521-2,CREC-2016-06-23,SPEAKING,S,114,H001042,"Hirono, Mazie K.",HI,D,,"Hirono, Mazie K.",Ms. HIRONO,Mazie K. Hirono,Mazie Hirono
CREC-2016-06-23-pt1-PgS4530,CREC-2016-06-23,SPEAKING,S,114,F000463,"Fischer, Deb",NE,R,,"Fischer, Deb",Mrs. FISCHER,Deb Fischer,
CREC-2016-06-23-pt1-PgS4530-2,CREC-2016-06-23,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2016-06-23-pt1-PgS4530-2,CREC-2016-06-23,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2016-06-23-pt1-PgS4530-2,CREC-2016-06-23,SPEAKING,S,114,C000174,"Carper, Thomas R.",DE,D,,"Carper, Thomas R.",Mr. CARPER,Thomas R. Carper,Thomas Carper
CREC-2016-06-23-pt1-PgS4530-2,CREC-2016-06-23,SPEAKING,S,114,S000148,"Schumer, Charles E.",NY,D,,"Schumer, Charles E.",Mr. SCHUMER,Charles E. Schumer,Charles Schumer
