granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-02-17-pt1-PgH1073-5,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073-3,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073-7,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073-2,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073-8,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073-6,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073-4,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgE223-2,CREC-2015-02-17,,7493,1940,SPEAKING,H,114,T000468,"Titus, Dina",NV,D,"Titus, Dina",Ms. TITUS,Dina Titus,
CREC-2015-02-17-pt1-PgE223-3,CREC-2015-02-17,,8156,1878,SPEAKING,H,114,C001068,"Cohen, Steve",TN,D,"Cohen, Steve",Mr. COHEN,Steve Cohen,
CREC-2015-02-17-pt1-PgH1073-9,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgD151,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgH1073-10,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgE223-4,CREC-2015-02-17,,8212,1810,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,"Reichert, David G.",Mr. REICHERT,David G. Reichert,Mr. David Reichert
CREC-2015-02-17-pt1-PgD151-2,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgD151-3,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgD151-6,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgD151-5,CREC-2015-02-17,,,,,,,,,,,,,,
CREC-2015-02-17-pt1-PgD151-4,CREC-2015-02-17,,,,,,,,,,,,,,
