granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-12-10-pt1-PgH9209-2,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9209,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9209-3,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9210-2,CREC-2015-12-10,,SPEAKING,H,114,F000451,"Fitzpatrick, Michael G.",PA,R,"Fitzpatrick, Michael G.",Michael Fitzpatrick,Mr. FITZPATRICK,Michael G. Fitzpatrick
CREC-2015-12-10-pt1-PgH-FrontMatter-2,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9210,CREC-2015-12-10,,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-12-10-pt1-PgH9210-3,CREC-2015-12-10,,SPEAKING,H,114,M001177,"McClintock, Tom",CA,R,"McClintock, Tom",,Mr. McCLINTOCK,Tom McClintock
CREC-2015-12-10-pt1-PgH9209-4,CREC-2015-12-10,,SPEAKING,H,114,F000450,"Foxx, Virginia",NC,R,"Foxx, Virginia",,Ms. FOXX,Virginia Foxx
CREC-2015-12-10-pt1-PgH9211,CREC-2015-12-10,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-12-10-pt1-PgH9211-2,CREC-2015-12-10,,SPEAKING,H,114,D000613,"Dold, Robert J.",IL,R,"Dold, Robert J.",Robert Dold,Mr. DOLD,Robert J. Dold
CREC-2015-12-10-pt1-PgH9212,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9212-3,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9212-2,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9212-4,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9212-5,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9212-6,CREC-2015-12-10,,,,,,,,,,,,
CREC-2015-12-10-pt1-PgH9212-7,CREC-2015-12-10,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-12-10-pt1-PgH9212-8,CREC-2015-12-10,,SPEAKING,H,114,H001038,"Higgins, Brian",NY,D,"Higgins, Brian",,Mr. HIGGINS,Brian Higgins
CREC-2015-12-10-pt1-PgH9212-9,CREC-2015-12-10,,SPEAKING,H,114,R000435,"Ros-Lehtinen, Ileana",FL,R,"Ros-Lehtinen, Ileana",,Ms. ROS-LEHTINEN,Ileana Ros-Lehtinen
CREC-2015-12-10-pt1-PgH9213,CREC-2015-12-10,,SPEAKING,H,114,Y000062,"Yarmuth, John A.",KY,D,"Yarmuth, John A.",John Yarmuth,Mr. YARMUTH,John A. Yarmuth
CREC-2015-12-10-pt1-PgH9213-2,CREC-2015-12-10,,SPEAKING,H,114,M001180,"McKinley, David B.",WV,R,"McKinley, David B.",David McKinley,Mr. McKINLEY,David B. McKinley
CREC-2015-12-10-pt1-PgH9213-3,CREC-2015-12-10,,SPEAKING,H,114,S000030,"Sanchez, Loretta",CA,D,"Sanchez, Loretta",,Ms. LORETTA SANCHEZ of California,Loretta Sanchez
CREC-2015-12-10-pt1-PgH9213-4,CREC-2015-12-10,,SPEAKING,H,114,K000386,"Katko, John",NY,R,"Katko, John",,Mr. KATKO,John Katko
CREC-2015-12-10-pt1-PgH9213-5,CREC-2015-12-10,,SPEAKING,H,114,K000382,"Kuster, Ann M.",NH,D,"Kuster, Ann M.",Ann Kuster,Ms. KUSTER,Ann M. Kuster
CREC-2015-12-10-pt1-PgH9213-6,CREC-2015-12-10,,SPEAKING,H,114,P000594,"Paulsen, Erik",MN,R,"Paulsen, Erik",,Mr. PAULSEN,Erik Paulsen
CREC-2015-12-10-pt1-PgH9214,CREC-2015-12-10,,SPEAKING,H,114,G000571,"Gabbard, Tulsi",HI,D,"Gabbard, Tulsi",,Ms. GABBARD,Tulsi Gabbard
CREC-2015-12-10-pt1-PgH9214-3,CREC-2015-12-10,,SPEAKING,H,114,S001175,"Speier, Jackie",CA,D,"Speier, Jackie",,Ms. SPEIER,Jackie Speier
CREC-2015-12-10-pt1-PgH9214-2,CREC-2015-12-10,,SPEAKING,H,114,R000578,"Reichert, David G.",WA,R,"Reichert, David G.",David Reichert,Mr. REICHERT,David G. Reichert
CREC-2015-12-10-pt1-PgH9214-4,CREC-2015-12-10,,SPEAKING,H,114,B001257,"Bilirakis, Gus M.",FL,R,"Bilirakis, Gus M.",Gus Bilirakis,Mr. BILIRAKIS,Gus M. Bilirakis
