granuleId,packageId,role,chamber,congress,bioGuideId,memberName,state,party,members,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-02-04-pt1-PgH760,CREC-2015-02-04,SPEAKING,H,114,P000596,"Pierluisi, Pedro R.",PR,D,,"Pierluisi, Pedro R.",Pedro Pierluisi,Mr. PIERLUISI,Pedro R. Pierluisi
CREC-2015-02-04-pt1-PgH759-5,CREC-2015-02-04,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,,"Blumenauer, Earl",,Mr. BLUMENAUER,Earl Blumenauer
CREC-2015-02-04-pt1-PgH759,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH759-2,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH759-3,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH759-4,CREC-2015-02-04,SPEAKING,H,114,R000593,"Ross, Dennis A.",FL,R,,"Ross, Dennis A.",Dennis Ross,Mr. ROSS,Dennis A. Ross
CREC-2015-02-04-pt1-PgH760-2,CREC-2015-02-04,SPEAKING,H,114,C001106,"Costello, Ryan A.",PA,R,,"Costello, Ryan A.",Ryan Costello,Mr. COSTELLO of Pennsylvania,Ryan A. Costello
CREC-2015-02-04-pt1-PgH-FrontMatter,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH761,CREC-2015-02-04,SPEAKING,H,114,J000294,"Jeffries, Hakeem S.",NY,D,,"Jeffries, Hakeem S.",Hakeem Jeffries,Mr. JEFFRIES,Hakeem S. Jeffries
CREC-2015-02-04-pt1-PgH761-2,CREC-2015-02-04,SPEAKING,H,114,Y000066,"Young, David",IA,R,,"Young, David",,Mr. YOUNG of Iowa,David Young
CREC-2015-02-04-pt1-PgH761-3,CREC-2015-02-04,SPEAKING,H,114,B001296,"Boyle, Brendan F.",PA,D,,"Boyle, Brendan F.",Brendan Boyle,Mr. BRENDAN F. BOYLE of Pennsylvania,Brendan F. Boyle
CREC-2015-02-04-pt1-PgH762,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH762-3,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH762-2,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH762-4,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH762-5,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH762-6,CREC-2015-02-04,SPEAKING,H,114,K000381,"Kilmer, Derek",WA,D,,"Kilmer, Derek",,Mr. KILMER,Derek Kilmer
CREC-2015-02-04-pt1-PgH762-7,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH763,CREC-2015-02-04,,,,,,,,,,,,
CREC-2015-02-04-pt1-PgH763-2,CREC-2015-02-04,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,,"Wilson, Joe",,Mr. WILSON of South Carolina,Joe Wilson
CREC-2015-02-04-pt1-PgH763-3,CREC-2015-02-04,SPEAKING,H,114,Q000023,"Quigley, Mike",IL,D,,"Quigley, Mike",,Mr. QUIGLEY,Mike Quigley
CREC-2015-02-04-pt1-PgH763-4,CREC-2015-02-04,SPEAKING,H,114,W000813,"Walorski, Jackie",IN,R,,"Walorski, Jackie",,Mrs. WALORSKI,Jackie Walorski
CREC-2015-02-04-pt1-PgH763-5,CREC-2015-02-04,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,,"Beatty, Joyce",,Mrs. BEATTY,Joyce Beatty
CREC-2015-02-04-pt1-PgH763-6,CREC-2015-02-04,SPEAKING,H,114,S001192,"Stewart, Chris",UT,R,,"Stewart, Chris",,Mr. STEWART,Chris Stewart
CREC-2015-02-04-pt1-PgH763-7,CREC-2015-02-04,SPEAKING,H,114,K000385,"Kelly, Robin L.",IL,D,,"Kelly, Robin L.",Robin Kelly,Ms. KELLY of Illinois,Robin L. Kelly
CREC-2015-02-04-pt1-PgH764,CREC-2015-02-04,SPEAKING,H,114,C001077,"Coffman, Mike",CO,R,,"Coffman, Mike",,Mr. COFFMAN,Mike Coffman
CREC-2015-02-04-pt1-PgH764-2,CREC-2015-02-04,SPEAKING,H,114,P000034,"Pallone, Frank",NJ,D,,"Pallone, Frank",Frank Pallone,Mr. PALLONE,"Frank Pallone, Jr."
CREC-2015-02-04-pt1-PgH764-3,CREC-2015-02-04,SPEAKING,H,114,P000606,"Pittenger, Robert",NC,R,,"Pittenger, Robert",,Mr. PITTENGER,Robert Pittenger
CREC-2015-02-04-pt1-PgH764-4,CREC-2015-02-04,SPEAKING,H,114,V000131,"Veasey, Marc A.",TX,D,,"Veasey, Marc A.",Marc Veasey,Mr. VEASEY,Marc A. Veasey
CREC-2015-02-04-pt1-PgH764-6,CREC-2015-02-04,SPEAKING,H,114,C001084,"Cicilline, David N.",RI,D,,"Cicilline, David N.",David Cicilline,Mr. CICILLINE,David N. Cicilline
