granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2016-03-14-pt1-PgH-FrontMatter,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-6,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-7,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-5,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-4,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-3,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-2,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-9,CREC-2016-03-14,,SPEAKING,H,114,E000294,"Emmer, Tom",MN,R,"Emmer, Tom",Mr. EMMER of Minnesota,Tom Emmer,
CREC-2016-03-14-pt1-PgH1303-8,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1303-10,CREC-2016-03-14,,SPEAKING,H,114,W000795,"Wilson, Joe",SC,R,"Wilson, Joe",Mr. WILSON of South Carolina,Joe Wilson,
CREC-2016-03-14-pt1-PgH1304-2,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1304,CREC-2016-03-14,,SPEAKING,H,114,T000467,"Thompson, Glenn",PA,R,"Thompson, Glenn",Mr. THOMPSON of Pennsylvania,Glenn Thompson,
CREC-2016-03-14-pt1-PgH1304-3,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1304-4,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1304-5,CREC-2016-03-14,,,,,,,,,,,,
CREC-2016-03-14-pt1-PgH1305,CREC-2016-03-14,,SPEAKING,H,114,W000413,"Whitfield, Ed",KY,R,"Whitfield, Ed",Mr. WHITFIELD,Ed Whitfield,Edward Whitfield
CREC-2016-03-14-pt1-PgH1305,CREC-2016-03-14,,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy
CREC-2016-03-14-pt1-PgH1305,CREC-2016-03-14,,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph P. Kennedy
CREC-2016-03-14-pt1-PgH1305,CREC-2016-03-14,,SPEAKING,H,114,E000215,"Eshoo, Anna G.",CA,D,"Eshoo, Anna G.",Ms. ESHOO,Anna G. Eshoo,Anna Eshoo
CREC-2016-03-14-pt1-PgH1304-6,CREC-2016-03-14,,SPEAKING,H,114,W000413,"Whitfield, Ed",KY,R,"Whitfield, Ed",Mr. WHITFIELD,Ed Whitfield,Edward Whitfield
CREC-2016-03-14-pt1-PgH1304-6,CREC-2016-03-14,,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy
CREC-2016-03-14-pt1-PgH1304-6,CREC-2016-03-14,,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph P. Kennedy
CREC-2016-03-14-pt1-PgH1307,CREC-2016-03-14,,SPEAKING,H,114,W000413,"Whitfield, Ed",KY,R,"Whitfield, Ed",Mr. WHITFIELD,Ed Whitfield,Edward Whitfield
CREC-2016-03-14-pt1-PgH1307,CREC-2016-03-14,,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph Kennedy
CREC-2016-03-14-pt1-PgH1307,CREC-2016-03-14,,SPEAKING,H,114,K000379,"Kennedy, Joseph P., III",MA,D,"Kennedy, Joseph P., III",Mr. KENNEDY,Joseph P. Kennedy III,Joseph P. Kennedy
CREC-2016-03-14-pt1-PgH1309,CREC-2016-03-14,,SPEAKING,H,114,W000413,"Whitfield, Ed",KY,R,"Whitfield, Ed",Mr. WHITFIELD,Ed Whitfield,Edward Whitfield
