granuleId,packageId,date,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__authority-other,name__parsed,name__authority-fnf
CREC-2015-01-30-pt1-PgH665-2,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH-FrontMatter-2,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665-4,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665-3,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665-5,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665-6,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665-7,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665-8,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH666,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH665-9,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH666-2,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH666-3,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH666-5,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH666-4,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH667,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH667-2,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH667-3,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH667-4,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH667-6,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH667-5,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH667-7,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH668-3,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH668,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH668-2,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH668-4,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH668-5,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH668-6,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgH668-7,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS-FrontMatter-7,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS667,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS667-2,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS667-4,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS667-5,CREC-2015-01-30,2015-01-30,,8314,1351,SPEAKING,S,114,H000338,"Hatch, Orrin G.",UT,R,"Hatch, Orrin G.",Orrin Grant Hatch,Mr. HATCH,Orrin G. Hatch
CREC-2015-01-30-pt1-PgS667-5,CREC-2015-01-30,2015-01-30,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-01-30-pt1-PgS667-3,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS667-6,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS671,CREC-2015-01-30,2015-01-30,,8304,1695,SPEAKING,S,114,A000360,"Alexander, Lamar",TN,R,"Alexander, Lamar",,Mr. ALEXANDER,Lamar Alexander
CREC-2015-01-30-pt1-PgS671-2,CREC-2015-01-30,2015-01-30,,8276,1901,SPEAKING,S,114,S001181,"Shaheen, Jeanne",NH,D,"Shaheen, Jeanne",,Mrs. SHAHEEN,Jeanne Shaheen
CREC-2015-01-30-pt1-PgS671-2,CREC-2015-01-30,2015-01-30,,8315,2075,SPEAKING,S,114,A000368,"Ayotte, Kelly",NH,R,"Ayotte, Kelly",,Ms. AYOTTE,Kelly Ayotte
CREC-2015-01-30-pt1-PgS667-7,CREC-2015-01-30,2015-01-30,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-01-30-pt1-PgS667-7,CREC-2015-01-30,2015-01-30,,8281,1548,SPEAKING,S,114,S001141,"Sessions, Jeff",AL,R,"Sessions, Jeff",,Mr. SESSIONS,Jeff Sessions
CREC-2015-01-30-pt1-PgS672,CREC-2015-01-30,2015-01-30,,8267,1609,SPEAKING,S,114,V000127,"Vitter, David",LA,R,"Vitter, David",,Mr. VITTER,David Vitter
CREC-2015-01-30-pt1-PgS673-2,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS673,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS673-3,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS673-4,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS673-5,CREC-2015-01-30,2015-01-30,,,,,,,,,,,,,,
CREC-2015-01-30-pt1-PgS674,CREC-2015-01-30,2015-01-30,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-01-30-pt1-PgS674-2,CREC-2015-01-30,2015-01-30,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
CREC-2015-01-30-pt1-PgS675,CREC-2015-01-30,2015-01-30,,8254,1395,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",,Mr. McCONNELL,Mitch McConnell
