granuleId,packageId,date,references,collectionCode,collectionName,contents__number,contents__congress,contents__type
CREC-2016-05-05-pt1-PgS2603-3,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgS2603-2,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgS-FrontMatter,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgS2603-4,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgS2603-5,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgD461-2,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgD461,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgD461-4,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgD461-3,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgD461-5,CREC-2016-05-05,2016-05-05,,,,,,
CREC-2016-05-05-pt1-PgD461-6,CREC-2016-05-05,2016-05-05,,BILLS,Congressional Bills,2028,114,HR
