granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2015-05-06-pt1-PgS2660-3,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2660-2,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2659,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2659-5,CREC-2015-05-06,,ssfi00,S,Committee on Finance,S
CREC-2015-05-06-pt1-PgS2659-3,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2660,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2659-4,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2659-2,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2661-2,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2663,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2662,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2660-4,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2663-2,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2661,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2670,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,ssju00,S,Committee on the Judiciary,S
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,slin00,S,Select Committee on Intelligence,L
CREC-2015-05-06-pt1-PgS2672,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2682,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2682-3,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2683,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2682-4,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2683-2,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2682-2,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2684,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2684-2,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2684-3,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2685,CREC-2015-05-06,,ssas00,S,Committee on Armed Services,S
CREC-2015-05-06-pt1-PgS2685,CREC-2015-05-06,,sscm00,S,"Committee on Commerce, Science, and Transportation",S
CREC-2015-05-06-pt1-PgS2685,CREC-2015-05-06,,sseg00,S,Committee on Energy and Natural Resources,S
CREC-2015-05-06-pt1-PgS2685,CREC-2015-05-06,,sshr00,S,"Committee on Health, Education, Labor, and Pensions",S
CREC-2015-05-06-pt1-PgS2685,CREC-2015-05-06,,ssju00,S,Committee on the Judiciary,S
CREC-2015-05-06-pt1-PgS2685,CREC-2015-05-06,,ssfi00,S,Committee on Finance,S
CREC-2015-05-06-pt1-PgS2684-4,CREC-2015-05-06,,,,,
CREC-2015-05-06-pt1-PgS2687-2,CREC-2015-05-06,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
CREC-2015-05-06-pt1-PgS2687,CREC-2015-05-06,,ssga00,S,Committee on Homeland Security and Governmental Affairs,S
