granuleId,packageId,members,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-05-06-pt1-PgS2660-3,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2660-2,CREC-2015-05-06,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-06-pt1-PgS2659,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2659-5,CREC-2015-05-06,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-05-06-pt1-PgS2659-3,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2660,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2659-4,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2659-2,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2661-2,CREC-2015-05-06,,SPEAKING,S,114,I000055,"Isakson, Johnny",GA,R,"Isakson, Johnny",Mr. ISAKSON,Johnny Isakson,
CREC-2015-05-06-pt1-PgS2661-2,CREC-2015-05-06,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Ben Cardin
CREC-2015-05-06-pt1-PgS2663,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2662,CREC-2015-05-06,,SPEAKING,S,114,C000141,"Cardin, Benjamin L.",MD,D,"Cardin, Benjamin L.",Mr. CARDIN,Benjamin L. Cardin,Ben Cardin
CREC-2015-05-06-pt1-PgS2662,CREC-2015-05-06,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-06-pt1-PgS2660-4,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2663-2,CREC-2015-05-06,,,,,,,,,,,,
CREC-2015-05-06-pt1-PgS2661,CREC-2015-05-06,,SPEAKING,S,114,E000295,"Ernst, Joni",IA,R,"Ernst, Joni",Mrs. ERNST,Joni Ernst,
CREC-2015-05-06-pt1-PgS2670,CREC-2015-05-06,,SPEAKING,S,114,L000174,"Leahy, Patrick J.",VT,D,"Leahy, Patrick J.",Mr. LEAHY,Patrick J. Leahy,Patrick Leahy
CREC-2015-05-06-pt1-PgS2670,CREC-2015-05-06,,SPEAKING,S,114,L000575,"Lankford, James",OK,R,"Lankford, James",Mr. LANKFORD,James Lankford,
CREC-2015-05-06-pt1-PgS2670,CREC-2015-05-06,,SPEAKING,S,114,C001098,"Cruz, Ted",TX,R,"Cruz, Ted",Mr. CRUZ,Ted Cruz,
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,SPEAKING,S,114,M000355,"McConnell, Mitch",KY,R,"McConnell, Mitch",Mr. McCONNELL,Mitch McConnell,
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,SPEAKING,S,114,R000146,"Reid, Harry",NV,D,"Reid, Harry",Mr. REID,Harry Reid,Harry M. Reid
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,SPEAKING,S,114,C001056,"Cornyn, John",TX,R,"Cornyn, John",Mr. CORNYN,John Cornyn,
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,SPEAKING,S,114,B001261,"Barrasso, John",WY,R,"Barrasso, John",Mr. BARRASSO,John Barrasso,
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,SPEAKING,S,114,R000307,"Roberts, Pat",KS,R,"Roberts, Pat",Mr. ROBERTS,Pat Roberts,
CREC-2015-05-06-pt1-PgS2663-3,CREC-2015-05-06,,SPEAKING,S,114,W000802,"Whitehouse, Sheldon",RI,D,"Whitehouse, Sheldon",Mr. WHITEHOUSE,Sheldon Whitehouse,
