granuleId,packageId,committees,authorityId,chamber,committeeName,type
CREC-2016-04-06-pt1-PgS-FrontMatter,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1680,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1679-6,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1679-4,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1679-5,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1679-3,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1679-2,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1679-7,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1680-2,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1680-4,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1680-3,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1680-5,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1680-6,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1702,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1703,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1680-7,CREC-2016-04-06,,ssas00,S,Committee on Armed Services,S
CREC-2016-04-06-pt1-PgS1680-7,CREC-2016-04-06,,sscm00,S,Committee on Commerce,S
CREC-2016-04-06-pt1-PgS1703-2,CREC-2016-04-06,,ssbu00,S,Committee on the Budget,S
CREC-2016-04-06-pt1-PgS1703-2,CREC-2016-04-06,,ssap00,S,Committee on Appropriations,S
CREC-2016-04-06-pt1-PgS1706-2,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1706,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1705,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1707,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1706-3,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1707-2,CREC-2016-04-06,,,,,
CREC-2016-04-06-pt1-PgS1707-3,CREC-2016-04-06,,,,,
