granuleId,packageId,congress,title,parsed_text,text_readability,text_bs4,__source_file,parsed_text_len,text_readability_len,text_bs4_len,search_text,search_text_len
CREC-2016-05-27-pt1-PgH3299-3,CREC-2016-05-27,114,PRAYER,"[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Loving and merciful God, we give You thanks for giving us another day. You have kept Your covenant with every generation. In a world shadowed by the many infidelities and many inconsistencies of frail humanity, grant us faith in Your enduring love and patience with us. Confirm the Members of the people's House in Your power as they meet with their constituents in the coming week. Help them to accomplish the tasks You set before them. Since You have called them to serve this great Nation, grant them the gifts to discern Your holy will and accomplish deeds of justice and integrity, today and every day of their service. May all that is done this day be for Your greater honor and glory. Amen. ____________________","[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Loving and merciful God, we give You thanks for giving us another day. You have kept Your covenant with every generation. In a world shadowed by the many infidelities and many inconsistencies of frail humanity, grant us faith in Your enduring love and patience with us. Confirm the Members of the people's House in Your power as they meet with their constituents in the coming week. Help them to accomplish the tasks You set before them. Since You have called them to serve this great Nation, grant them the gifts to discern Your holy will and accomplish deeds of justice and integrity, today and every day of their service. May all that is done this day be for Your greater honor and glory. Amen. ____________________","Congressional Record, Volume 162 Issue 85 (Friday, May 27, 2016) [Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PRAYER The Chaplain, the Reverend Patrick J. Conroy, offered the following prayer: Loving and merciful God, we give You thanks for giving us another day. You have kept Your covenant with every generation. In a world shadowed by the many infidelities and many inconsistencies of frail humanity, grant us faith in Your enduring love and patience with us. Confirm the Members of the people's House in Your power as they meet with their constituents in the coming week. Help them to accomplish the tasks You set before them. Since You have called them to serve this great Nation, grant them the gifts to discern Your holy will and accomplish deeds of justice and integrity, today and every day of their service. May all that is done this day be for Your greater honor and glory. Amen. ____________________",package_114_269.csv,984,984,1049,"[congressional record volume 162, number 85 (friday, may 27, 2016)] [house] [page h3299] from the congressional record online through the government publishing office [ www.gpo.gov ] prayer the chaplain, the reverend patrick j. conroy, offered the following prayer: loving and merciful god, we give you thanks for giving us another day. you have kept your covenant with every generation. in a world shadowed by the many infidelities and many inconsistencies of frail humanity, grant us faith in your enduring love and patience with us. confirm the members of the people's house in your power as they meet with their constituents in the coming week. help them to accomplish the tasks you set before them. since you have called them to serve this great nation, grant them the gifts to discern your holy will and accomplish deeds of justice and integrity, today and every day of their service. may all that is done this day be for your greater honor and glory. amen. ____________________",984
CREC-2016-05-27-pt1-PgH3299-5,CREC-2016-05-27,114,PLEDGE OF ALLEGIANCE,"[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. The Chair will lead the House in the Pledge of Allegiance. The SPEAKER pro tempore led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. The Chair will lead the House in the Pledge of Allegiance. The SPEAKER pro tempore led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________","Congressional Record, Volume 162 Issue 85 (Friday, May 27, 2016) [Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] PLEDGE OF ALLEGIANCE The SPEAKER pro tempore. The Chair will lead the House in the Pledge of Allegiance. The SPEAKER pro tempore led the Pledge of Allegiance as follows: I pledge allegiance to the Flag of the United States of America, and to the Republic for which it stands, one nation under God, indivisible, with liberty and justice for all. ____________________",package_114_269.csv,548,548,613,"[congressional record volume 162, number 85 (friday, may 27, 2016)] [house] [page h3299] from the congressional record online through the government publishing office [ www.gpo.gov ] pledge of allegiance the speaker pro tempore. the chair will lead the house in the pledge of allegiance. the speaker pro tempore led the pledge of allegiance as follows: i pledge allegiance to the flag of the united states of america, and to the republic for which it stands, one nation under god, indivisible, with liberty and justice for all. ____________________",548
CREC-2016-05-27-pt1-PgH3299-4,CREC-2016-05-27,114,THE JOURNAL,"[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. Pursuant to section 4(a) of House Resolution 744, the Journal of the last day's proceedings is approved. ____________________","[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. Pursuant to section 4(a) of House Resolution 744, the Journal of the last day's proceedings is approved. ____________________","Congressional Record, Volume 162 Issue 85 (Friday, May 27, 2016) [Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] THE JOURNAL The SPEAKER pro tempore. Pursuant to section 4(a) of House Resolution 744, the Journal of the last day's proceedings is approved. ____________________",package_114_269.csv,345,345,410,"[congressional record volume 162, number 85 (friday, may 27, 2016)] [house] [page h3299] from the congressional record online through the government publishing office [ www.gpo.gov ] the journal the speaker pro tempore. pursuant to section 4(a) of house resolution 744, the journal of the last day's proceedings is approved. ____________________",345
CREC-2016-05-27-pt1-PgH3299,CREC-2016-05-27,114,House of Representatives,"[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H3299]] House of Representatives The House met at 10 a.m. and was called to order by the Speaker pro tempore (Mr. Ribble). ____________________","[Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H3299]] House of Representatives The House met at 10 a.m. and was called to order by the Speaker pro tempore (Mr. Ribble). ____________________","Congressional Record, Volume 162 Issue 85 (Friday, May 27, 2016) [Congressional Record Volume 162, Number 85 (Friday, May 27, 2016)] [House] [Page H3299] From the Congressional Record Online through the Government Publishing Office [ www.gpo.gov ] [[Page H3299]] House of Representatives The House met at 10 a.m. and was called to order by the Speaker pro tempore (Mr. Ribble). ____________________",package_114_269.csv,333,333,398,"[congressional record volume 162, number 85 (friday, may 27, 2016)] [house] [page h3299] from the congressional record online through the government publishing office [ www.gpo.gov ] [[page h3299]] house of representatives the house met at 10 a.m. and was called to order by the speaker pro tempore (mr. ribble). ____________________",333
