granuleId,packageId,members,gpoId,authorityId,role,chamber,congress,bioGuideId,memberName,state,party,name__authority-lnf,name__parsed,name__authority-fnf,name__authority-other
CREC-2015-03-06-pt1-PgH1621-5,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621-3,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621-7,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621-4,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621-2,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH-FrontMatter-3,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621-6,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621-8,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1623,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1623-2,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1623-3,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1623-4,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1623-6,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1621-9,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1623-5,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1623-7,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgH1624,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgE313-3,CREC-2015-03-06,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-03-06-pt1-PgS-FrontMatter,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgE313-2,CREC-2015-03-06,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-03-06-pt1-PgS1321-2,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgS1321,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgE313-4,CREC-2015-03-06,,7861,1997,SPEAKING,H,114,T000470,"Tipton, Scott R.",CO,R,"Tipton, Scott R.",Mr. TIPTON,Scott R. Tipton,Mr. Scott Tipton
CREC-2015-03-06-pt1-PgE313-5,CREC-2015-03-06,,,2130,SPEAKING,H,114,M001189,"Messer, Luke",IN,R,"Messer, Luke",Mr. MESSER,Luke Messer,
CREC-2015-03-06-pt1-PgE314,CREC-2015-03-06,,,2191,SPEAKING,H,114,S001195,"Smith, Jason",MO,R,"Smith, Jason",Mr. SMITH of Missouri,Jason Smith,
CREC-2015-03-06-pt1-PgE314-2,CREC-2015-03-06,,,2153,SPEAKING,H,114,B001281,"Beatty, Joyce",OH,D,"Beatty, Joyce",Mrs. BEATTY,Joyce Beatty,
CREC-2015-03-06-pt1-PgE314-3,CREC-2015-03-06,,8116,99,SPEAKING,H,114,B000574,"Blumenauer, Earl",OR,D,"Blumenauer, Earl",Mr. BLUMENAUER,Earl Blumenauer,
CREC-2015-03-06-pt1-PgE314-4,CREC-2015-03-06,,7806,1593,SPEAKING,H,114,T000460,"Thompson, Mike",CA,D,"Thompson, Mike",Mr. THOMPSON of California,Mike Thompson,
CREC-2015-03-06-pt1-PgE315,CREC-2015-03-06,,7825,1774,SPEAKING,H,114,C001059,"Costa, Jim",CA,D,"Costa, Jim",Mr. COSTA,Jim Costa,
CREC-2015-03-06-pt1-PgE315-2,CREC-2015-03-06,,7861,1997,SPEAKING,H,114,T000470,"Tipton, Scott R.",CO,R,"Tipton, Scott R.",Mr. TIPTON,Scott R. Tipton,Mr. Scott Tipton
CREC-2015-03-06-pt1-PgE314-5,CREC-2015-03-06,,7876,1643,SPEAKING,H,114,C001045,"Crenshaw, Ander",FL,R,"Crenshaw, Ander",Mr. CRENSHAW,Ander Crenshaw,
CREC-2015-03-06-pt1-PgE315-3,CREC-2015-03-06,,8174,588,SPEAKING,H,114,J000032,"Jackson Lee, Sheila",TX,D,"Jackson Lee, Sheila",Ms. JACKSON LEE,Sheila Jackson Lee,
CREC-2015-03-06-pt1-PgD247-2,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgD247,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgD247-3,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgD247-5,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgD247-4,CREC-2015-03-06,,,,,,,,,,,,,,
CREC-2015-03-06-pt1-PgD247-6,CREC-2015-03-06,,,,,,,,,,,,,,
